Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,CMR,Cameroon,0.8710899274,0.9273548733,0.9673096,1.010031703,0.9846978739,1.248318661,1.162083095,1.623642354,1.758800777,1.910417635,2.036287715,2.174595657,2.305491004,4.656101445,4.866637743,4.777318422,5.785057433,5.259666487,3.313794162,4.7609207,4.754072869,4.530615193,4.354506193,4.758437325,5.146629456,5.155624552,5.285854905,5.321094911,5.539051802,5.333593658,5.725732306,5.699573831,5.617109047,5.733514004,5.634367424,5.468851224,5.573680936,6.733767167,7.066087878,7.711269321,7.824167449,7.425121983,7.506666458,8.174130079,8.864486224,9.1789532,9.696096565,9.847932274,10.51302664,10.23742842,10.38048217,10.23128009,10.82649102,10.75563149
CO2,COD,Democratic Republic of the Congo,2.926446569,2.956675308,3.041257198,3.059926556,3.214599309,3.159559223,3.100470136,3.209751926,3.232395363,3.575856282,3.539178201,3.784636321,3.043814252,3.979307848,3.887112285,3.631596483,3.399950892,3.734632293,3.876854503,3.68496246,3.369236496,1.894451588,1.628104595,1.569838322,2.482802051,2.315091841,2.559536783,2.566622085,2.55537004,2.361253415,1.876321383,1.823951397,1.913611641,2.318177031,2.214124976,2.482129279,2.550922165,2.817973123,2.891445501,2.809267292,2.944381348,3.36780367,3.015202385,4.193613904,5.385998957,3.490859279,2.689883706,3.129221135,3.102673032,3.354527156,3.458225604,3.510292037,3.891988706,3.799541205
CO2,COG,Congo,1.803247983,2.06558136,1.978164735,8.95883502,12.88431875,7.96505796,7.69688045,2.46936967,1.52936174,1.388821845,1.823142168,2.047958336,2.375270859,2.449503168,2.417370228,2.456459445,2.39326463,2.444437736,2.417144672,2.419985354,2.384468813,2.432938761,2.372735796,2.341791462,2.143928292,2.729989106,3.286181847,3.384117841,4.026303373,4.168711135,4.511549076,4.398513872,2.859053928,3.566149732,3.61940667,4.330158263,4.817175922,4.264252287,4.431737575,4.915821722,5.290947718,4.850643374,4.478551455,5.43821468,5.276175485,5.749850774,5.589845884,5.530655408,6.386482741,7.202048818,7.368594944,7.01883379,7.719590408,7.250789807
CO2,COK,Cook Islands,0.01876431327,0.0187645718,0.02000935094,0.02407961381,0.02956154878,0.02440547502,0.02404292105,0.02538757493,0.02519022728,0.02707136678,0.02915380408,0.05767418762,0.05680813449,0.05616701472,0.05012691282,0.05545716027,0.03592147981,0.04090181682,0.04125301223,0.0397168973,0.04110688732,0.02957205895,0.04687417858,0.04749118007,0.04880635707,0.04428311038,0.04478849514,0.04613257305,0.04747490254,0.04745744251,0.06092072292,0.06141565356,0.03399675513,0.03074241018,0.04962306784,0.0810771465,0.08393751495,0.07188095576,0.07366106067,0.06569630567,0.08263054339,0.09325291175,0.09809282292,0.1035874196,0.1105487348,0.0999660568,0.1054250674,0.1149334764,0.116938739,0.1221667769,0.1242184348,0.1302588283,0.1374981635,0.1422108289
CO2,COL,Colombia,28.85177737,29.15816809,29.87907142,30.82854868,31.93460711,34.33321,36.63307777,37.61843572,40.11982124,40.34476095,41.08847046,41.5973072,42.19106225,44.27903726,45.01876143,46.56359537,47.08171513,49.10704937,49.61871408,51.15493094,53.32172137,55.10993773,57.17296579,60.43440131,59.95349272,62.74189774,61.79317824,67.04833746,68.1565418,59.46188571,62.57416321,62.20245811,59.76357847,59.26023826,59.2855356,61.0510784,58.16618093,60.35542638,60.29704788,63.76127311,65.7737585,70.79402264,71.07040246,80.92866446,82.17114375,83.52270834,85.85300775,78.17824948,82.0012057,82.70647459,80.86494713,87.9477488,91.76050397,100.8627109
CO2,COM,Comoros,0.0218669589,0.02187896354,0.02178048643,0.02253511413,0.02430561972,0.02524733898,0.02617921046,0.02711142087,0.02756154177,0.03176231113,0.03120331899,0.02990662175,0.02780752987,0.03042079699,0.02940570134,0.02932502426,0.01698461082,0.05026065562,0.04614843892,0.04265329049,0.0392642394,0.04735158158,0.04030780631,0.03936674663,0.03925222264,0.04029824624,0.04180909193,0.04186869394,0.05288189397,0.05445964411,0.09086045753,0.09644781656,0.09978068275,0.1293780972,0.1401322726,0.1358286206,0.1632682341,0.10685592,0.107062413,0.1330278942,0.156633221,0.1420968899,0.1474369796,0.1768448509,0.1549522425,0.1697707848,0.198426277,0.2552094313,0.2786803073,0.3184830222,0.3344454291,0.3402580786,0.317237361,0.3176950124
CO2,CPV,Cabo Verde,0.1499662473,0.1499730212,0.1492062748,0.1544020093,0.1666898928,0.1731589355,0.1795361902,0.1859000893,0.1888771658,0.2181390147,0.2140672335,0.2048419979,0.08181487577,0.0896020947,0.1055717212,0.1052058874,0.03404170391,0.05052243644,0.06249599284,0.06944904907,0.05371612587,0.06728075172,0.06685665334,0.06522277482,0.07638727202,0.07640734982,0.09141409459,0.0914670146,0.09320816042,0.095984126,0.2825584372,0.3227876602,0.3592067481,0.3602471598,0.3893366298,0.607964999,0.6672183551,0.7475282603,0.7287418678,0.710112128,0.7534788647,0.8798669515,0.7586006498,0.7412994476,0.7763430118,0.7840560875,0.8224310231,0.8694770331,0.8751133058,0.9280564472,0.9758048392,0.9927440321,1.037082531,1.006330128
CO2,CRI,Costa Rica,1.43342854,1.446515395,1.621356817,1.831875514,1.79804143,1.971092636,2.028497725,2.556312853,2.762171223,2.755008841,2.490498503,2.306169761,1.971579179,2.001410953,2.077832766,2.190520259,2.286039667,2.410253766,2.551726428,2.882394411,2.914847344,3.152257724,4.241721131,4.263528719,5.002841023,4.965956015,4.742075639,4.676283513,5.17093459,5.161373449,5.119749584,5.520401431,5.63415456,6.05631846,6.167300812,6.352831368,6.90200193,7.699699245,7.635041693,7.326641139,7.245438212,7.705872049,7.64477185,7.945201808,8.055959765,7.770036548,8.243485739,8.390805214,8.453685364,8.206739522,7.180347197,8.018486486,8.090026797,8.573344504
CO2,CUB,Cuba,21.8917389,22.06933041,21.69277315,23.38197301,25.36066458,26.0753911,27.51408381,29.99886135,32.15890089,32.56773728,33.40336057,33.65319948,33.4652271,36.03570217,38.0274565,35.39222619,36.0300143,39.24552299,40.92478691,41.7151991,38.66037168,30.12254481,23.91245502,21.86961894,22.49847517,23.94011291,25.92935396,28.37856565,27.85837789,28.6382352,28.99184547,27.81947321,26.56186968,25.794459,25.3133757,26.24129468,26.80934308,27.69311019,26.7469553,26.96153049,28.2070445,27.76682827,28.93387992,29.09391524,26.92436776,29.47057801,27.37130107,26.49321245,26.84798178,24.5782001,21.59973673,21.14827359,20.84757015,22.06698748
CO2,CYM,Cayman Islands,0.02552111126,0.02731873743,0.03551104729,0.03806512916,0.03589617768,0.04590024629,0.04379050992,0.05078241143,0.05321184891,0.05501744867,0.05675209128,0.05799219553,0.05852898621,0.06159321384,0.07322747036,0.07585239069,0.08384158599,0.0943355502,0.107470356,0.1101843988,0.1150402576,0.1137435278,0.1163488812,0.1078459145,0.126913641,0.1330120324,0.131961622,0.1355194067,0.1387593303,0.1405864222,0.1314653887,0.1301851243,0.142581961,0.1502161116,0.1392595577,0.1464826085,0.163860575,0.2047996311,0.2222641781,0.2269430936,0.2465931991,0.1990078961,0.1904057153,0.2160535842,0.2314686747,0.250234018,0.2625915977,0.2803942481,0.2696548793,0.3766338458,0.3056217387,0.3380959104,0.3395196407,0.3580147117
CO2,CYP,Cyprus,2.167528941,2.184266587,2.663431358,2.771585228,2.122186764,2.163576557,2.631473779,2.793804261,2.903714938,3.098403506,3.269900139,3.131310151,3.164957305,3.150692314,3.202722069,3.146376368,3.497542821,4.059311623,4.114173743,4.350866069,4.638500377,5.160491826,5.488349461,5.744874571,5.988864172,5.858777082,6.221528357,6.311588133,6.615241646,6.876430451,7.132102341,6.997517341,7.174793092,7.843211059,7.788302232,7.905219091,8.010564676,8.308270434,8.493628196,8.286556511,7.913449051,7.65568265,7.120796657,6.439486755,6.816116167,6.85502714,7.220691844,7.361895697,7.21272518,7.215465102,6.801409018,6.904179862,7.185309534,7.183299498
CO2,CZE,Czechia,188.2861138,188.5453784,188.4772515,186.5225336,169.7647159,177.0443627,182.4480228,192.9387869,190.7715456,200.516008,193.5132673,194.1664337,196.1481907,196.8016101,199.3563246,196.7488148,194.7943079,194.638352,190.6226612,183.0856154,165.4919831,150.1519344,144.3736511,139.845051,134.3608096,133.589829,137.3959288,134.0098662,127.9637335,119.7127705,132.313165,132.2220204,127.3975658,130.6623325,131.5267087,129.0421269,130.7850166,132.3297187,126.1147916,119.70741,120.9891028,118.1129189,114.0231595,109.5259484,107.2328218,108.2846692,109.8082302,110.3750086,109.3389385,103.3032474,94.3915667,99.14807759,99.43254513,90.51280348
CO2,DEU,Germany,1084.657531,1077.419205,1105.290332,1157.720284,1122.506646,1060.566106,1122.934719,1101.444127,1139.316953,1189.477081,1135.598396,1099.965314,1054.040136,1069.550522,1085.737302,1086.340214,1080.19401,1072.252383,1065.979888,1050.768962,1013.031618,992.035304,938.1012735,929.6470401,915.6040557,910.8205243,939.695749,907.8210428,906.9508195,871.0236324,871.7356744,885.8183408,870.311638,878.2763013,863.7247474,842.099331,855.8554528,826.9926186,830.3550777,768.5530635,815.378388,788.5477043,800.4647518,818.2783726,779.2231199,785.3871812,789.7137865,774.9481794,747.2144765,697.0084883,642.5520468,677.803873,659.5018471,582.9505817
CO2,DJI,Djibouti,0.7115889409,0.7116094113,0.7079639835,0.7327261364,0.7912727633,0.8221067963,0.852511147,0.8828441873,0.8970504787,1.036418175,1.017041256,0.7786093838,0.7220561513,0.5935863655,0.4775302324,0.4758430937,0.4449047586,0.6427397959,0.5769407689,1.227001025,0.9732257094,1.222017078,1.046255754,1.02916188,1.053487868,1.072615072,1.113076046,1.123149337,1.144524439,1.178716452,0.7398402105,0.7502378058,0.778424225,0.8201440917,0.791163732,0.7550073741,0.7306568826,0.7487248503,0.8105525658,0.7303345608,0.8155547734,0.6329298457,0.8072511747,0.8863857908,0.885934182,0.8097200693,0.7387860185,0.6637699176,0.7182524891,0.7074657881,0.7348234069,0.7928284738,0.748484005,0.7492042564
CO2,DMA,Dominica,0.007588009887,0.007584123269,0.009178486023,0.009259210985,0.008281500249,0.009968830723,0.009066564256,0.009985742614,0.009991067922,0.009887492943,0.009780255663,0.01422868132,0.01332055955,0.01305916777,0.01448985496,0.01453873431,0.0124686472,0.01845959313,0.02130374816,0.0218399004,0.02133167751,0.02142295792,0.02156296438,0.03878562387,0.05119524304,0.05890136855,0.06458728997,0.06287269064,0.03605120388,0.06189034459,0.05542464257,0.05580410482,0.05070603714,0.05762185138,0.06147031362,0.06048664225,0.06421705471,0.07678661026,0.07355567182,0.07503198559,0.07732612093,0.05954706243,0.05432483144,0.05993489005,0.06694517654,0.07241899296,0.07771026964,0.06916734567,0.07490098956,0.08405507667,0.06837519085,0.07550204781,0.0758042474,0.07985481081
CO2,DNK,Denmark,61.95338088,57.68429012,59.73237415,58.78279423,52.38201993,54.66737734,60.37660254,62.08249931,62.0204464,65.44129415,64.86785272,54.55376836,56.84674308,53.30884718,54.94588198,62.74323919,63.37476856,61.40968895,57.48857324,51.80445824,52.42597525,63.08394488,57.3890322,59.71115507,63.69143083,60.5879593,74.01471995,64.24833348,60.259063,57.28209945,53.15583929,54.75423954,54.27534164,59.70409756,54.13904022,50.67018375,58.62188143,53.88360149,50.63397829,48.44305353,48.55661692,43.48754668,38.59208644,40.33912786,36.20429317,34.0735922,35.70642807,33.57235613,33.65443743,30.20215822,27.79671832,29.39591392,28.14152765,26.77291179
CO2,DOM,Dominican Republic,3.882248656,3.930367898,5.059462303,5.075900543,5.428103103,5.634373905,5.781889164,6.246504386,6.364113352,6.722530429,6.917622503,6.577261732,6.396953577,7.413112843,7.795228591,6.851271411,7.661148772,8.806561466,8.832540099,9.409281841,8.046901328,8.426091231,9.777472913,9.655896134,11.28363522,11.99641646,12.9050639,14.6827528,16.78934402,18.20166556,19.00818276,19.14043569,21.01424365,18.79185864,17.42141735,18.78617038,20.57487441,20.74820179,20.71448978,19.83457434,20.92072442,21.12035286,21.87780851,21.4766892,21.69378163,23.86830409,24.8648917,23.77912077,25.62084641,28.52456189,26.90025324,29.66621789,29.6442087,31.3508129
CO2,DZA,Algeria,19.69062607,23.01107187,35.15110826,47.29913495,39.90042538,36.40739337,47.07414478,52.14951958,57.35407359,57.42336299,57.20357769,54.0014982,56.86308808,59.19301575,62.35849106,71.68419505,74.94876293,72.23015037,72.93922147,73.19393398,72.15934175,75.19180188,84.78122107,82.97267182,81.15244223,83.81668074,81.50602105,79.62082334,81.43891389,84.9525627,87.93621649,85.8202708,89.68410032,96.50244172,96.62177809,101.3969792,105.5010426,108.9120721,113.7023792,116.0854702,118.6146578,124.7949774,140.2599072,145.7032414,155.0108349,164.8621357,160.9903196,166.5514382,174.8356794,181.6493186,171.8930606,179.7420533,186.6444474,180.3576499
CO2,ECU,Ecuador,5.019030335,4.4900913,4.480054816,5.665389451,6.917075714,7.496493273,8.585874221,9.978270386,11.21403785,12.15271662,12.79335002,14.08702197,14.18211132,13.33040954,13.99811598,15.05802247,15.74795891,14.49081589,16.27086593,16.33658462,17.55409721,17.59137951,18.53127606,18.07921127,18.95131079,20.80175653,23.96722433,24.97756538,24.50679238,21.69628804,22.04269411,24.30907121,24.29613343,24.83681102,26.22630201,28.23692845,30.2321183,30.839625,31.87226166,34.67452391,37.37414922,37.74729786,37.92281903,40.34907293,42.54262924,42.26322517,40.9718603,39.76406662,41.371735,40.82624509,35.71246758,39.88957349,42.26022134,45.3281604
CO2,EGY,Egypt,25.449945,25.15769107,27.3379284,25.45371954,29.42595126,31.7244971,36.67243902,37.83256667,38.31447479,41.60942485,45.70366464,51.65817408,55.81852368,62.16004365,68.43828693,71.81678074,74.98426715,81.26086772,83.42022486,88.57229654,91.50094266,93.67379807,97.44502255,97.78306313,93.22282145,99.72650286,106.9189237,113.7744179,120.1209167,129.403421,127.9103147,141.1988293,144.9574977,147.8503411,160.4135269,178.3832028,188.8715547,201.951741,202.0152189,210.334923,211.7458686,219.3321841,232.9413394,228.7388452,233.0929981,239.3925378,250.0973517,262.0765549,256.5748824,237.0638939,226.1883868,249.7364995,247.1606632,249.3318513
CO2,ERI,Eritrea,0.3416926033,0.3399043412,0.3216699705,0.3245550094,0.3172040387,0.3017155796,0.2939640635,0.2490146041,0.2586397541,0.2868175133,0.3010996085,0.3395258879,0.3176139599,0.3224945026,0.3237910878,0.3332076398,0.2914251509,0.2965422884,0.3055656221,0.3129552664,0.3292092875,0.3781746516,0.4910444235,0.6835949834,0.7708357575,0.8340420822,0.9171480778,0.8588147039,0.6394012965,0.6792490764,0.6702506436,0.7353061405,0.7255380402,0.7004049078,0.7173330292,0.6041816218,0.5433599232,0.5300397151,0.4630398802,0.4808773081,0.5167241091,0.6166098048,0.6342509216,0.5935391029,0.5955505027,0.5775875425,0.5971496482,0.586105463,0.6550240597,0.6735214003,0.6717797849,0.7121640289,0.667389735,0.6685002595
CO2,ESH,Western Sahara,0.08683008036,0.0868291072,0.0856482626,0.08800533645,0.09428957959,0.09943407307,0.0998608964,0.1033880297,0.1005873577,0.1114108709,0.1224520937,0.1124402113,0.1156003484,0.1185102335,0.1154043809,0.1292285467,0.1335894809,0.1748627838,0.163187875,0.1509540878,0.1497029177,0.1810645131,0.1603487156,0.1497844019,0.1509991588,0.1756540642,0.1790429203,0.1877182329,0.1903115443,0.1978196021,0.2553337217,0.2588508117,0.2582354433,0.2641465342,0.2632410855,0.259564021,0.2600216665,0.2560639966,0.2575094323,0.2555930732,0.2529544485,0.2389015302,0.2394837822,0.238093037,0.2334424392,0.238077573,0.2400470322,0.2147724714,0.225724993,0.2330085407,0.1973934263,0.2408664999,0.2659755609,0.2647598593
CO2,ESP,Spain and Andorra,144.2627982,140.8824552,153.2387209,166.1213971,178.5505917,184.4173013,202.6223971,194.5748701,193.4080075,205.1614666,214.933285,220.6067413,214.1535159,217.3048852,206.4321598,199.7004276,203.5719573,204.7612737,208.9370701,227.2505305,231.8185414,239.5207263,247.7516744,233.1051429,243.9678838,256.4463954,247.453714,267.1065573,275.1191087,297.101967,313.2399025,313.915496,331.3246142,339.7314664,355.4423558,370.4277714,361.5215205,374.6869236,343.0930673,303.7758472,291.2431108,293.1617808,287.3970887,260.5978291,258.0154687,275.0785905,266.5311057,281.6954093,275.1300605,257.7258505,218.7442183,237.5868759,235.4711512,217.2617218
CO2,EST,Estonia,21.26405636,21.28937711,23.15576476,26.46463245,29.48672524,32.07394837,33.67295684,35.04782956,37.32264606,38.81929808,40.28559757,41.3507809,41.51582255,41.25218472,40.21422947,39.37944266,38.36142084,37.73350416,35.80688396,32.55755933,39.48406886,36.04156626,26.13408866,21.35636223,21.96240477,20.00418297,20.97765108,20.54369683,18.61288707,17.13902507,17.37650499,17.75923677,16.99882754,19.03053456,19.40239495,19.37759495,18.71599506,22.26138859,20.13554388,16.81139269,21.5579552,21.673616,20.52359716,22.91440688,21.92075502,19.99096083,19.97976075,21.22272134,22.35883752,14.70778834,11.48079108,12.30953615,12.58815637,11.43636893
CO2,ETH,Ethiopia,1.167052028,1.170817617,1.087010532,1.187202621,1.201757118,1.069122937,1.064379424,1.135638936,1.171844274,1.217516123,1.252676345,1.361889727,1.249394839,1.33414284,1.241666935,1.291150397,1.622008166,1.899228741,1.983249351,2.091530227,2.186123504,2.165353941,1.695728009,2.158780711,2.496108795,2.826158296,3.186803207,3.332859305,3.541451165,3.495606277,3.875971752,4.786984946,4.920840444,5.259560747,5.730118047,5.471389049,5.79287304,6.348477787,6.862059553,6.905779698,6.876515553,7.95915793,8.986762809,10.44222132,12.40459821,13.5096315,16.03158005,15.86879124,17.46516072,18.82944164,16.87735751,17.27708185,16.53906439,16.7076921
CO2,FIN,Finland,41.24220898,40.65544119,44.34785687,48.42089299,44.60827588,44.76103109,51.00030508,50.67664624,57.12546261,56.89075814,57.41756863,48.00917969,46.26309131,44.67723296,46.02117805,50.45578289,50.56120548,55.22315759,53.86736207,53.88854274,56.22152851,56.90687976,54.0902387,55.36457692,62.09061324,58.74900481,64.93441595,62.74064427,59.53906983,58.89448011,57.52516974,63.57146185,65.72163778,74.0901789,70.44944198,58.24091031,69.84984205,68.06446461,59.82370252,57.07548155,65.84245318,58.21707622,52.32010238,53.32723649,49.43736208,45.97095021,48.80347077,46.0729875,47.4347961,44.1406308,39.46487693,39.4363641,36.15368243,32.26887724
CO2,FJI,Fiji,0.7126752,0.7216135433,0.7700516618,0.9165221337,1.108613542,0.9212687445,0.9064785573,0.9607687235,0.9594071979,1.027470705,1.102417261,1.125303032,1.095733406,0.9068576987,0.7565710536,0.8489734398,0.8733728716,0.7928651099,0.7837468695,0.9069278056,1.015033248,0.8914074845,1.000478637,1.083587536,1.133412087,1.123745852,1.178020734,1.216675497,1.20619843,1.292591902,1.460587415,1.582051262,1.307614446,1.52106958,1.978566132,1.730399821,1.860294127,1.723567951,1.291235693,1.062927118,1.695862871,1.244804253,1.204449308,1.372477574,1.559034877,1.616440919,1.591797988,1.749797276,1.845059246,1.918148504,1.934759466,2.028129117,2.13861214,2.210537892
CO2,FLK,Falkland Islands,0.002933861661,0.002931192728,0.003568224657,0.003599521932,0.003207488482,0.003881729753,0.003519392662,0.003884986418,0.003885517596,0.003842637451,0.003798644871,0.003726634133,0.003483913416,0.003414164128,0.003795767805,0.004754857072,0.003832194614,0.004071543236,0.007729613461,0.01160592563,0.005681296504,0.005706656462,0.005747653744,0.005602995099,0.005709363972,0.01119102681,0.006738431233,0.01260310707,0.007087707636,0.007181871686,0.007198392834,0.007798715203,0.009072244838,0.01026919878,0.01092025276,0.01115976197,0.01418779346,0.0148588657,0.01563725027,0.01723932892,0.01708002394,0.01266258058,0.01344269762,0.01540475255,0.0162573495,0.01732451554,0.01919254348,0.01708570114,0.01848506962,0.02123413744,0.01722506333,0.01905516024,0.01850087236,0.0194540802
CO2,FRA,France and Monaco,469.4413568,481.5544969,499.1042967,535.7473182,517.0075673,476.495436,521.9985081,503.432955,521.4465316,529.0211302,507.0500431,456.7116474,435.6641947,416.5338732,404.9673183,394.7067723,382.6010081,375.7727062,375.8439202,390.3599802,385.2720254,410.3360977,396.9290138,377.2829746,373.0042061,382.0537016,396.7419119,388.4739272,410.4712819,404.1642307,401.2111512,405.3435043,399.9106069,404.8425696,405.9174935,408.1656488,397.4259028,390.2733738,383.0040674,370.3758925,377.7598295,364.3138653,366.1387775,360.9924294,328.0878918,332.9748732,335.767833,339.3458022,328.6301754,322.752334,287.3243179,319.4248074,310.4579348,282.4274667
CO2,FRO,Faroes,0.00087799077,0.0009195285572,0.0009617191217,0.001004572113,0.001049783291,0.001094546984,0.001130180872,0.001167618335,0.001202667513,0.001241559741,0.001279563826,0.001307377848,0.001336633031,0.001364156344,0.001394263329,0.001425890132,0.001460937197,0.001498052523,0.001532340145,0.001563553887,0.001588282987,0.001599839023,0.001605756365,0.001606180733,0.001609502224,0.001624092618,0.001639396867,0.001658875269,0.001681629405,0.001708079301,0.001756660076,0.001790822011,0.001821459508,0.001850793472,0.001890470382,0.001922139687,0.001935537691,0.001943082651,0.001953806359,0.001965023712,0.001976093838,0.001987457153,0.001998679657,0.001999058109,0.001998823046,0.001999182971,0.001999481769,0.002013382612,0.002029305706,0.002044929013,0.00205897674,0.002072656823,0.002088991608,0.002103472428
CO2,GAB,Gabon,0.6036700244,1.116739779,1.203541185,3.85536959,3.957368755,5.097269506,5.913081955,5.844324384,6.495943832,6.399331835,6.151876731,6.475088259,6.45809674,5.931205874,6.860124045,7.840516239,5.628305934,4.799206774,4.960001661,6.258507104,6.171130063,4.933928084,4.971906681,5.082684656,5.045827531,5.670622535,6.332551955,6.048750772,6.922952145,6.589983251,6.603547739,6.740604248,6.471797448,7.341978016,6.624841217,6.391143251,5.706502498,5.17494796,5.518541753,5.448279761,5.957310551,5.819022098,5.889124883,6.076642917,6.266098126,6.440117925,6.500026127,5.626704169,5.257678551,5.438903866,5.30964359,5.137745989,5.395034865,4.926896005
CO2,GBR,United Kingdom,673.4201505,668.6713931,657.7171531,690.0309905,644.6401903,623.6572376,629.8113453,638.3124783,636.4771186,672.6635652,608.325396,589.0209909,573.1009705,566.2652719,549.9603004,576.5427021,590.5337047,595.1846859,592.8904476,579.2873921,582.3489842,591.4813009,578.1824001,562.1317312,554.6245327,548.0822956,567.3641979,546.4920484,547.1040831,543.7185785,551.6797142,562.9084714,546.9058771,560.4270026,560.9378502,559.3282643,559.7568249,550.2286605,533.7478529,483.361403,500.6284967,459.0174108,481.1899557,470.1718268,430.4962349,415.8560477,393.3439008,381.2854154,373.2205491,357.3325782,319.0146677,339.4952583,327.4606652,302.1032807
CO2,GEO,Georgia,23.93045612,23.65332982,25.12700224,26.6421656,27.92544994,29.93271957,30.43217394,30.73586522,31.5327488,32.62033184,33.50197946,33.90254117,33.49778641,32.92074099,32.63527764,32.19733677,31.91205577,32.32198582,31.83701251,30.65116578,34.48835472,26.60997863,20.92097065,16.7463491,10.91967185,8.519545531,6.896939463,6.048158005,5.485516641,4.8879906,5.212091338,3.878700081,3.592242494,3.954878679,4.309039386,4.977930956,5.680392062,6.594702362,5.679683196,6.469541734,6.292364111,7.582588214,8.271273757,9.1459316,9.83724672,10.64552281,11.02359874,11.16901869,11.13453727,11.91983972,11.54626127,12.147213,12.63394143,12.8635951
CO2,GHA,Ghana,2.344604577,2.384277519,2.496215818,2.550738594,2.718561499,2.894093382,2.959879183,3.055169684,2.971200509,2.634979903,2.663078087,3.174390944,2.733366902,1.726830021,2.000856074,2.341109551,2.538740423,2.707662135,2.842504039,3.171452818,3.131029043,2.902883215,3.427229248,3.535754076,3.763617958,4.044241432,4.388873091,4.616879034,6.269792901,6.842524971,6.085899553,6.573167089,7.751493847,7.279127594,6.800599458,7.187702702,8.721369726,9.21131362,8.746407747,10.04715718,11.2481355,12.13165164,14.64020705,15.56312196,14.99773303,15.78847547,16.1935294,16.96410664,19.13239264,20.2013964,22.14902112,25.00952302,24.78873912,24.16378619
CO2,GIB,Gibraltar,0.06948365519,0.06949313769,0.05958179854,0.05997772295,0.06003258938,0.06302820768,0.06246490554,0.05937737727,0.05622826482,0.07878141843,0.09395450346,0.08758629255,0.09762042246,0.08815636586,0.08494321296,0.09115310249,0.1171334693,0.1285934495,0.143888376,0.1374560297,0.143833892,0.2030227734,0.2409750265,0.2440788072,0.2882176348,0.28191201,0.2881742998,0.2975499094,0.3131795843,0.3256515961,0.341221345,0.349978721,0.3562416949,0.3625066435,0.3937649569,0.4062823529,0.4251033707,0.4220352785,0.4313193247,0.4719068873,0.4750544813,0.4594451567,0.4688489077,0.4999572195,0.5373401643,0.5872462404,0.6123554918,0.6498264553,0.6897325105,0.7173906803,0.6394157044,0.6466668977,0.6749724135,0.6885879026
CO2,GIN,Guinea,0.4593615005,0.4620985519,0.4646715479,0.4806600102,0.5136140359,0.530440333,0.5500087491,0.5699863363,0.5818502625,0.6614387268,0.650283605,0.6159879177,0.5859004999,0.6460821234,0.6284471108,0.5890192884,0.7370472034,1.072138259,1.006197164,0.9063628242,0.9455927758,0.9178387512,0.822829465,0.8481007323,0.8616457682,0.8776111485,0.9092774989,0.9195630088,0.9521070247,0.984980705,1.471015084,1.566187993,1.688876869,1.784638203,1.829331457,1.753895772,1.874554051,1.935642944,2.070274729,2.193228188,2.521446634,2.676273808,2.543946718,2.297154983,2.379142173,2.845213027,3.202914817,3.212703755,3.246666022,3.446163208,3.601072762,3.672964134,3.808831551,3.715383288
CO2,GLP,Guadeloupe,0.185141965,0.1881536003,0.2215642712,0.2253046725,0.2084676283,0.237208573,0.2240567075,0.24358879,0.2470429936,0.2473724626,0.2446119615,0.3060869178,0.3467501172,0.376982329,0.4252868733,0.4003689685,0.4189267949,0.4971402331,0.5764104351,0.6273836564,0.6873648985,0.7319547744,0.6855014929,0.7355074983,0.7713403948,0.7534640653,0.7415610258,0.7746146942,0.789612591,0.7975445549,0.6170381576,0.6431478786,0.6724592122,0.6964482,0.6692754872,0.6814274699,0.7618606807,0.8191820844,0.8298911071,0.8931876307,1.015810873,1.11141079,1.110002023,1.113122311,1.11348161,1.115669342,1.114120074,1.11415359,1.116784556,1.115620579,1.114766799,1.114768998,1.114768974,1.167141168
CO2,GMB,The Gambia,0.07922120718,0.07925098485,0.07888072992,0.0816364777,0.08810771361,0.09152984067,0.09490548437,0.09827256097,0.09986257658,0.1152250332,0.1131308794,0.1083426466,0.1006107774,0.1101564326,0.1159524478,0.1156022911,0.1086928171,0.1856537484,0.1705206919,0.1572955901,0.1222825374,0.1524529448,0.1296695359,0.1359338004,0.1559964865,0.1488494352,0.1544424034,0.154523127,0.1676930223,0.172706578,0.2681887453,0.2961099613,0.3076655367,0.3126253962,0.3259664792,0.3312584542,0.3705142255,0.3858570838,0.3923238934,0.4350950947,0.4427163547,0.4676597871,0.4502777138,0.4518343382,0.4848449099,0.5043084967,0.5084318014,0.5122877607,0.5171303245,0.5593761084,0.5872711383,0.5975096054,0.6241451745,0.6058306102
