Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CO2,FRA,France and Monaco,"4,694,413,568","4,815,544,969","4,991,042,967","5,357,473,182","5,170,075,673","476,495,436","5,219,985,081","503,432,955","5,214,465,316","5,290,211,302","5,070,500,431","4,567,116,474","4,356,641,947","4,165,338,732","4,049,673,183","3,947,067,723","3,826,010,081","3,757,727,062","3,758,439,202","3,903,599,802","3,852,720,254","4,103,360,977","3,969,290,138","3,772,829,746","3,730,042,061","3,820,537,016","3,967,419,119","3,884,739,272","4,104,712,819","4,041,642,307","4,012,111,512","4,053,435,043","3,999,106,069","4,048,425,696","4,059,174,935","4,081,656,488","3,974,259,028","3,902,733,738","3,830,040,674","3,703,758,925","3,777,598,295","3,643,138,653","3,661,387,775","3,609,924,294","3,280,878,918","3,329,748,732","335,767,833","3,393,458,022","3,286,301,754","322,752,334","2,873,243,179","3,194,248,074","3,104,579,348","2,824,274,667"
CO2,FRO,Faroes,"877,991","919,529","961,719","1,004,572","1,049,783","1,094,547","1,130,181","1,167,618","1,202,668","124,156","1,279,564","1,307,378","1,336,633","1,364,156","1,394,263","142,589","1,460,937","1,498,053","153,234","1,563,554","1,588,283","1,599,839","1,605,756","1,606,181","1,609,502","1,624,093","1,639,397","1,658,875","1,681,629","1,708,079","175,666","1,790,822","182,146","1,850,793","189,047","192,214","1,935,538","1,943,083","1,953,806","1,965,024","1,976,094","1,987,457","199,868","1,999,058","1,998,823","1,999,183","1,999,482","2,013,383","2,029,306","2,044,929","2,058,977","2,072,657","2,088,992","2,103,472"
CO2,GAB,Gabon,"603,670,024","1,116,739,779","1,203,541,185","385,536,959","3,957,368,755","5,097,269,506","5,913,081,955","5,844,324,384","6,495,943,832","6,399,331,835","6,151,876,731","6,475,088,259","645,809,674","5,931,205,874","6,860,124,045","7,840,516,239","5,628,305,934","4,799,206,774","4,960,001,661","6,258,507,104","6,171,130,063","4,933,928,084","4,971,906,681","5,082,684,656","5,045,827,531","5,670,622,535","6,332,551,955","6,048,750,772","6,922,952,145","6,589,983,251","6,603,547,739","6,740,604,248","6,471,797,448","7,341,978,016","6,624,841,217","6,391,143,251","5,706,502,498","517,494,796","5,518,541,753","5,448,279,761","5,957,310,551","5,819,022,098","5,889,124,883","6,076,642,917","6,266,098,126","6,440,117,925","6,500,026,127","5,626,704,169","5,257,678,551","5,438,903,866","530,964,359","5,137,745,989","5,395,034,865","4,926,896,005"
CO2,GBR,United Kingdom,"6,734,201,505","6,686,713,931","6,577,171,531","6,900,309,905","6,446,401,903","6,236,572,376","6,298,113,453","6,383,124,783","6,364,771,186","6,726,635,652","608,325,396","5,890,209,909","5,731,009,705","5,662,652,719","5,499,603,004","5,765,427,021","5,905,337,047","5,951,846,859","5,928,904,476","5,792,873,921","5,823,489,842","5,914,813,009","5,781,824,001","5,621,317,312","5,546,245,327","5,480,822,956","5,673,641,979","5,464,920,484","5,471,040,831","5,437,185,785","5,516,797,142","5,629,084,714","5,469,058,771","5,604,270,026","5,609,378,502","5,593,282,643","5,597,568,249","5,502,286,605","5,337,478,529","483,361,403","5,006,284,967","4,590,174,108","4,811,899,557","4,701,718,268","4,304,962,349","4,158,560,477","3,933,439,008","3,812,854,154","3,732,205,491","3,573,325,782","3,190,146,677","3,394,952,583","3,274,606,652","3,021,032,807"
CO2,GEO,Georgia,"2,393,045,612","2,365,332,982","2,512,700,224","266,421,656","2,792,544,994","2,993,271,957","3,043,217,394","3,073,586,522","315,327,488","3,262,033,184","3,350,197,946","3,390,254,117","3,349,778,641","3,292,074,099","3,263,527,764","3,219,733,677","3,191,205,577","3,232,198,582","3,183,701,251","3,065,116,578","3,448,835,472","2,660,997,863","2,092,097,065","167,463,491","1,091,967,185","8,519,545,531","6,896,939,463","6,048,158,005","5,485,516,641","48,879,906","5,212,091,338","3,878,700,081","3,592,242,494","3,954,878,679","4,309,039,386","4,977,930,956","5,680,392,062","6,594,702,362","5,679,683,196","6,469,541,734","6,292,364,111","7,582,588,214","8,271,273,757","91,459,316","983,724,672","1,064,552,281","1,102,359,874","1,116,901,869","1,113,453,727","1,191,983,972","1,154,626,127","12,147,213","1,263,394,143","128,635,951"
CO2,GHA,Ghana,"2,344,604,577","2,384,277,519","2,496,215,818","2,550,738,594","2,718,561,499","2,894,093,382","2,959,879,183","3,055,169,684","2,971,200,509","2,634,979,903","2,663,078,087","3,174,390,944","2,733,366,902","1,726,830,021","2,000,856,074","2,341,109,551","2,538,740,423","2,707,662,135","2,842,504,039","3,171,452,818","3,131,029,043","2,902,883,215","3,427,229,248","3,535,754,076","3,763,617,958","4,044,241,432","4,388,873,091","4,616,879,034","6,269,792,901","6,842,524,971","6,085,899,553","6,573,167,089","7,751,493,847","7,279,127,594","6,800,599,458","7,187,702,702","8,721,369,726","921,131,362","8,746,407,747","1,004,715,718","112,481,355","1,213,165,164","1,464,020,705","1,556,312,196","1,499,773,303","1,578,847,547","161,935,294","1,696,410,664","1,913,239,264","202,013,964","2,214,902,112","2,500,952,302","2,478,873,912","2,416,378,619"
CO2,GIB,Gibraltar,"69,483,655","69,493,138","59,581,799","59,977,723","60,032,589","63,028,208","62,464,906","59,377,377","56,228,265","78,781,418","93,954,503","87,586,293","97,620,422","88,156,366","84,943,213","91,153,102","117,133,469","12,859,345","143,888,376","13,745,603","143,833,892","203,022,773","240,975,027","244,078,807","288,217,635","28,191,201","2,881,743","297,549,909","313,179,584","325,651,596","341,221,345","349,978,721","356,241,695","362,506,643","393,764,957","406,282,353","425,103,371","422,035,278","431,319,325","471,906,887","475,054,481","459,445,157","468,848,908","49,995,722","537,340,164","58,724,624","612,355,492","649,826,455","689,732,511","71,739,068","639,415,704","646,666,898","674,972,413","688,587,903"
CO2,GIN,Guinea,"4,593,615","462,098,552","464,671,548","48,066,001","513,614,036","530,440,333","550,008,749","569,986,336","581,850,263","661,438,727","650,283,605","615,987,918","5,859,005","646,082,123","628,447,111","589,019,288","737,047,203","1,072,138,259","1,006,197,164","906,362,824","945,592,776","917,838,751","822,829,465","848,100,732","861,645,768","877,611,149","909,277,499","919,563,009","952,107,025","984,980,705","1,471,015,084","1,566,187,993","1,688,876,869","1,784,638,203","1,829,331,457","1,753,895,772","1,874,554,051","1,935,642,944","2,070,274,729","2,193,228,188","2,521,446,634","2,676,273,808","2,543,946,718","2,297,154,983","2,379,142,173","2,845,213,027","3,202,914,817","3,212,703,755","3,246,666,022","3,446,163,208","3,601,072,762","3,672,964,134","3,808,831,551","3,715,383,288"
CO2,GLP,Guadeloupe,"185,141,965","1,881,536","221,564,271","225,304,672","208,467,628","237,208,573","224,056,708","24,358,879","247,042,994","247,372,463","244,611,961","306,086,918","346,750,117","376,982,329","425,286,873","400,368,968","418,926,795","497,140,233","576,410,435","627,383,656","687,364,899","731,954,774","685,501,493","735,507,498","771,340,395","753,464,065","741,561,026","774,614,694","789,612,591","797,544,555","617,038,158","643,147,879","672,459,212","6,964,482","669,275,487","68,142,747","761,860,681","819,182,084","829,891,107","893,187,631","1,015,810,873","111,141,079","1,110,002,023","1,113,122,311","111,348,161","1,115,669,342","1,114,120,074","111,415,359","1,116,784,556","1,115,620,579","1,114,766,799","1,114,768,998","1,114,768,974","1,167,141,168"
CO2,GMB,The Gambia,"79,221,207","79,250,985","7,888,073","81,636,478","88,107,714","91,529,841","94,905,484","98,272,561","99,862,577","115,225,033","113,130,879","108,342,647","100,610,777","110,156,433","115,952,448","115,602,291","108,692,817","185,653,748","170,520,692","15,729,559","122,282,537","152,452,945","129,669,536","1,359,338","155,996,486","148,849,435","154,442,403","154,523,127","167,693,022","172,706,578","268,188,745","296,109,961","307,665,537","312,625,396","325,966,479","331,258,454","370,514,226","385,857,084","392,323,893","435,095,095","442,716,355","467,659,787","450,277,714","451,834,338","48,484,491","504,308,497","508,431,801","512,287,761","517,130,325","559,376,108","587,271,138","597,509,605","624,145,174","60,583,061"
CO2,GNB,Guinea-Bissau,"44,174,788","4,420,261","44,014,055","45,529,438","49,070,531","50,948,406","52,796,187","54,639,384","55,513,508","63,899,838","62,781,544","60,185,193","55,987,979","61,206,097","78,256,094","87,526,475","78,456,996","182,838,962","193,504,087","180,980,139","168,696,129","211,350,033","189,316,311","203,508,809","202,814,453","208,355,156","206,152,217","216,238,765","220,355,628","226,914,453","202,706,437","210,146,944","221,999,012","262,337,221","269,608,092","275,627,195","2,919,183","306,675,203","292,868,591","309,960,666","315,250,875","321,282,602","32,468,922","333,774,834","342,167,614","359,426,328","375,123,055","300,253,175","302,079,584","320,202,387","335,466,956","341,308,846","356,451,236","346,017,421"
CO2,GNQ,Equatorial Guinea,"41,611,328","41,598,135","47,873,478","28,889,784","35,219,097","38,240,573","38,326,425","38,313,488","73,438,949","70,399,011","64,163,137","83,223,572","64,016,928","41,935,156","4,503,062","42,191,855","48,421,292","51,508,667","57,888,736","77,161,464","71,086,334","74,097,249","74,124,991","77,157,348","1,211,709,295","1,287,283,503","140,786,427","1,936,229,844","2,354,203,211","2,572,774,357","2,744,625,904","3,600,605,608","3,212,236,624","3,590,569,753","6,279,860,644","6,395,675,071","6,386,334,482","7,136,403,956","6,606,718,751","5,477,848,384","5,715,902,913","595,399,244","5,595,088,849","5,723,319,791","5,717,868,683","5,406,875,291","5,389,252,823","4,887,037,333","4,682,641,095","4,555,088,885","4,468,988,328","4,358,191,248","4,161,193,244","3,776,752,854"
CO2,GRC,Greece,"2,885,805,745","2,990,743,568","3,672,887,309","392,982,914","3,851,037,606","4,051,226,209","4,546,456,249","4,768,658,611","5,030,371,226","5,321,607,005","5,332,805,174","5,300,844,922","5,414,761,381","5,763,205,661","5,903,342,117","6,244,689,224","6,203,994,455","6,722,963,952","7,173,624,614","764,173,846","7,790,224,664","7,792,859,317","8,005,657,599","7,958,350,114","8,120,565,646","8,425,341,467","8,424,185,883","8,519,124,099","8,864,339,151","8,889,362,461","9,605,458,039","9,810,937,398","980,738,433","1,018,317,227","1,015,758,785","1,036,244,215","102,378,388","1,059,982,199","1,018,303,618","9,621,410,874","8,909,191,574","8,613,566,957","8,154,619,637","7,386,585,763","7,100,420,071","6,944,755,198","6,815,603,477","6,837,891,123","6,658,230,566","6,161,906,064","5,237,293,812","5,419,844,111","5,493,229,796","5,167,400,117"
CO2,GRD,Grenada,"11,217,802","11,207,532","13,595,837","13,712,628","12,241,428","14,768,231","13,407,369","14,775,872","14,775,915","14,614,046","1,444,996","18,809,786","17,601,127","17,258,093","19,171,174","19,240,175","23,145,901","30,517,689","33,947,282","34,803,975","50,773,112","50,992,673","5,271,183","59,371,388","69,351,284","62,304,265","66,515,783","90,747,864","7,915,161","80,185,682","57,310,716","5,824,028","63,255,031","69,551,483","6,624,208","71,162,317","81,172,809","90,243,715","986,463","10,608,089","118,734,502","91,859,836","94,973,614","122,463,931","10,992,331","116,982,379","127,435,137","127,865,275","13,077,198","150,150,971","121,855,023","134,787,027","135,345,136","142,698,104"
CO2,GRL,Greenland,"781,308","80,788","830,486","849,107","866,382","880,137","89,265","902,815","912,674","923,285","936,735","953,401","97,315","995,517","1,019,829","1,042,587","1,063,673","1,086,147","1,106,734","1,125,107","1,142,585","1,163,833","1,182,658","1,199,373","1,216,872","1,235,578","1,255,066","1,270,105","1,289,065","1,309,906","1,339,405","1,365,709","138,835","1,414,077","61,284,925","619,235,937","634,873,796","625,381,963","644,435,848","558,755,918","650,727,602","691,907,249","545,857,634","547,052,983","489,055,541","526,112,489","525,688,356","514,005,355","519,255,904","523,845,291","527,502,211","548,379,867","575,769,049","582,223,982"
CO2,GTM,Guatemala,"2,500,017,647","2,498,876,852","2,741,199,764","2,910,755,507","3,019,470,592","3,320,486,585","3,291,362,615","3,773,274,439","4,172,280,366","4,651,536,272","4,666,370,768","4,032,723,498","3,685,625,281","3,129,971,012","3,513,212,006","3,692,017,513","3,206,004,678","3,585,966,592","3,523,395,876","3,755,630,261","3,914,302,627","4,137,444,174","4,850,265,973","5,385,318,078","5,820,801,345","6,792,845,023","6,671,415,729","6,976,846,626","8,702,939,681","8,666,417,422","9,685,370,829","1,017,458,535","1,069,286,615","1,064,633,403","1,085,147,833","1,177,187,486","1,191,544,778","1,270,093,189","1,156,893,231","1,219,714,716","1,177,676,688","121,462,498","1,258,173,012","1,353,526,584","1,453,316,019","1,697,461,163","1,803,974,574","1,715,243,818","187,548,403","1,967,937,385","1,764,223,052","2,024,316,213","1,997,732,562","2,134,940,527"
CO2,GUF,French Guiana,"9,101,601","90,943,768","110,863,831","111,854,685","99,614,302","120,696,844","109,386,274","12,082,612","120,855,689","119,530,927","11,817,226","102,055,126","117,011,292","118,908,094","103,998,718","10,437,614","127,199,717","151,195,088","186,569,918","220,719,254","257,458,258","28,313,251","233,387,076","29,928,699","304,937,486","349,902,285","361,282,878","375,567,392","397,637,357","402,077,801","17,426,675","175,909,006","165,562,637","207,316,992","200,553,347","199,903,772","195,078,706","226,579,085","239,365,386","325,879,695","328,655,804","357,870,785","362,409,888","357,340,016","35,382,163","350,731,178","359,093,973","356,460,838","361,127,274","362,736,795","360,427,687","36,427,449","364,289,233","381,634,202"
CO2,GUY,Guyana,"1,502,505,377","1,502,528,385","1,524,579,546","1,766,122,998","1,558,104,974","1,840,307,095","1,865,527,369","1,868,520,714","1,760,623,116","1,681,169,875","1,773,094,747","1,772,772,623","14,425,583","1,294,100,021","1,402,610,924","144,068,062","1,364,462,139","1,345,423,994","1,395,388,342","1,234,043,796","1,173,656,757","1,145,931,154","1,082,456,341","1,088,755,982","1,414,863,963","1,532,382,422","1,581,829,888","1,723,966,375","1,749,370,794","1,737,600,352","166,206,712","1,645,588,767","1,623,735,477","1,619,652,848","1,673,480,426","1,483,397,973","1,334,584,553","1,607,035,745","1,605,521,904","162,900,389","1,761,157,851","1,833,377,262","2,002,622,435","1,977,400,476","2,065,134,716","2,074,603,197","2,457,182,628","2,468,842,147","2,580,788,967","2,793,429,772","3,329,847,557","3,269,761,285","332,222,187","3,304,156,195"
CO2,HKG,Hong Kong,"9,526,805,646","9,565,442,719","9,851,336,998","9,938,387,908","113,883,795","1,126,936,676","1,308,301,948","1,516,859,957","1,617,128,749","1,512,087,636","1,555,711,181","1,674,071,322","1,905,456,595","2,255,826,487","2,492,227,365","2,594,378,641","2,979,408,397","2,981,178,688","333,548,072","3,427,429,066","3,504,475,919","3,849,679,801","4,349,258,771","4,446,369,548","3,813,871,845","3,862,744,755","3,609,615,733","3,440,997,141","4,257,279,842","4,553,989,511","4,190,092,951","4,185,682,121","4,095,125,429","4,451,732,496","4,075,154,183","4,300,537,348","424,321,682","4,443,107,865","4,313,037,266","4,514,545,628","4,222,769,422","4,518,217,709","4,464,690,136","4,618,577,245","4,755,425,525","4,424,540,794","4,507,931,606","4,413,472,341","4,405,904,577","4,350,816,022","3,515,598,867","3,507,514,539","3,262,689,889","3,467,284,259"
CO2,HND,Honduras,"121,785,748","1,218,560,285","127,033,076","139,813,422","1,371,291,086","1,477,122,345","1,552,781,742","1,686,260,153","1,703,284,854","1,803,744,689","1,864,500,557","1,778,688,698","1,749,124,235","2,011,680,312","205,970,647","1,857,918,125","189,319,313","2,099,302,597","2,246,851,372","2,494,395,419","2,355,342,883","2,373,734,066","2,667,823,449","2,796,414,124","3,195,611,932","3,773,407,139","4,001,364,858","411,010,408","4,764,299,413","4,828,771,014","4,995,445,683","5,885,507,566","6,215,687,631","6,880,226,276","7,826,407,701","7,091,428,402","8,142,392,469","8,661,150,771","8,659,420,814","81,653,852","7,976,887,748","9,484,146,278","9,921,728,162","9,697,229,564","9,926,386,253","1,052,595,841","1,036,649,701","9,338,239,159","8,996,439,166","1,016,080,014","8,814,126,817","9,882,245,923","1,032,839,931","1,094,576,269"
CO2,HRV,Croatia,"21,812,449","214,411,586","2,130,326,504","2,250,232,994","2,312,982,087","2,366,829,657","2,290,185,898","225,200,514","2,358,409,356","2,517,155,575","227,185,922","2,452,339,856","2,479,353,233","2,788,076,744","2,868,207,472","2,944,077,378","318,373,267","3,111,447,455","3,420,538,054","3,290,815,809","2,494,393,069","1,817,322,374","1,638,898,765","1,670,248,326","159,993,516","1,655,593,149","1,725,988,008","1,831,780,632","1,902,472,528","1,991,740,838","1,937,461,412","2,054,017,372","2,135,603,133","2,274,525,174","2,272,613,548","2,284,841,472","2,303,425,172","2,450,358,255","2,331,948,324","2,167,087,981","2,093,874,321","2,045,226,508","1,878,535,604","1,837,910,453","1,767,476,278","1,802,200,032","1,827,257,151","187,953,942","1,776,436,939","179,637,016","1,724,602,447","1,772,013,402","174,424,862","1,745,650,159"
CO2,HTI,Haiti,"533,381,791","538,285,874","52,256,693","549,881,127","599,023,056","605,763,309","810,911,912","846,695,948","886,221,517","868,365,887","858,917,406","753,149,745","892,801,182","983,035,661","1,012,626,021","1,046,757,946","978,915,164","1,056,602,853","1,131,881,528","1,161,412,143","1,141,401,301","1,113,964,168","1,036,502,304","877,428,236","414,036,288","1,126,449,697","1,280,291,632","1,495,444,487","1,532,244,673","1,602,566,033","169,464,159","1,727,638,651","1,951,044,674","1,936,916,461","1,790,288,778","1,828,596,473","1,850,895,358","218,326,717","2,162,516,413","2,122,537,258","2,597,740,179","2,943,441,817","275,763,946","2,976,891,192","3,227,849,079","3,493,540,291","3,577,529,036","3,585,961,137","3,556,963,899","3,594,147,856","3,462,386,671","3,409,808,313","3,392,062,097","3,536,478,127"
CO2,HUN,Hungary,"6,627,267,589","679,232,424","7,005,063,486","7,487,009,395","7,691,692,165","784,105,938","8,238,241,888","8,627,954,961","9,369,456,351","9,233,545,301","9,160,381,419","9,036,020,528","905,546,035","8,684,103,444","884,072,036","8,834,818,312","8,695,634,494","880,629,623","8,335,667,838","8,110,782,942","7,232,111,118","6,842,742,521","6,171,307,082","6,270,523,242","6,245,058,025","6,235,876,522","6,358,727,326","6,231,693,265","6,221,841,543","6,262,435,525","594,776,912","6,100,162,352","5,997,336,097","6,267,143,047","6,080,859,088","6,120,465,286","6,066,700,279","5,913,280,663","5,782,511,452","5,168,917,074","5,233,496,614","5,142,741,259","4,764,374,674","4,478,804,111","4,482,225,632","4,753,503,232","4,826,644,651","5,116,288,758","5,090,781,831","5,077,551,785","4,900,367,129","5,025,347,989","4,760,121,165","4,382,523,189"
CO2,IDN,Indonesia,"3,109,906,999","3,147,274,143","3,724,013,418","4,201,022,886","4,693,887,425","4,877,196,894","5,250,451,732","7,177,626,043","8,444,430,977","9,089,357,579","9,057,355,268","956,329,652","9,637,643,025","9,539,672,078","9,761,953,589","1,060,172,179","1,170,826,689","1,201,942,423","1,286,474,581","1,344,942,308","1,617,782,452","1,746,641,888","1,825,564,162","1,998,533,312","2,127,451,291","2,391,030,236","2,520,193,192","2,755,372,886","2,782,585,367","2,952,732,029","2,990,922,978","3,195,838,125","3,249,648,138","3,536,387,058","3,601,650,006","3,626,075,337","3,834,339,069","4,018,816,189","3,972,765,722","4,113,743,836","443,705,529","4,999,680,407","5,042,718,084","4,749,792,608","5,051,546,899","5,124,073,752","5,070,767,685","5,357,171,613","5,974,766,919","6,373,100,725","5,942,633,827","619,327,412","6,566,692,023","6,745,359,386"
CO2,IND,India,"2,139,344,478","2,144,281,204","2,229,632,363","2,219,373,139","2,376,409,388","2,532,017,023","2,706,935,777","2,760,218,264","2,713,470,437","2,917,332,086","3,035,764,949","3,339,884,747","3,519,037,543","3,745,973,353","4,128,617,033","4,314,117,848","4,685,978,998","5,014,340,692","5,322,985,793","5,701,243,484","6,006,872,986","6,463,888,434","6,696,642,223","6,997,562,362","7,438,583,463","7,964,638,741","8,335,119,894","8,777,065,468","9,006,254,785","9,616,310,906","9,956,525,627","1,011,804,667","1,049,880,121","108,178,523","1,166,816,611","1,216,533,938","1,298,395,103","1,413,864,788","1,503,611,066","1,643,064,747","1,743,692,891","1,850,331,854","2,022,764,782","2,083,210,927","2,242,840,938","226,013,142","2,303,361,907","2,433,783,081","2,573,119,402","2,542,035,076","2,318,947,665","2,548,483,265","2,740,820,631","2,955,181,684"
CO2,IRL,Ireland,"2,065,953,828","231,397,557","2,276,833,573","2,233,645,995","2,416,940,313","2,270,664,913","2,327,534,668","2,486,627,411","2,466,595,592","290,126,296","278,914,725","2,766,393,614","2,737,439,674","2,696,876,359","269,845,118","2,858,819,973","2,954,987,461","3,111,086,395","3,022,824,827","3,127,107,058","3,233,644,919","3,287,155,618","3,276,402,242","3,299,840,094","3,421,645,413","3,478,520,619","3,610,450,145","373,649,678","3,978,557,493","412,165,042","4,382,266,899","4,604,538,126","4,497,880,705","4,445,258,405","4,498,204,087","4,707,086,058","4,768,500,284","4,694,777,842","462,836,848","4,116,867,372","4,092,275,239","3,714,343,116","3,759,632,987","3,633,097,906","361,403,422","3,764,501,071","3,952,214,691","3,829,136,568","3,716,967,445","3,541,916,711","3,350,168,498","3,538,173,097","34,733,627","324,825,757"
CO2,IRN,Iran,"80,349,752","8,613,575,662","9,618,163,749","1,146,713,943","1,217,701,671","1,240,501,648","1,431,403,219","1,501,029,583","1,462,427,247","1,362,376,767","1,163,434,725","1,151,641,257","1,413,108,417","1,596,115,364","157,021,781","167,182,591","1,559,709,321","1,649,019,815","1,663,907,398","1,786,440,397","2,084,631,784","2,302,087,132","2,445,127,745","243,299,758","2,775,401,831","2,833,597,321","2,941,590,224","3,072,842,758","3,070,435,571","3,358,470,055","3,539,292,537","368,153,994","3,843,144,664","4,055,848,074","4,349,631,932","4,689,812,767","5,060,410,716","538,507,939","5,549,708,596","5,730,247,722","5,765,595,846","5,857,790,972","5,923,345,678","6,124,888,255","6,363,798,508","629,340,727","6,421,631,979","6,662,404,616","6,612,495,042","6,967,767,639","7,123,625,022","7,385,829,096","7,605,536,907","7,788,022,987"
CO2,IRQ,Iraq,"2,332,672,569","2,730,377,553","2,715,960,875","2,982,924,477","3,212,150,678","3,679,254,128","4,622,525,213","4,239,942,281","4,667,495,074","5,785,764,601","5,200,037,819","3,606,826,081","3,828,685,578","4,214,515,862","4,748,330,547","5,471,891,069","6,141,593,804","6,114,492,501","6,581,033,007","7,349,263,729","6,944,376,816","5,445,016,162","7,577,339,848","1,001,703,669","1,099,538,372","1,090,990,847","1,006,640,446","1,211,201,961","9,426,690,137","7,430,213,533","8,881,044,051","1,006,518,557","9,505,154,336","8,288,751,133","9,032,097,159","8,723,537,876","84,863,087","7,842,887,073","9,067,029,849","9,684,944,356","1,114,927,098","1,159,057,528","1,330,441,823","1,444,096,934","1,382,875,216","1,379,038,576","1,523,036,265","1,656,795,131","1,784,709,783","1,936,558,825","1,704,464,956","1,748,366,057","1,904,753,382","1,929,082,428"
CO2,ISL,Iceland,"1,934,935,926","2,033,354,511","2,246,690,628","2,583,411,372","2,528,626,556","2,373,588,923","2,396,021,287","2,465,755,674","254,086,107","2,627,949,919","2,432,692,228","2,340,145,288","1,979,754,049","202,110,541","224,591,868","2,135,109,705","2,142,219,707","2,180,192,685","2,301,142,382","230,134,791","2,341,671,842","2,293,536,395","2,308,003,398","2,408,927,139","2,522,611,374","2,442,298,761","2,710,425,189","2,626,348,871","27,097,587","2,742,404,048","2,854,056,707","2,958,960,708","313,018,607","3,101,262,557","3,176,806,301","3,128,441,218","3,242,706,238","3,476,068,583","3,780,733,937","3,828,280,317","3,737,238,523","3,604,618,355","3,645,902,137","371,137,327","3,464,602,714","3,629,921,016","3,179,596,759","3,330,655,197","3,313,931,153","3,174,701,225","3,028,983,455","322,677,902","3,250,115,154","3,086,232,416"
CO2,ISR,"Israel and Palestine, State of","1,491,491,578","1,493,214,105","1,573,627,514","1,684,692,594","1,730,254,315","1,819,613,928","1,817,304,397","1,896,415,527","2,019,203,756","2,056,510,936","2,042,460,798","2,127,002,686","2,246,775,056","2,329,353,937","241,394,667","2,581,053,503","2,812,076,927","3,068,441,273","3,256,111,714","3,379,218,857","3,522,340,591","358,734,335","3,840,965,074","4,211,813,063","4,508,482,882","4,820,468,979","5,127,488,957","52,946,882","5,351,378,183","5,495,675,505","5,930,110,682","5,926,613,693","6,252,688,167","6,428,482,342","6,410,551,588","6,197,462,909","6,514,465,009","6,753,040,523","6,788,962,361","6,711,929,163","7,203,371,081","7,121,827,395","7,766,190,218","6,835,643,158","6,601,676,758","680,735,109","6,766,181,663","6,792,768,835","6,357,768,593","6,545,752,042","6,152,770,361","6,109,070,765","6,285,410,388","6,125,498,856"
CO2,ITA,"Italy, San Marino and the Holy See","314,930,743","3,296,017,783","3,477,052,909","3,698,678,394","3,723,977,757","356,223,596","3,828,951,357","3,719,078,584","3,793,009,867","395,252,101","3,980,159,064","3,862,295,835","3,780,528,184","3,737,159,225","3,791,908,187","3,789,265,223","3,807,771,551","4,003,348,889","4,050,966,836","4,232,296,896","4,264,168,562","4,253,421,315","4,234,565,782","4,166,943,003","4,111,559,812","4,353,015,972","4,302,620,812","4,336,943,512","4,429,226,727","4,497,456,589","4,547,176,582","4,540,742,054","4,613,674,809","4,811,552,883","492,650,955","4,934,929,816","4,879,313,617","4,807,201,486","4,653,969,487","4,142,127,033","424,040,278","414,907,024","394,857,325","3,620,993,952","3,433,523,451","3,540,205,147","3,494,470,707","3,459,340,111","3,406,089,043","332,487,739","2,958,747,476","334,276,606","3,327,657,623","3,054,901,807"
CO2,JAM,Jamaica,"8,049,851,542","8,037,462,043","8,005,982,139","8,547,597,025","885,031,395","7,440,716,357","6,612,407,796","7,236,735,765","7,405,800,959","7,131,920,514","6,877,307,525","6,802,848,138","5,799,063,634","5,868,933,613","5,471,842,827","487,285,828","4,655,557,964","4,816,384,293","5,056,369,694","6,470,138,732","7,666,705,538","7,577,632,612","8,267,872,689","8,416,767,964","849,985,136","87,896,238","9,168,672,492","9,383,364,484","9,882,033,581","101,446,581","1,021,236,057","1,027,658,679","102,248,596","1,053,052,114","1,057,714,463","1,061,349,273","1,228,194,989","1,220,399,108","9,838,641,388","801,470,796","7,660,595,018","7,568,848,578","6,979,384,413","7,449,135,772","7,185,674,392","7,072,279,037","7,590,582,781","7,277,680,695","866,079,392","843,730,481","5,890,156,173","6,439,130,757","636,899,937","6,864,732,681"
CO2,JOR,Jordan,"2,740,468,066","2,761,106,893","2,315,361,155","2,613,627,862","2,841,097,546","3,150,991,282","3,771,093,097","3,904,191,107","4,733,452,104","5,048,025,926","6,419,434,879","7,409,142,557","7,839,812,501","9,055,426,947","9,918,339,023","1,014,177,532","1,077,527,463","1,202,500,501","1,158,727,186","9,510,508,472","100,711,844","1,008,827,777","1,196,827,196","1,243,418,059","1,299,441,543","1,380,565,105","1,412,782,414","1,462,029,796","1,483,568,573","1,486,308,642","1,646,529,636","1,650,757,862","1,720,650,568","1,764,874,521","190,204,456","2,031,650,708","2,054,495,772","2,134,353,651","2,049,323,226","2,106,292,743","2,058,731,421","2,101,357,736","2,453,340,338","2,410,111,999","2,584,142,881","2,563,265,838","2,523,444,208","2,654,982,887","2,525,690,692","2,367,224,329","2,151,769,799","2,230,900,504","2,233,579,539","2,357,898,146"
