eu_priority,secondary_index,decile,country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,NO,0.7718739582500715,0.7718739582500715,0.7718739582500715,0.7718739582500715,0.7718739582500715,0.7011543456833355,0.7718739582500715,0.7718739582500715,0.7718739582500715,0.6964142458622246,0.7530905039925876,0.7622533833934365,0.7901471592754788,0.7324902290085881,0.7486896657891757,0.7571389599456243,0.6706884115344613,0.6737639097327748,0.6815836721283632,0.6750710041427644
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,PL,0.8152810234202131,0.8152810234202131,0.8152810234202131,0.8152810234202131,0.8152810234202131,0.41160717104423333,0.8152810234202131,0.8152810234202131,0.8152810234202131,0.4654153516371006,0.4939333358631134,0.5136956332504834,0.4992475042404469,0.5179458438627738,0.5276130845806882,0.53514049323261,0.39068937556468675,0.43505644017866224,0.44334196478603705,0.41248778537917147
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,PT,0.49044497949922305,0.49044497949922305,0.49044497949922305,0.49044497949922305,0.49044497949922305,0.22571854306098102,0.49044497949922305,0.49044497949922305,0.49044497949922305,0.2218117658397821,0.22995427563317403,0.32968508310622024,0.33302671110614707,0.3657059978560931,0.3981784761672731,0.39374471049515175,0.36294339215512356,0.3419494881347976,0.3730100775766912,0.3748955905465835
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,RO,0.9017658045834744,0.9017658045834744,0.9017658045834744,0.9017658045834744,0.9017658045834744,0.03218307196303914,0.9017658045834744,0.9017658045834744,0.9017658045834744,0.03780823932824221,0.03600915904680553,0.03237123476543747,0.023537328677625712,0.10825617927552608,0.05906970990472597,0.08177169200293186,0.06508199856857182,0.05984182064448746,0.08573806972922836,0.2486503846781316
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,RS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,SE,0.9469311208556779,0.9469311208556779,0.9469311208556779,0.9469311208556779,0.9469311208556779,0.8353599994846922,0.9469311208556779,0.9469311208556779,0.9469311208556779,0.8050243978211958,0.8851101211642544,0.7958694319584724,0.7447798679343693,0.7861733277405206,0.7884962043616173,0.7986767877593354,0.6945018639328134,0.6491348845847782,0.6884611084810716,0.6805408924665006
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,SI,0.7874960972867069,0.7874960972867069,0.7874960972867069,0.7874960972867069,0.7874960972867069,0.6752799272796909,0.7874960972867069,0.7874960972867069,0.7874960972867069,0.7874960972867069,0.42949928268394105,0.5852645723114976,0.5897276736781044,0.6064859215198524,0.6025650804806045,0.5839673004844064,0.5080006128403712,0.38838770914077214,0.4802149861815797,0.5481161202316643
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,SK,0.8157251127792647,0.8157251127792647,0.8157251127792647,0.8157251127792647,0.8157251127792647,0.4385440277988513,0.8157251127792647,0.8157251127792647,0.8157251127792647,0.4943458828475545,0.5953464732537269,0.48400370290352607,0.4835348710091664,0.5148801135628586,0.5385537453571689,0.5308422198960179,0.4684467621223576,0.4347717019019896,0.4432156794424219,0.4457689363411725
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,6,UK,0.7434062482283622,0.7434062482283622,0.7434062482283622,0.7434062482283622,0.7434062482283622,0.5221210531662501,0.7434062482283622,0.7434062482283622,0.7434062482283622,0.5672595958985996,0.6136988906684809,0.6802646665680487,0.6157835236220442,0.6627021853057268,0.6666376715988797,0.6550884373880411,0.5797351215570087,0.5848909633287876,0.5897795642278759,0.5662552748281178
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,AT,0.6304253607382243,0.6304253607382243,0.6304253607382243,0.6304253607382243,0.6304253607382243,0.453400272379995,0.6304253607382243,0.6304253607382243,0.6304253607382243,0.4699878438988955,0.5239444902915636,0.6423097746913138,0.5597287774290925,0.5769561684638458,0.6119934325856604,0.6268855683409545,0.5363808721344375,0.5610582992719052,0.5267200138487794,0.501445443101332
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,BE,0.7852323625242915,0.7852323625242915,0.7852323625242915,0.7852323625242915,0.7852323625242915,0.6281613239135927,0.7852323625242915,0.7852323625242915,0.7852323625242915,0.640705476211074,0.6851315537811349,0.619241530748101,0.5793232732461574,0.5907972620759872,0.6316669926946659,0.637482074018626,0.4293626686297018,0.46139157809337356,0.5082821460345921,0.4945595982599538
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,BG,0.6622388617261552,0.6622388617261552,0.6622388617261552,0.6622388617261552,0.6622388617261552,0.05740686726730151,0.6622388617261552,0.6622388617261552,0.6622388617261552,0.15547604937478196,0.15142384324267036,0.18215336425610706,0.15850567285375683,0.16342783503363303,0.04078432675692332,0.2291928416329429,0.031161904616434047,0.1389330744641428,0.0330693236506773,0.10520914410346721
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,CH,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,CY,0.7341695545025246,0.7341695545025246,0.7341695545025246,0.7341695545025246,0.7341695545025246,0.5541326877932808,0.7341695545025246,0.7341695545025246,0.7341695545025246,0.5010708741563628,0.5037491339369595,0.1438763582302515,0.14562541815953017,0.12999927633805772,0.15492443047406362,0.1661364598222736,0.1242148653756294,0.0754694143764462,0.14742623408191602,0.16956449768968448
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,CZ,0.9979031885493291,0.9979031885493291,0.9979031885493291,0.9979031885493291,0.9979031885493291,0.6938527166179462,0.9979031885493291,0.9979031885493291,0.9979031885493291,0.9979031885493291,0.7574015032535423,0.7682199858336888,0.7610392444194489,0.8056420189364085,0.8256465132986166,0.8185039056319701,0.6775922910398259,0.7012074662312276,0.6953569270650942,0.6720083631684044
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,DE,0.873949948621527,0.873949948621527,0.873949948621527,0.873949948621527,0.873949948621527,0.6406358174270612,0.873949948621527,0.873949948621527,0.873949948621527,0.6521491405451049,0.7113880247464938,0.7568670258362156,0.7284261673816576,0.7921887527311999,0.7774836988231307,0.7965246860061157,0.559899564958468,0.5710665516403252,0.5792959920513279,0.49907535077714604
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,DK,0.9424783820065674,0.9424783820065674,0.9424783820065674,0.9424783820065674,0.9424783820065674,0.8477350299601061,0.9424783820065674,0.9424783820065674,0.9424783820065674,0.9424783820065674,0.8974268115597323,0.8764317619147194,0.8263104144727905,0.8380524149361376,0.8403935440545953,0.8596879672389909,0.7035545566745404,0.6879121245680012,0.6836681332477743,0.6682339201912729
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,EE,0.2038329280775938,0.2038329280775938,0.2038329280775938,0.2038329280775938,0.2038329280775938,0.15281251045529187,0.2038329280775938,0.2038329280775938,0.2038329280775938,0.1489077372199775,0.17056560641292656,0.539015832791857,0.5339979696422188,0.4173952250542799,0.44229870240716374,0.4360693106453855,0.3415336879256862,0.30011980619332124,0.27020330235252066,0.3915150654840692
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,EL,0.43280442371405853,0.43280442371405853,0.43280442371405853,0.43280442371405853,0.43280442371405853,0.2847808518548199,0.43280442371405853,0.43280442371405853,0.43280442371405853,0.07600112579761015,0.04663709752729678,0.01762217491669436,0.014795399555508602,0.016302184802731608,0.02080104896036706,0.0166525905150627,0.037073935150270736,0.1920005374704056,0.21278368066299652,0.14554848994681724
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,ES,0.5905651141364002,0.5905651141364002,0.5905651141364002,0.5905651141364002,0.5905651141364002,0.44417173709487984,0.5905651141364002,0.5905651141364002,0.5905651141364002,0.40057387761341406,0.4508492473014311,0.46132207840002076,0.45826940581802683,0.5175376728604737,0.5156365764046907,0.4900720625756554,0.20594553477886468,0.27720091434910327,0.25946702027370017,0.24630344430306975
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,FI,0.9122645315157644,0.9122645315157644,0.9122645315157644,0.9122645315157644,0.9122645315157644,0.8157285954344908,0.9122645315157644,0.9122645315157644,0.9122645315157644,0.8320920506780571,0.8758036105078919,0.8400007841981697,0.8021131702667759,0.8362791242718846,0.8339104687698061,0.8319932979576773,0.6908666347275589,0.6515032076759977,0.6452978044488763,0.6638757765054502
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,FR,0.7705308569461693,0.7705308569461693,0.7705308569461693,0.7705308569461693,0.7705308569461693,0.5536930520870021,0.7705308569461693,0.7705308569461693,0.7705308569461693,0.6336756139479797,0.5472657499176998,0.5517447371602201,0.5554476891664982,0.5861791106289318,0.5917948469325623,0.5692006305665904,0.41877171486060727,0.2142939046892167,0.4341774131640351,0.4936794650195185
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,HR,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.8190323607053556,0.4404865445795373,0.42492701808019534,0.46055121920134107,0.5872907491426531,0.5975380453536848,0.6583751933813415,0.6381327866772087,0.508837500956268,0.5343940294165583,0.501010334694579,0.4845035891562884
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,HU,0.8430258802423647,0.8430258802423647,0.8430258802423647,0.8430258802423647,0.8430258802423647,0.03482025598508306,0.8430258802423647,0.8430258802423647,0.8430258802423647,0.04321449583030003,0.16142656292400945,0.1628659164987249,0.19687604557117663,0.18337780612622148,0.22417577993292748,0.03794562993456776,0.10591611507380515,0.030601137124424613,0.17087584135804632,0.30776143877731776
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,IE,0.8908043895719324,0.8908043895719324,0.8908043895719324,0.8908043895719324,0.8908043895719324,0.7547700732631651,0.8908043895719324,0.8908043895719324,0.8908043895719324,0.599507892486325,0.754699674280565,0.8200608282192223,0.7980200260401366,0.8505075885839875,0.8590274701067943,0.8530787438831949,0.6501677558696431,0.6173681702123577,0.5617861547830386,0.5370763551579507
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,IS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,IT,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,LT,0.6531127641419724,0.6531127641419724,0.6531127641419724,0.6531127641419724,0.6531127641419724,0.18654886335580037,0.6531127641419724,0.6531127641419724,0.6531127641419724,0.2829919980542407,0.3375192966689495,0.31630624753833675,0.26726471718565525,0.18906781072713486,0.18645944402383624,0.12832140810038142,0.02578617666768823,0.037991047086330866,0.051723161469109984,0.0443255250768734
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,LU,0.7286107525352573,0.7286107525352573,0.7286107525352573,0.7286107525352573,0.7286107525352573,0.6111888225943637,0.7286107525352573,0.7286107525352573,0.7286107525352573,0.5846967332891801,0.6095870562180592,0.627584608121416,0.6647127306151766,0.6932694662111261,0.6843915958546849,0.6991254225470299,0.4451039432319058,0.43182784268251995,0.455016827174078,0.4297584509904119
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,LV,0.548288341878673,0.548288341878673,0.548288341878673,0.548288341878673,0.548288341878673,0.2756483835601312,0.548288341878673,0.548288341878673,0.548288341878673,0.3737346485462337,0.42730213494107105,0.4962138410350706,0.4938239919526898,0.39524246937198027,0.41368814621282757,0.4634369486648379,0.4418081260144443,0.2519582427808803,0.07070538779452991,0.038072819751329624
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,MT,0.646387976018985,0.646387976018985,0.646387976018985,0.646387976018985,0.646387976018985,0.382948378001184,0.646387976018985,0.646387976018985,0.646387976018985,0.3653797911307115,0.3810623079853097,0.4891822009946502,0.5105381660291949,0.5730976707360809,0.5622174219795306,0.5705042547424996,0.4118729513996635,0.38151987646487984,0.4626502164658937,0.4708426196188474
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,NL,0.8147585879149508,0.8147585879149508,0.8147585879149508,0.8147585879149508,0.8147585879149508,0.7426564760304146,0.8147585879149508,0.8147585879149508,0.8147585879149508,0.7409108473432864,0.7898043666666462,0.8421532193831348,0.8129565149602682,0.851045303714058,0.8465683509659678,0.8462968865706272,0.6863487991261806,0.6405841934686828,0.6417785562788608,0.6316391690357264
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,NO,0.7262228945399315,0.7262228945399315,0.7262228945399315,0.7262228945399315,0.7262228945399315,0.6683794639751328,0.7262228945399315,0.7262228945399315,0.7262228945399315,0.6628646809112178,0.7117562537084069,0.788482952237639,0.8207920746701144,0.7775446251727212,0.788037227002506,0.7749305420888839,0.66614035483544,0.6776506906596743,0.6712888075766688,0.681362409231006
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,PL,0.8181689784780916,0.8181689784780916,0.8181689784780916,0.8181689784780916,0.8181689784780916,0.4324805595674431,0.8181689784780916,0.8181689784780916,0.8181689784780916,0.4970930924704545,0.5482518376922055,0.5058363064533636,0.5138898570135009,0.5310995903035837,0.5527487934350693,0.5509658309695218,0.3574606058278969,0.43565669186615896,0.41913714604987984,0.4010434675066582
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,PT,0.19995463194129354,0.19995463194129354,0.19995463194129354,0.19995463194129354,0.19995463194129354,0.09416955764758275,0.19995463194129354,0.19995463194129354,0.19995463194129354,0.09247167814377419,0.11058959160167854,0.3710656937638241,0.37964415758539205,0.4314765479565044,0.41986879035563063,0.43327797509987304,0.3068737326765034,0.2930728633090449,0.28865198495038935,0.3185530579972343
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,RO,0.8816192898378891,0.8816192898378891,0.8816192898378891,0.8816192898378891,0.8816192898378891,0.056355426139296075,0.8816192898378891,0.8816192898378891,0.8816192898378891,0.0343518146370481,0.03224446281437039,0.031417259870714795,0.0318243802007773,0.027776607261821903,0.21982444748471425,0.12372708240868462,0.1507919553414916,0.11360721970697311,0.09127870419167945,0.12166761970118906
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,RS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,SE,0.8876226976255811,0.8876226976255811,0.8876226976255811,0.8876226976255811,0.8876226976255811,0.8056822369074632,0.8876226976255811,0.8876226976255811,0.8876226976255811,0.7728096165451079,0.8342814239748455,0.7967473246127067,0.7536670078909649,0.7919987445990762,0.7894479931489886,0.7849940055327048,0.6528602383174141,0.6201316664003926,0.6648270628650522,0.6466160320484278
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,SI,0.7918072304684026,0.7918072304684026,0.7918072304684026,0.7918072304684026,0.7918072304684026,0.691818225619875,0.7918072304684026,0.7918072304684026,0.7918072304684026,0.7918072304684026,0.4163502558965597,0.5867503120166427,0.6263369820399519,0.6142358832233275,0.641254799994489,0.6414241267482511,0.4794494732198527,0.431031161774763,0.4224181643008311,0.528799753801296
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,SK,0.8078590865762728,0.8078590865762728,0.8078590865762728,0.8078590865762728,0.8078590865762728,0.44831039692927915,0.8078590865762728,0.8078590865762728,0.8078590865762728,0.503777521173274,0.5416783360256742,0.4842301943422923,0.49213814493420965,0.5353152804446139,0.534359699248936,0.5540055383122567,0.4670289513868469,0.4532269005972823,0.46117957214694444,0.43916905455600996
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,7,UK,0.7118827212674352,0.7118827212674352,0.7118827212674352,0.7118827212674352,0.7118827212674352,0.5157838290382609,0.7118827212674352,0.7118827212674352,0.7118827212674352,0.573129815523153,0.6131847573610362,0.6788124108138478,0.6214762763178299,0.658058508340752,0.6506570041144386,0.6455177424488929,0.5455310978884914,0.5661476378098915,0.5594317636095167,0.5446125764291863
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,AT,0.5941933558786766,0.5941933558786766,0.5941933558786766,0.5941933558786766,0.5941933558786766,0.4498020352573025,0.5941933558786766,0.5941933558786766,0.5941933558786766,0.4446052489869352,0.493277646685509,0.598635795034558,0.5641954295172771,0.588046447628236,0.5687443595095559,0.5728363048092623,0.5541911826560073,0.5725744608710737,0.567469127946057,0.5571673021346694
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,BE,0.7762458308950319,0.7762458308950319,0.7762458308950319,0.7762458308950319,0.7762458308950319,0.6381265613398116,0.7762458308950319,0.7762458308950319,0.7762458308950319,0.6736887996447797,0.7067448423035694,0.65917268309312,0.6613060143535483,0.7050450293424753,0.6983562865491524,0.70325799174719,0.4815997085458288,0.46751357171160474,0.49975692506666286,0.49230160481716834
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,BG,0.793325560139264,0.793325560139264,0.793325560139264,0.793325560139264,0.793325560139264,0.024094780114367095,0.793325560139264,0.793325560139264,0.793325560139264,0.18152082592097665,0.0967438026031077,0.16898459223217688,0.14873357648003988,0.03227900247270744,0.03289700067346061,0.03330145461638352,0.03388157156362693,0.1591101458199179,0.14962699120707362,0.23627601050483196
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,CH,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,CY,0.7545319681342109,0.7545319681342109,0.7545319681342109,0.7545319681342109,0.7545319681342109,0.5867246155001252,0.7545319681342109,0.7545319681342109,0.7545319681342109,0.5404425125632447,0.5252201900630962,0.3749622980601123,0.39057194752660956,0.3837227918591206,0.4016773838837243,0.44240211106489163,0.2878981025364011,0.02972390037164922,0.37592949472854004,0.3875824904284084
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,CZ,0.9664441964456475,0.9664441964456475,0.9664441964456475,0.9664441964456475,0.9664441964456475,0.6717688290187324,0.9664441964456475,0.9664441964456475,0.9664441964456475,0.9664441964456475,0.7570496398132114,0.779876506613513,0.7970028965228239,0.7868058899702781,0.8798194084599318,0.8759510714811567,0.7295934729451504,0.7431553478031969,0.7426978247479399,0.7218368572920013
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,DE,0.8763390237666195,0.8763390237666195,0.8763390237666195,0.8763390237666195,0.8763390237666195,0.6634742800670146,0.8763390237666195,0.8763390237666195,0.8763390237666195,0.6684655770685223,0.7127209687985531,0.7556719475673439,0.743530773989181,0.7993810999127497,0.8037301674096847,0.8000570162563383,0.583942749857618,0.5713429154426806,0.593727102941838,0.5192973800249943
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,DK,0.9711460439596427,0.9711460439596427,0.9711460439596427,0.9711460439596427,0.9711460439596427,0.9075177252544979,0.9711460439596427,0.9711460439596427,0.9711460439596427,0.9711460439596427,0.9377220485578489,0.8947900918061092,0.8569536193569349,0.8819044706611496,0.8749386476945775,0.8694872678719217,0.7347709227130282,0.719431897795084,0.7182123822832255,0.7032634897385304
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,EE,0.15334529136998803,0.15334529136998803,0.15334529136998803,0.15334529136998803,0.15334529136998803,0.11390252005966892,0.15334529136998803,0.15334529136998803,0.15334529136998803,0.11725440988872518,0.12354690614443652,0.1985227135947682,0.1913964566647411,0.15217467820696717,0.156449935926928,0.15743141385099113,0.3519623746849289,0.2786949032748188,0.3526538410290002,0.3861564001311739
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,EL,0.12073047748475114,0.12073047748475114,0.12073047748475114,0.12073047748475114,0.12073047748475114,0.08239407184402328,0.12073047748475114,0.12073047748475114,0.12073047748475114,0.03336748432680706,0.015220668504725025,0.01632646019715124,0.012965011967125892,0.014126184525678931,0.017411696057501272,0.04226848333770803,0.07140421235115724,0.12519003001608875,0.14247949955915065,0.07678040143298778
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,ES,0.6372804630513118,0.6372804630513118,0.6372804630513118,0.6372804630513118,0.6372804630513118,0.48375892501517154,0.6372804630513118,0.6372804630513118,0.6372804630513118,0.4592000179543018,0.47992038930277714,0.40132762084309664,0.41019239106408634,0.44500045039418473,0.45336793782756596,0.4372197505531279,0.11662953731074098,0.1373219736888711,0.1347770479009816,0.1313701084586506
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,FI,0.9223230116421252,0.9223230116421252,0.9223230116421252,0.9223230116421252,0.9223230116421252,0.8366460694183162,0.9223230116421252,0.9223230116421252,0.9223230116421252,0.8567227501831116,0.8807274635207802,0.8552978222565342,0.8303135796104149,0.8534649385343367,0.8654551922363966,0.8563184136764098,0.689028014573962,0.6355118693098754,0.6403993852416944,0.6611827042978298
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,FR,0.8033939818778999,0.8033939818778999,0.8033939818778999,0.8033939818778999,0.8033939818778999,0.5998372142467961,0.8033939818778999,0.8033939818778999,0.8033939818778999,0.6542116614734347,0.5963123694768563,0.554620119692983,0.539559300289912,0.5763912313478753,0.5892238994327866,0.5762284383027739,0.479837297873619,0.08876841748446636,0.4849450247073668,0.5130085839533423
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,HR,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.7929443081150305,0.446591349050093,0.4164883784406186,0.42510946944095834,0.5455485257243518,0.5824939686678277,0.6012652903234471,0.6168865635270367,0.5400121289847362,0.5544905226794635,0.54775867491555,0.5340097465848199
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,HU,0.8630519975728199,0.8630519975728199,0.8630519975728199,0.8630519975728199,0.8630519975728199,0.1377105946762417,0.8630519975728199,0.8630519975728199,0.8630519975728199,0.2008989823924291,0.048563781230477526,0.16768088754511468,0.17160701208957527,0.14163578231365997,0.1408196449619237,0.15888194045292006,0.2525243140860595,0.14513990092901385,0.26197687874590997,0.37286880541060036
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,IE,0.896533599786532,0.896533599786532,0.896533599786532,0.896533599786532,0.896533599786532,0.8147113145102844,0.896533599786532,0.896533599786532,0.896533599786532,0.7039305529539545,0.7950012592441836,0.8072847374810688,0.801538648642021,0.8277400255795426,0.8087994548534483,0.8244030983555669,0.6530181272239272,0.5840982664444562,0.6034471152043706,0.5635824358303982
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,IS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,IT,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,LT,0.6271589576424531,0.6271589576424531,0.6271589576424531,0.6271589576424531,0.6271589576424531,0.2505790644472468,0.6271589576424531,0.6271589576424531,0.6271589576424531,0.3091161789500198,0.2956060550330325,0.21947119112273344,0.27069011442827673,0.10701325520388817,0.16185481128703555,0.03172275903408293,0.046739715938061574,0.04404742698994967,0.05726821418356207,0.062024722615546105
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,LU,0.7588109360426246,0.7588109360426246,0.7588109360426246,0.7588109360426246,0.7588109360426246,0.6599196956625636,0.7588109360426246,0.7588109360426246,0.7588109360426246,0.643084493819243,0.6684683585901567,0.7297230547729395,0.6916603115153278,0.7290122980667206,0.7390235313459762,0.7137530025063284,0.5962093971835446,0.5827074687775828,0.6049184691334101,0.5864358479855573
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,LV,0.4609402946019127,0.4609402946019127,0.4609402946019127,0.4609402946019127,0.4609402946019127,0.2633698566938452,0.4609402946019127,0.4609402946019127,0.4609402946019127,0.32159475411016725,0.3492165897215296,0.4385629715651103,0.41976818568459245,0.30167631373290854,0.3593720079401929,0.37985702684251943,0.41231591102153103,0.13142449171230555,0.03384605060574082,0.033378862787897916
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,MT,0.6868198712641865,0.6868198712641865,0.6868198712641865,0.6868198712641865,0.6868198712641865,0.41292244450362775,0.6868198712641865,0.6868198712641865,0.6868198712641865,0.44392805196406016,0.43726247759764214,0.5423617624027443,0.5449134927297697,0.5979856171107897,0.641421688408079,0.6303312615322693,0.46301124242322533,0.4477003539156636,0.5149536721961636,0.510274926259255
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,NL,0.7831518111057064,0.7831518111057064,0.7831518111057064,0.7831518111057064,0.7831518111057064,0.7365083536351628,0.7831518111057064,0.7831518111057064,0.7831518111057064,0.7283889651067686,0.7643208663413674,0.8048035420675909,0.7804292650898552,0.8105924620825122,0.8064116178885289,0.8042761326880454,0.7109520597543962,0.6638665518346003,0.6648608921764579,0.6706045758115211
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,NO,0.7745611074857307,0.7745611074857307,0.7745611074857307,0.7745611074857307,0.7745611074857307,0.7215038793389734,0.7745611074857307,0.7745611074857307,0.7745611074857307,0.7150089226568129,0.7565725311469697,0.7832578342947449,0.8165892947214843,0.7688685931649453,0.7712506610545873,0.7797130830164607,0.670460404376794,0.6594680885886786,0.6726196384939293,0.6841419781429893
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,PL,0.8148179593090505,0.8148179593090505,0.8148179593090505,0.8148179593090505,0.8148179593090505,0.4664009036814512,0.8148179593090505,0.8148179593090505,0.8148179593090505,0.49711710711556645,0.54206650689394,0.49164832713789536,0.47996801796789273,0.5045427081370325,0.4785668665182197,0.4964387525823173,0.3820142795154728,0.4537260050665348,0.45016815633529805,0.43445169618929824
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,PT,0.5243232032467641,0.5243232032467641,0.5243232032467641,0.5243232032467641,0.5243232032467641,0.2696132663344158,0.5243232032467641,0.5243232032467641,0.5243232032467641,0.27550396166722524,0.2678942916530639,0.3227971480667006,0.3573523382878748,0.37645383832939716,0.3774458280890518,0.3932601423730172,0.34649807172169333,0.34596215242114875,0.35030748869753736,0.37053585500019565
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,RO,0.9286974485343701,0.9286974485343701,0.9286974485343701,0.9286974485343701,0.9286974485343701,0.0424732738089189,0.9286974485343701,0.9286974485343701,0.9286974485343701,0.014718862640381287,0.11356553659316479,0.037890836208078184,0.029822875132002095,0.1546458391176429,0.18574745369288373,0.06429796091288202,0.08083436100909654,0.12704963163994215,0.09967148051945912,0.14559833196016356
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,RS,,,,,,,,,,,,,,,,,,,,
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,SE,0.9490561589828489,0.9490561589828489,0.9490561589828489,0.9490561589828489,0.9490561589828489,0.8779332371807641,0.9490561589828489,0.9490561589828489,0.9490561589828489,0.8321900483209932,0.8737072346900598,0.7207110002882989,0.6919769879900148,0.7263303018024551,0.7252633301635747,0.7282116203319543,0.6061936295925532,0.5776205786046765,0.6070835382867031,0.5991843883081879
"Intergenerational Fairness, Youth, Culture and Sport",Leisure and culture,8,SI,0.8325537975937152,0.8325537975937152,0.8325537975937152,0.8325537975937152,0.8325537975937152,0.7394700055856716,0.8325537975937152,0.8325537975937152,0.8325537975937152,0.8325537975937152,0.45538071069986874,0.5033594097370194,0.5227989304389122,0.5201607238598585,0.5051128022058444,0.5363966475514748,0.49989721543708165,0.36591642983583206,0.405076446938697,0.5346516672649586
