Zone,Sector,Scenario,Year,CO2_2015,CO2_2040,CO2_2050,Population,Volume,Energy,CO2,Population_Intensity,Sufficiency_Intensity,Energy_Efficiency_Intensity,Carbon_Intensity
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,266.3532,156.9882,132.5258,729.5408,31638.1,170.4953663896083,156.9882,729.5408,43.36714272868632,0.005388925579905504,0.9207769297451619
Latin America and Caribbean,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,266.3532,156.9882,132.5258,744.9623,35906.9,217.22317760581242,132.52580000000003,744.9623,48.199620302933454,0.0060496221507791645,0.6100905136398019
Latin America and Caribbean,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,133.1766,149.758,176.0174,622.5515,20853.5,136.70344893474962,133.17660000000004,622.5515,33.49682717012167,0.006555419902402456,0.9742007318598596
Latin America and Caribbean,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,133.1766,149.758,176.0174,729.5408,31638.1,191.64278207700713,149.758,729.5408,43.36714272868632,0.006057341688565595,0.7814434667297998
Latin America and Caribbean,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,133.1766,149.758,176.0174,744.9623,35906.9,244.91497086080471,176.0174,744.9623,48.199620302933454,0.006820833067204484,0.718687793487471
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,204.5975,171.8004,43.3456,477.7181,11856.2,169.86242476354545,204.5975,477.7181,24.818402317182457,0.014326885913154758,1.2044894583649504
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,204.5975,171.8004,43.3456,644.3892,23477.2,264.92309162129044,171.80040000000002,644.3892,36.43326114093781,0.01128427119167918,0.6484916016516596
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,204.5975,171.8004,43.3456,680.3429,28284.300000000003,227.83271233400603,43.3456,680.3429,41.57359472701193,0.008055094604922377,0.1902518718929823
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,204.5975,172.8544,52.8591,477.7181,11856.2,169.86242476354545,204.5975,477.7181,24.818402317182457,0.014326885913154758,1.2044894583649504
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,204.5975,172.8544,52.8591,644.3892,22194.3,247.21266838636137,172.8544,644.3892,34.442383578123284,0.011138565685169678,0.6992133579896115
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,204.5975,172.8544,52.8591,680.3429,26408.1,204.34699531862387,52.8591,680.3429,38.81586770435908,0.007738042317267198,0.2586732431156158
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,204.5975,173.6327,45.7328,477.7181,11856.2,169.86242476354545,204.5975,477.7181,24.818402317182457,0.014326885913154758,1.2044894583649504
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,204.5975,173.6327,45.7328,644.3892,21718.4,243.22633037164832,173.63269999999997,644.3892,33.70385475113488,0.011199090649939604,0.7138729583046799
Middle East and Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,204.5975,173.6327,45.7328,680.3429,25527.8,183.7775867010636,45.73279999999999,680.3429,37.52196135213581,0.0071991157366112085,0.24884862632563517
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,204.5975,147.5852,38.5405,477.7181,11856.2,73.2110442342613,204.59749999999997,477.7181,24.818402317182457,0.006174916434798779,2.7946261679498416
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,204.5975,147.5852,38.5405,644.3892,21413.000000000004,137.54896340881095,147.5852,644.3892,33.22991757155459,0.006423619455882452,1.072964828977738
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,204.5975,147.5852,38.5405,680.3429,25535.3,163.99636954237405,38.54050000000001,680.3429,37.53298520496062,0.006422339645211689,0.23500825114327764
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,204.5975,283.2657,264.6707,477.7181,11856.2,169.86242476354545,204.5975,477.7181,24.818402317182457,0.014326885913154758,1.2044894583649504
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,204.5975,283.2657,264.6707,644.3892,21413.000000000004,267.0082162988486,283.2657,644.3892,33.22991757155459,0.012469444556991012,1.0608875783918024
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,204.5975,283.2657,264.6707,680.3429,25535.3,267.9014999522354,264.6707,680.3429,37.53298520496062,0.010491417760991075,0.987940343921884
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,409.195,262.6168,85.2658,477.7181,11856.2,169.86242476354545,409.195,477.7181,24.818402317182457,0.014326885913154758,2.4089789167299007
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,409.195,262.6168,85.2658,669.4447,20718.800000000003,186.1732110442374,262.6168,669.4447,30.94923299863305,0.008985713991362308,1.4106046650159487
Middle East and Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,409.195,262.6168,85.2658,724.7476,24842.5,228.80481513327987,85.2658,724.7476,34.2774505220852,0.009210216972256411,0.37265736715519854
Middle East and Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,204.5975,363.1338,444.5402,477.7181,11856.2,169.86242476354545,204.5975,477.7181,24.818402317182457,0.014326885913154758,1.2044894583649504
Middle East and Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,204.5975,363.1338,444.5402,669.4447,20718.800000000003,301.4020254132085,363.1338,669.4447,30.94923299863305,0.014547272304052766,1.2048153939979669
Middle East and Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,204.5975,363.1338,444.5402,724.7476,24842.5,353.3223464220944,444.5401999999999,724.7476,34.2774505220852,0.014222495579031677,1.2581717644004682
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,71.82039999999999,24.5254,4.5895,111.6676,5594.1,54.48791439763157,71.82039999999998,111.6676,50.09599919761865,0.009740246759555883,1.318097798272892
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,71.82039999999999,24.5254,4.5895,123.9194,7742.0,52.85898538263203,24.5254,123.9194,62.47609333163331,0.006827562048906229,0.4639778804391951
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,71.82039999999999,24.5254,4.5895,124.5923,8110.799999999999,43.37919174548655,4.589499999999999,124.5923,65.09872600473705,0.005348324671485742,0.10579957383547887
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,71.82039999999999,18.5956,3.1931,111.6676,5594.1,54.48791439763157,71.82039999999998,111.6676,50.09599919761865,0.009740246759555883,1.318097798272892
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,71.82039999999999,18.5956,3.1931,123.9194,7395.2,46.21906945638752,18.595600000000005,123.9194,59.67750005245345,0.006249874169243229,0.4023360967391798
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,71.82039999999999,18.5956,3.1931,124.5923,7676.599999999999,36.667622050253804,3.1931000000000003,124.5923,61.61375943778227,0.004776544570546049,0.08708227644606419
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,71.82039999999999,20.0488,2.8128,111.6676,5594.1,54.48791439763157,71.82039999999998,111.6676,50.09599919761865,0.009740246759555883,1.318097798272892
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,71.82039999999999,20.0488,2.8128,123.9194,7117.6,46.565396006497394,20.0488,123.9194,57.437334267273734,0.00654228897472426,0.43055147640540925
Non-EU Europe,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,71.82039999999999,20.0488,2.8128,124.5923,7245.5,33.247348810548,2.8127999999999997,124.5923,58.15367402319405,0.004588689367269063,0.0846022344827572
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,71.82039999999999,30.7684,6.0871,111.6676,5594.1,21.5630075475307,71.82039999999999,111.6676,50.09599919761865,0.0038545981565454137,3.330722759415096
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,71.82039999999999,30.7684,6.0871,123.9194,7672.3,33.3237794974688,30.768399999999996,123.9194,61.91363095689618,0.004343388488128566,0.9233166364678742
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,71.82039999999999,30.7684,6.0871,124.5923,8022.4,34.556224324066704,6.0871,124.5923,64.38921185338098,0.0043074671325372335,0.17615061017417452
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,71.82039999999999,56.8611,48.4315,111.6676,5594.1,54.48791439763157,71.82039999999998,111.6676,50.09599919761865,0.009740246759555883,1.318097798272892
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,71.82039999999999,56.8611,48.4315,123.9194,7672.3,61.1541033725051,56.86109999999999,123.9194,61.91363095689618,0.007970765399229057,0.9298002401187156
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,71.82039999999999,56.8611,48.4315,124.5923,8022.4,55.16384828508739,48.4315,124.5923,64.38921185338098,0.006876227598360515,0.877957240214741
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,143.64079999999998,61.0318,10.3786,111.6676,5594.1,54.48791439763157,143.64079999999996,111.6676,50.09599919761865,0.009740246759555883,2.636195596545784
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,143.64079999999998,61.0318,10.3786,125.6939,7720.1,59.6637049775495,61.03179999999999,125.6939,61.41984615005183,0.007728359085704783,1.0229301050440178
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,143.64079999999998,61.0318,10.3786,127.3123,8276.199999999999,57.35645361612785,10.3786,127.3123,65.00707315789597,0.006930288491835366,0.1809491233447125
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,71.82039999999999,81.08950000000002,76.1211,111.6676,5594.1,54.48791439763157,71.82039999999998,111.6676,50.09599919761865,0.009740246759555883,1.318097798272892
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,71.82039999999999,81.08950000000002,76.1211,125.6939,7720.1,70.96828126492906,81.08950000000002,125.6939,61.41984615005183,0.009192663471318903,1.142616089253843
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,71.82039999999999,81.08950000000002,76.1211,127.3123,8276.199999999999,73.69828986338139,76.1211,127.3123,65.00707315789597,0.00890484641059682,1.032874713118987
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,199.1249,131.3777,49.4725,1180.0654,24857.3,232.7147224610721,199.12490000000003,1180.0654,21.064341010252484,0.00936202735055988,0.8556609478513294
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,199.1249,131.3777,49.4725,1431.5572,53124.59999999999,348.91086271138454,131.3777,1431.5572,37.1096593276189,0.006567783337877077,0.3765365714872405
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,199.1249,131.3777,49.4725,1460.2328,61720.200000000004,397.5566064775075,49.47249999999999,1460.2328,42.26736997004861,0.0064412721682286745,0.12444139826613346
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,199.1249,113.4282,40.1728,1180.0654,24857.3,232.7147224610721,199.12490000000003,1180.0654,21.064341010252484,0.00936202735055988,0.8556609478513294
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,199.1249,113.4282,40.1728,1431.5572,50675.4,301.97047864718195,113.42820000000003,1431.5572,35.398795102284424,0.005958916528476972,0.375626784804113
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,199.1249,113.4282,40.1728,1460.2328,58269.00000000001,310.25843126015627,40.17280000000001,1460.2328,39.90391121196566,0.005324588224616112,0.1294817350710915
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,199.1249,122.2928,41.7095,1180.0654,24857.3,232.7147224610721,199.12490000000003,1180.0654,21.064341010252484,0.00936202735055988,0.8556609478513294
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,199.1249,122.2928,41.7095,1431.557,49362.7,291.1125441864958,122.2928,1431.557,34.48182643094197,0.005897419391291316,0.4200877029938476
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,199.1249,122.2928,41.7095,1460.2328,55770.8,271.18085411293094,41.7095,1460.2328,38.19308811581277,0.004862416427824793,0.15380694974369552
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,199.1249,170.4452,105.1772,1180.0654,24857.3,67.50740422279661,199.12490000000003,1180.0654,21.064341010252484,0.002715797943573783,2.9496749622133662
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,199.1249,170.4452,105.1772,1431.5572,47196.6,202.10423234929172,170.44520000000003,1431.5572,32.96871406884755,0.004282177791393696,0.8433529472328112
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,199.1249,170.4452,105.1772,1460.2328,54836.2,275.6687685105617,105.1772,1460.2328,37.55305318439635,0.005027131138017618,0.38153469676043605
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,199.1249,190.84690000000003,208.6128,1180.0654,24857.3,232.7147224610721,199.12490000000003,1180.0654,21.064341010252484,0.00936202735055988,0.8556609478513294
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,199.1249,190.84690000000003,208.6128,1431.5572,47196.6,299.1401547721461,190.84690000000003,1431.5572,32.96871406884755,0.006338171706693832,0.637984894222467
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,199.1249,190.84690000000003,208.6128,1460.2328,54836.2,340.3004681379631,208.6128,1460.2328,37.55305318439635,0.006205763129793151,0.6130253100781075
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,398.2498,316.9006,109.9852,1180.0654,24857.3,232.7147224610721,398.24980000000005,1180.0654,21.064341010252484,0.00936202735055988,1.7113218957026588
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,398.2498,316.9006,109.9852,1478.0789,44494.7,274.25480080252686,316.90060000000005,1478.0789,30.103061480682797,0.006163763342657145,1.15549700159371
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,398.2498,316.9006,109.9852,1541.598,51751.9,339.9995223082125,109.9852,1541.598,33.570295239096055,0.006569797868449515,0.32348633684343087
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,199.1249,286.09350000000006,323.6334,1180.0654,24857.3,232.7147224610721,199.12490000000003,1180.0654,21.064341010252484,0.00936202735055988,0.8556609478513294
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,199.1249,286.09350000000006,323.6334,1478.0789,44494.7,329.12248017579617,286.09350000000006,1478.0789,30.103061480682797,0.007396891768588083,0.8692614975652445
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,199.1249,286.09350000000006,323.6334,1541.598,51751.9,382.2012037833254,323.6334,1541.598,33.570295239096055,0.007385259358271396,0.8467618542182084
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,263.4895,106.2953,17.419900000000002,286.8903,8890.9,234.37708990159948,263.4895,286.8903,30.99059117718514,0.026361458333981878,1.1242118421669245
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,263.4895,106.2953,17.419900000000002,289.4048,13644.5,174.70383108818484,106.29529999999998,289.4048,47.14676467010913,0.01280397457497049,0.6084314198372991
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,263.4895,106.2953,17.419900000000002,286.8788,14602.8,122.98175217349976,17.419900000000005,286.8788,50.90233227411715,0.008421792544820155,0.1416462173625923
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,263.4895,66.6616,6.6587,286.8903,8890.9,234.37708990159948,263.4895,286.8903,30.99059117718514,0.026361458333981878,1.1242118421669245
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,263.4895,66.6616,6.6587,289.4048,13257.7,161.13977261870917,66.6616,289.4048,45.81022844126981,0.012154428944591383,0.4136880604748988
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,263.4895,66.6616,6.6587,286.8788,14120.199999999999,107.82459157351859,6.6587,286.8788,49.22008876222293,0.007636194357977833,0.06175492902711218
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,263.4895,83.1459,13.4395,286.8903,8890.9,234.37708990159948,263.4895,286.8903,30.99059117718514,0.026361458333981878,1.1242118421669245
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,263.4895,83.1459,13.4395,289.4048,12714.2,156.20760485335126,83.14590000000001,289.4048,43.93223609283606,0.012286074220426865,0.5322781824742651
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,263.4895,83.1459,13.4395,286.8788,13226.5,101.12496417311722,13.4395,286.8788,46.10483590979884,0.0076456329469714,0.13289992347480822
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,263.4895,137.08749999999998,58.9778,286.8903,8890.9,39.14684245724724,263.4895,286.8903,30.99059117718514,0.004403023592352545,6.730798283099338
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,263.4895,137.08749999999998,58.9778,289.4048,12879.9,61.61507595299617,137.08749999999995,289.4048,44.50479052178816,0.004783816330328355,2.2249019071984732
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,263.4895,137.08749999999998,58.9778,286.8788,13788.2,68.60370688831682,58.9778,286.8788,48.062805616866775,0.004975537553003062,0.8596882395292825
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,263.4895,255.8722,146.1583,286.8903,8890.9,234.37708990159948,263.4895,286.8903,30.99059117718514,0.026361458333981878,1.1242118421669245
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,263.4895,255.8722,146.1583,289.4048,12879.9,229.960829272957,255.8722,289.4048,44.50479052178816,0.017854240271504982,1.1126773233900933
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,263.4895,255.8722,146.1583,286.8788,13788.2,195.9826120187288,146.1583,286.8788,48.062805616866775,0.014213792374546988,0.745771772783764
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,526.979,220.198,78.7104,286.8903,8890.9,234.37708990159948,526.979,286.8903,30.99059117718514,0.026361458333981878,2.248423684333849
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,526.979,220.198,78.7104,290.345,12259.8,145.96828126493034,220.19799999999998,290.345,42.22493929635433,0.011906253059995297,1.5085332107209222
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,526.979,220.198,78.7104,289.3406,13298.7,131.243431737845,78.71040000000002,289.3406,45.962094500391586,0.009868891826858638,0.5997282984585605
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,263.4895,279.03819999999996,242.1575,286.8903,8890.9,234.37708990159948,263.4895,286.8903,30.99059117718514,0.026361458333981878,1.1242118421669245
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,263.4895,279.03819999999996,242.1575,290.345,12259.8,245.9826120187297,279.03819999999996,290.345,42.22493929635433,0.02006416189650155,1.1343818073561773
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,263.4895,279.03819999999996,242.1575,289.3406,13298.7,235.05063533008905,242.1575,289.3406,45.962094500391586,0.01767470770301526,1.0302354624990933
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,123.0697,82.6113,31.9075,972.711,15211.5,287.55851724467857,123.06969999999998,972.711,15.63825226608931,0.018904021118540486,0.427981411154941
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,123.0697,82.6113,31.9075,1510.0457,40751.600000000006,190.71367153912615,82.6113,1510.0457,26.986997810728514,0.0046799063481955585,0.4331692601442669
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,123.0697,82.6113,31.9075,1633.1926,55239.30000000001,234.47262826025047,31.9075,1633.1926,33.822893882815784,0.004244670520087156,0.13608198209210415
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,123.0697,59.558499999999995,27.949800000000003,972.711,15211.5,287.55851724467857,123.06969999999998,972.711,15.63825226608931,0.018904021118540486,0.427981411154941
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,123.0697,59.558499999999995,27.949800000000003,1510.0457,38239.4,183.86118276488324,59.5585,1510.0457,25.32333955190893,0.004808160765202467,0.32393188765766734
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,123.0697,59.558499999999995,27.949800000000003,1633.1926,50519.9,178.15276583548598,27.9498,1633.1926,30.933216327333348,0.0035263879349619843,0.15688670265052224
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,123.0697,86.1198,53.5871,972.711,15211.5,287.55851724467857,123.06969999999998,972.711,15.63825226608931,0.018904021118540486,0.427981411154941
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,123.0697,86.1198,53.5871,1510.046,37802.0,181.4416738320466,86.11979999999998,1510.046,25.033674470843934,0.004799790324111069,0.4746417853250058
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2050,123.0697,86.1198,53.5871,1633.1926,49305.5,177.45772427629996,53.5871,1633.1926,30.189642054464365,0.003599146632247923,0.3019710763142967
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2015,123.0697,123.6479,105.8932,972.711,15211.5,13.377758670106275,123.0697,972.711,15.63825226608931,0.0008794503283769698,9.199575432244085
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2040,123.0697,123.6479,105.8932,1510.0457,35495.5,72.85755230725259,123.6479,1510.0457,23.506242228298124,0.002052585604013258,1.6971185015735355
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,2050,123.0697,123.6479,105.8932,1633.1926,47234.7,139.68902264259336,105.8932,1633.1926,28.92169606940418,0.0029573390461375506,0.7580638621184791
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2015,123.0697,166.57340000000002,181.1901,972.711,15211.5,287.55851724467857,123.06969999999998,972.711,15.63825226608931,0.018904021118540486,0.427981411154941
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2040,123.0697,166.57340000000002,181.1901,1510.0457,35495.5,295.75093149900187,166.57340000000002,1510.0457,23.506242228298124,0.008332068332577422,0.5632218947062292
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,2050,123.0697,166.57340000000002,181.1901,1633.1926,47234.7,279.54046049489347,181.1901,1633.1926,28.92169606940418,0.005918116564620786,0.6481712868299075
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2015,246.1394,317.69,196.214,972.711,15211.5,287.55851724467857,246.13939999999997,972.711,15.63825226608931,0.018904021118540486,0.855962822309882
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2040,246.1394,317.69,196.214,1688.2663,34697.899999999994,277.3908474252459,317.69,1688.2663,20.552385604095747,0.007994456362639986,1.1452793159861352
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,2050,246.1394,317.69,196.214,1959.0324,47341.8,255.278494315472,196.21399999999997,1959.0324,24.165909660299647,0.005392243098392371,0.7686272223053762
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2015,123.0697,424.4539,736.2359,972.711,15211.5,287.55851724467857,123.06969999999998,972.711,15.63825226608931,0.018904021118540486,0.427981411154941
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2040,123.0697,424.4539,736.2359,1688.2663,34697.899999999994,389.11579249069155,424.4538999999999,1688.2663,20.552385604095747,0.011214390279835139,1.0908164309731883
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,2050,123.0697,424.4539,736.2359,1959.0324,47341.8,459.374701442637,736.2359000000001,1959.0324,24.165909660299647,0.009703363654162642,1.602691436180308
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2015,459.5749,92.7294,17.6771,320.739,30518.7,479.9202254705346,459.57490000000007,320.739,95.15119770280509,0.01572544785559459,0.9576068596596714
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2040,459.5749,92.7294,17.6771,361.0036,35857.100000000006,321.4507499761209,92.72939999999998,361.0036,99.32615630425848,0.008964772666393011,0.288471562150309
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,2050,459.5749,92.7294,17.6771,370.1471,36818.8,259.9765931021349,17.677100000000003,370.1471,99.47072393651065,0.007060974097529928,0.0679949675048451
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2015,459.5749,67.2625,1.8425,320.739,30518.7,479.9202254705346,459.57490000000007,320.739,95.15119770280509,0.01572544785559459,0.9576068596596714
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2040,459.5749,67.2625,1.8425,361.0036,33482.2,273.7054552402836,67.2625,361.0036,92.74755154796239,0.008174655645097504,0.24574775077446243
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,2050,459.5749,67.2625,1.8425,370.1471,33767.8,207.0602847043123,1.8425,370.1471,91.22805500840072,0.006131885544936664,0.00889837470585506
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2015,459.5749,80.9554,9.615099999999998,320.739,30518.7,479.9202254705346,459.57490000000007,320.739,95.15119770280509,0.01572544785559459,0.9576068596596714
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,2040,459.5749,80.9554,9.615099999999998,361.0036,32828.8,282.31107289577244,80.9554,361.0036,90.9375972981987,0.008599494130025235,0.286759563376702
