Zone,Sector,Scenario,Year,CO2_2015,CO2_2040,CO2_2050,Population,Volume,Energy,CO2,Population_Intensity,Sufficiency_Intensity,Energy_Efficiency_Intensity,Carbon_Intensity
Switzerland,Buildings - Services,Scenario Zer0 C,2015,4.0445698579717195,0.44157553136845934,0.15922549416165618,8.282396,220.6176993524331,3.3027222497522444,4.044569857971719,8.282396,26.636941695667907,0.01497034127110627,1.2246170135182046
Switzerland,Buildings - Services,Scenario Zer0 C,2040,4.0445698579717195,0.44157553136845934,0.15922549416165618,10.01556327242104,250.91773190459597,2.230899902146264,0.4415755313684594,10.01556327242104,25.052782862000946,0.008890961532341993,0.1979360575271156
Switzerland,Buildings - Services,Scenario Zer0 C,2050,4.0445698579717195,0.44157553136845934,0.15922549416165618,10.256972189963202,251.5620498714611,1.9614304700034908,0.15922549416165618,10.256972189963202,24.525956121595335,0.00779700463963348,0.08117825056596209
Switzerland,Passenger Land Transport,Base Scenario,2015,11.939917563382487,4.607952467929112,0.013843811677144631,8.282396,0.12163273778703446,4.013151943503762,11.939917563382487,8.282396,0.014685694548658921,32.99401145216635,2.975196985180209
Switzerland,Passenger Land Transport,Base Scenario,2040,11.939917563382487,4.607952467929112,0.013843811677144631,10.015563272421002,0.1464718667835577,2.513152630472311,4.607952467929112,10.015563272421002,0.014624426285327828,17.15792039563482,1.8335346656056912
Switzerland,Passenger Land Transport,Base Scenario,2050,11.939917563382487,4.607952467929112,0.013843811677144631,10.2569721899632,0.149634358014962,2.020008706374595,0.01384381167714463,10.2569721899632,0.014588550621340707,13.499631589775749,0.006853342578899461
Switzerland,Passenger Land Transport,Scenario Zer0 A,2015,11.939917563382487,4.5609583117446,0.01313991362869231,8.282396,0.12163273778703446,4.013151943503762,11.939917563382487,8.282396,0.014685694548658921,32.994011452166355,2.9751969851802085
Switzerland,Passenger Land Transport,Scenario Zer0 A,2040,11.939917563382487,4.5609583117446,0.01313991362869231,10.01556327242104,0.1464718667835577,2.500673030337322,4.5609583117446,10.01556327242104,0.014624426285327771,17.07271905008612,1.8238923107549816
Switzerland,Passenger Land Transport,Scenario Zer0 A,2050,11.939917563382487,4.5609583117446,0.01313991362869231,10.256972189963202,0.149634358014962,2.0000134569600996,0.013139913628692308,10.256972189963202,0.014588550621340705,13.36600419510683,0.006569912608820237
Switzerland,Passenger Land Transport,Scenario Zer0 B,2015,11.939917563382487,4.731862462688833,0.013378732874460371,8.282396,0.12163273778703446,4.013151943503762,11.939917563382487,8.282396,0.014685694548658921,32.99401145216635,2.975196985180209
Switzerland,Passenger Land Transport,Scenario Zer0 B,2040,11.939917563382487,4.731862462688833,0.013378732874460371,10.01556327242104,0.1464718667835577,2.5645425544446128,4.731862462688832,10.01556327242104,0.014624426285327771,17.508772235655684,1.8451097465659259
Switzerland,Passenger Land Transport,Scenario Zer0 B,2050,11.939917563382487,4.731862462688833,0.013378732874460371,10.256972189963202,0.149634358014962,2.1149398104318693,0.013378732874460373,10.256972189963202,0.014588550621340705,14.134052088627906,0.006325822043951427
Switzerland,Passenger Land Transport,Scenario Zer0 C,2015,11.939917563382487,5.152763148732113,0.02308862410493433,8.282396,0.12163273778703446,4.013151943503762,11.939917563382487,8.282396,0.014685694548658921,32.99401145216635,2.975196985180209
Switzerland,Passenger Land Transport,Scenario Zer0 C,2040,11.939917563382487,5.152763148732113,0.02308862410493433,10.01556327242104,0.1464718667835577,2.5887608645062454,5.152763148732112,10.01556327242104,0.014624426285327771,17.674116684343705,1.9904361269440385
Switzerland,Passenger Land Transport,Scenario Zer0 C,2050,11.939917563382487,5.152763148732113,0.02308862410493433,10.256972189963202,0.149634358014962,2.1625445634635505,0.02308862410493433,10.256972189963202,0.014588550621340705,14.452192612389975,0.010676600378563014
Switzerland,Cement industry,Base Scenario,2015,9.79218,4.67865,0.6134,8.282396,3.912798776,3.7,9.792180000000002,8.282396,0.47242353251402125,0.9456146895911829,2.646535135135135
Switzerland,Cement industry,Base Scenario,2040,9.79218,4.67865,0.6134,10.01556327,4.1746495,2.77,4.678650000000001,10.01556327,0.4168162476197907,0.6635287585221227,1.689043321299639
Switzerland,Cement industry,Base Scenario,2050,9.79218,4.67865,0.6134,10.25697219,4.1746495,2.4899999999999998,0.6134,10.25697219,0.40700602699011507,0.5964572594657348,0.24634538152610438
Switzerland,Cement industry,Scenario Zer0 A,2015,9.79218,4.79004,0.5943,8.282396,3.912798776,3.7,9.792180000000002,8.282396,0.47242353251402125,0.9456146895911829,2.646535135135135
Switzerland,Cement industry,Scenario Zer0 A,2040,9.79218,4.79004,0.5943,10.01556327,4.1746495,2.79,4.790039999999999,10.01556327,0.4168162476197907,0.6683195798832932,1.7168602150537635
Switzerland,Cement industry,Scenario Zer0 A,2050,9.79218,4.79004,0.5943,10.25697219,4.1746495,2.51,0.5943,10.25697219,0.40700602699011507,0.6012480808269053,0.23677290836653392
Switzerland,Cement industry,Scenario Zer0 B,2015,9.79218,4.92137,0.56564,8.282396,3.912798776,3.7,9.792180000000002,8.282396,0.47242353251402125,0.9456146895911829,2.646535135135135
Switzerland,Cement industry,Scenario Zer0 B,2040,9.79218,4.92137,0.56564,10.01556327,4.1746495,2.8,4.92137,10.01556327,0.4168162476197907,0.6707149905638784,1.7576321428571429
Switzerland,Cement industry,Scenario Zer0 B,2050,9.79218,4.92137,0.56564,10.25697219,4.1746495,2.52,0.56564,10.25697219,0.40700602699011507,0.6036434915074906,0.22446031746031747
Switzerland,Cement industry,Scenario Zer0 C,2015,9.79218,4.6921,0.55273,8.282396,3.912798776,3.7,9.792180000000002,8.282396,0.47242353251402125,0.9456146895911829,2.646535135135135
Switzerland,Cement industry,Scenario Zer0 C,2040,9.79218,4.6921,0.55273,10.01556327,4.1746495,2.8,4.6921,10.01556327,0.4168162476197907,0.6707149905638784,1.67575
Switzerland,Cement industry,Scenario Zer0 C,2050,9.79218,4.6921,0.55273,10.25697219,4.1746495,2.52,0.5527300000000002,10.25697219,0.40700602699011507,0.6036434915074906,0.2193373015873016
Switzerland,Steel industry,Base Scenario,2015,9.79218,4.67865,0.6134,8.282396,1.28875533,3.7000000000000006,9.792180000000002,8.282396,0.15560175219827693,2.870987156266504,2.646535135135135
Switzerland,Steel industry,Base Scenario,2040,9.79218,4.67865,0.6134,10.01556327,1.4989215,2.77,4.67865,10.01556327,0.14965923129753242,1.8479953753415372,1.689043321299639
Switzerland,Steel industry,Base Scenario,2050,9.79218,4.67865,0.6134,10.25697219,1.511411236,2.49,0.6134000000000001,10.25697219,0.14735452217307804,1.647466910852051,0.24634538152610438
Switzerland,Steel industry,Scenario Zer0 A,2015,9.79218,4.79004,0.5943,8.282396,1.28875533,3.7000000000000006,9.792180000000002,8.282396,0.15560175219827693,2.870987156266504,2.646535135135135
Switzerland,Steel industry,Scenario Zer0 A,2040,9.79218,4.79004,0.5943,10.01556327,1.4989215,2.79,4.79004,10.01556327,0.14965923129753242,1.86133830223931,1.7168602150537635
Switzerland,Steel industry,Scenario Zer0 A,2050,9.79218,4.79004,0.5943,10.25697219,1.511411236,2.51,0.5943,10.25697219,0.14735452217307804,1.6606995768026696,0.23677290836653392
Switzerland,Steel industry,Scenario Zer0 B,2015,9.79218,4.92137,0.56564,8.282396,1.28875533,3.7000000000000006,9.792180000000002,8.282396,0.15560175219827693,2.870987156266504,2.646535135135135
Switzerland,Steel industry,Scenario Zer0 B,2040,9.79218,4.92137,0.56564,10.01556327,1.4989215,2.8,4.92137,10.01556327,0.14965923129753242,1.8680097656881964,1.7576321428571429
Switzerland,Steel industry,Scenario Zer0 B,2050,9.79218,4.92137,0.56564,10.25697219,1.511411236,2.5199999999999996,0.5656399999999999,10.25697219,0.14735452217307804,1.667315909777979,0.22446031746031747
Switzerland,Steel industry,Scenario Zer0 C,2015,9.79218,4.6921,0.55273,8.282396,1.28875533,3.7000000000000006,9.792180000000002,8.282396,0.15560175219827693,2.870987156266504,2.646535135135135
Switzerland,Steel industry,Scenario Zer0 C,2040,9.79218,4.6921,0.55273,10.01556327,1.4989215,2.8,4.6921,10.01556327,0.14965923129753242,1.8680097656881964,1.67575
Switzerland,Steel industry,Scenario Zer0 C,2050,9.79218,4.6921,0.55273,10.25697219,1.511411236,2.5199999999999996,0.55273,10.25697219,0.14735452217307804,1.667315909777979,0.2193373015873016
