Zone,Sector,Scenario,Lever,CO2_2015,CO2_2040,CO2_2050,Contrib_2015_2040_abs,Contrib_2040_2050_abs,Contrib_2015_2050_abs,Contrib_2015_2040_pct,Contrib_2040_2050_pct,Contrib_2015_2050_pct
Non-EU Europe,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,-91.36722965990487,-49.525613927308704,-140.89284358721358,-110.60202842293805,-97.77390950089769,-105.72603753143322
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,71.82039999999999,81.08950000000002,76.1211,9.269100000000023,-4.968400000000017,4.300700000000006,100.0,-100.0,100.0
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,9.035286561814065,1.0053049105982832,10.040591472412348,97.47749578507128,20.233976946265997,233.46412147818572
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,15.561793598668443,4.460392404200497,20.02218600286894,167.88893850177905,89.77522752194834,465.55644436647316
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-4.4183158547270365,-2.4996056908028472,-6.917921545529884,-47.667150583411825,-50.31007348045324,-160.85571059431894
Non-EU Europe,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,-10.90966430575544,-7.934491623995952,-18.84415592975139,-117.69928370343845,-159.69913098776115,-438.16485525033977
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Total,199.1249,131.3777,49.4725,-67.74719999999999,-81.90520000000001,-149.6524,-100.0,-100.0,-100.0
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Population,,,,31.47311690913622,1.6632530353499921,33.13636994448621,46.456705087643805,2.030705053342147,22.142224210561416
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Sufficiency,,,,92.25539016214101,10.913719465772205,103.16910962791322,136.17594551825172,13.32481877313309,68.93916143537506
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Energy Efficiency,,,,-57.749329954123915,-1.6311545905098088,-59.380484544633724,-85.24238633349263,-1.9915153012382714,-39.678939024455154
Other Asia,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Supply Side Decarbonation,,,,-133.72637711715328,-92.85101791061241,-226.5773950277657,-197.39026427240282,-113.36400852523698,-151.40244662148132
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Total,199.1249,113.4282,40.1728,-85.69669999999999,-73.25540000000001,-158.9521,-100.0,-100.0,-100.0
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Population,,,,29.419169894235214,1.3997184874425492,30.818888381677763,34.32940812684178,1.9107376213119431,19.388789693044483
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Sufficiency,,,,79.04728967733003,8.454638801022803,87.50192847835282,92.24076268669627,11.541318184083087,55.04924343771037
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Energy Efficiency,,,,-68.79543367016153,-7.943445416331905,-76.73887908649343,-80.27780961246062,-10.84349469981995,-48.277990090406746
Other Asia,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Supply Side Decarbonation,,,,-125.3677259014037,-75.16631187213345,-200.53403777353714,-146.29236120107743,-102.60856110557508,-126.16004304034809
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Total,199.1249,122.2928,41.7095,-76.8321,-80.58330000000001,-157.4154,-100.0,-100.0,-100.0
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Population,,,,30.447137464852233,1.4857689324942929,31.932906397346525,39.62814691366269,1.8437677936921082,20.285757554436557
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Sufficiency,,,,77.6731637105168,7.657785708748821,85.33094941926562,101.09467749874963,9.502943796976322,54.20749775388279
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Energy Efficiency,,,,-72.83425195186399,-14.456695783697533,-87.29094773556153,-94.79664352772343,-17.94006423625929,-55.452609932421815
Other Asia,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Supply Side Decarbonation,,,,-112.11814922350499,-75.27015885754561,-187.38830808105058,-145.92618088468882,-93.40664735440917,-119.04064537589751
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Total,199.1249,170.4452,105.1772,-28.679699999999997,-65.268,-93.9477,-100.0,-100.0,-100.0
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Population,,,,35.627389458880984,2.681343543183297,38.30873300206428,124.22511204399274,4.108205465439874,40.77665871763149
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Sufficiency,,,,82.61309452364034,17.60187286980909,100.21496739344943,288.0542492551887,26.9686107584254,106.67101737823216
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Energy Efficiency,,,,83.97746978370324,21.68371511015417,105.66118489385741,292.81153493133905,33.222582444925806,112.46809117610906
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Supply Side Decarbonation,,,,-230.89765376622455,-107.23493152314653,-338.1325852893711,-805.0908962305205,-164.299398668791,-359.9157672719727
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,Total,199.1249,190.84690000000003,208.6128,-8.277999999999963,17.76589999999996,9.487899999999996,-100.0,100.0,100.0
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,Population,,,,37.664241092259175,3.9586433588307384,41.62288445108992,454.99204025440133,22.282256225863858,438.6943839109806
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,Sufficiency,,,,87.3361634623037,25.986799534210004,113.32296299651371,1055.0394233184838,146.27347634631548,1194.3945762130056
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,Energy Efficiency,,,,-76.04701961785085,-4.213905952604816,-80.26092557045567,-918.6641654729547,-23.71906828590066,-845.929294896191
Other Asia,Buildings - Residential and Commercial,REMIND SSP1-NPi,Supply Side Decarbonation,,,,-57.231384936712026,-7.96563694043594,-65.19702187714796,-691.367298099931,-44.836664286278534,-687.1596652277952
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Total,398.2498,316.9006,109.9852,-81.3492,-206.91539999999998,-288.2646,-100.0,-100.0,-100.0
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Population,,,,80.16792071779287,8.227077712122695,88.39499842991556,98.54789072024417,3.976058675247321,30.664534746866444
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Sufficiency,,,,127.11796216763709,21.31536905309157,148.43333122072866,156.2620925192099,10.301489909930131,51.49204280398241
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Energy Efficiency,,,,-148.81039351096544,12.473778147346193,-136.33661536361925,-182.92791264199948,6.028443580007189,-47.29564967866997
Other Asia,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,-139.82468937446433,-248.93162491256058,-388.7563142870249,-171.88207059745434,-120.30599216518472,-134.86092787217888
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,199.1249,286.09350000000006,323.6334,86.96860000000007,37.53989999999993,124.5085,100.0,100.0,100.0
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,54.039030303055476,12.811312454208712,66.85034275726419,62.13625412281609,34.127188549273534,53.691388746362044
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,85.6867852893556,33.19257001955185,118.87935530890745,98.52611780499575,88.41944176609931,95.47890731067153
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-56.541784835688915,-0.4792011610526813,-57.020985996741594,-65.01402211337066,-1.2765115545131505,-45.7968620590093
Other Asia,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,3.7845692432779017,-7.984781312708051,-4.200212069430149,4.3516501855588094,-21.270118760859955,-3.3734339980243515
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Total,263.4895,106.2953,17.419900000000002,-157.19420000000002,-88.8754,-246.0696,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Population,,,,1.5110868160528306,-0.4307913974970976,1.080295418555733,0.9612866225680275,-0.4847138775151478,0.43902026847515213
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Sufficiency,,,,72.655171522579,3.7662718386159386,76.42144336119493,46.2200078136337,4.2376988892493745,31.05684056917024
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Energy Efficiency,,,,-125.0477267379845,-20.586459799345977,-145.6341865373305,-79.54983500535292,-23.163282302353608,-59.184144054093025
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Supply Side Decarbonation,,,,-106.31273160064738,-71.62442064177286,-177.93715224242024,-67.63145943084882,-80.58970270938062,-72.3117167835524
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Total,263.4895,66.6616,6.6587,-196.8279,-60.00290000000001,-256.8308,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Population,,,,1.2497348843631377,-0.22833646616546657,1.0213984181976712,0.6349378743374987,-0.3805423840605479,0.3976931186593162
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Sufficiency,,,,55.970523857662045,1.869977186127079,57.840501043789125,28.436275476018412,3.1164780137744654,22.520858496640248
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Energy Efficiency,,,,-110.87582682370247,-12.106153477786833,-122.9819803014893,-56.33135689793086,-20.175947292192262,-47.884436096250646
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Supply Side Decarbonation,,,,-143.1723319183227,-49.53838724217481,-192.7107191604975,-72.73985645242503,-82.55998833752169,-75.03411551904891
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Total,263.4895,83.1459,13.4395,-180.34360000000004,-69.7064,-250.05,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Population,,,,1.3644385878685659,-0.3353197275994426,1.0291188602691232,0.7565772158638098,-0.4810458259204931,0.411565231061437
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Sufficiency,,,,54.56272331240818,1.846298534072295,56.40902184648048,30.25487087559978,2.6486786494099466,22.55909691920835
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Energy Efficiency,,,,-119.36788486789955,-18.143100139145243,-137.51098500704478,-66.18914387197523,-26.02788286175336,-54.993395323753155
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Supply Side Decarbonation,,,,-116.90287703237725,-53.07427866732761,-169.97715569970487,-64.82230421948837,-76.13974996173609,-67.97726682651664
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Total,263.4895,137.08749999999998,58.9778,-126.40200000000004,-78.10969999999998,-204.51170000000002,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Population,,,,1.6881778372872949,-0.8118414348790141,0.8763364024082808,1.3355625997114715,-1.039360585022109,0.42850184239252853
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Sufficiency,,,,70.01371755465367,7.122527895986562,77.13624545064023,55.389722911547004,9.118621497696912,37.7172775203767
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Energy Efficiency,,,,16.046493250007256,3.638952166783747,19.685445416791,12.694809615359922,4.6587711472246705,9.625583972355127
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Supply Side Decarbonation,,,,-214.15038864194827,-88.05933862789126,-302.2097272698395,-169.4200951266184,-112.73803205989947,-147.77136333512433
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,Total,263.4895,255.8722,146.1583,-7.617300000000029,-109.7139,-117.33120000000002,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,Population,,,,2.265939161787893,-1.7175640240349284,0.5483751377529644,29.747274779618554,-1.5654935464284183,0.4673736719244023
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,Sufficiency,,,,93.97518493926752,15.068703257496106,109.04388819676363,1233.7072839361344,13.73454344207626,92.93682174627347
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,Energy Efficiency,,,,-101.18050384730903,-44.675735711284695,-145.85623955859373,-1328.2987915312335,-40.72021476885308,-124.31155528844306
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP1-NPi,Supply Side Decarbonation,,,,-2.677920253746354,-78.38930352217659,-81.06722377592294,-35.155767184518716,-71.44883512679486,-69.09264012975486
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Total,526.979,220.198,78.7104,-306.78100000000006,-141.4876,-448.26860000000005,-100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Population,,,,4.208130387006288,-0.47659817373715774,3.7315322132691304,1.3717050231292967,-0.33684801617750093,0.8324322099002986
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Sufficiency,,,,108.7464047179065,11.663645912152253,120.41005063005875,35.4475683689363,8.2435817076212,26.861138752537816
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Energy Efficiency,,,,-279.4318346373761,-25.81171484021761,-305.2435494775937,-91.08511760421149,-18.243093274758788,-68.09389492763796
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,-140.3037004675369,-126.86293289819746,-267.16663336573436,-45.734155787854164,-89.6636404166849,-59.59967603480018
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,263.4895,279.03819999999996,242.1575,15.54869999999994,-36.88069999999996,-21.332000000000022,100.0,-100.0,-100.0
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,3.2461277789687895,-0.9015483097728614,2.344579469195928,20.87716515830135,-2.444498910738848,10.990903193305481
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,83.886356351451,22.06332469853143,105.94968104998243,539.5072022191652,59.82349765197368,496.6701718075301
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-74.02601809342194,-32.9887264605486,-107.01474455397053,-476.09136515221354,-89.44712671003704,-501.66296903230085
Russia and Former Soviet Union,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,2.442233963001893,-25.053749928209832,-22.61151596520794,15.706997774745815,-67.9318720311975,-105.99810596853514
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Total,123.0697,82.6113,31.9075,-40.4584,-50.7038,-91.1622,-100.0,-100.0,-100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Population,,,,44.640590266626475,4.178487236912203,48.81907750353868,110.33701349194847,8.240974516529734,53.55188609263344
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Sufficiency,,,,55.38204840941958,12.034034557892033,67.41608296731161,136.8864028469232,23.733989479865482,73.95179467730223
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Energy Efficiency,,,,-141.70399250534237,-5.20274103802642,-146.9067335433688,-350.2461602666996,-10.261047570451169,-161.14873658530487
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Supply Side Decarbonation,,,,1.222953829296343,-61.71358075677781,-60.490626927481465,3.0227439278279493,-121.71391642594402,-66.35494418463075
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Total,123.0697,59.558499999999995,27.949800000000003,-63.5112,-31.608699999999992,-95.1199,-100.0,-100.0,-100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Population,,,,38.48589019412128,3.275428402428839,41.76131859655012,60.59701311598786,10.362426807900482,43.90387142601087
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Sufficiency,,,,42.17850031846373,8.360370849118842,50.53887116758258,66.41112168950316,26.44958776893338,53.13175388912581
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Energy Efficiency,,,,-119.80107837224038,-12.953527817690668,-132.75460618993105,-188.62984540087479,-40.98089392379526,-139.5655443182037
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Supply Side Decarbonation,,,,-24.374512140344613,-30.290971433857003,-54.665483574201616,-38.37828940461621,-95.8311206530386,-57.470080996932936
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Total,123.0697,86.1198,53.5871,-36.9499,-32.5327,-69.48259999999999,-100.0,-100.0,-100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Population,,,,45.51919177398489,5.37581717438056,50.89500894836545,123.19165078656475,16.524349882981003,73.2485671928878
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Sufficiency,,,,48.69590530605203,12.84196511419976,61.53787042025179,131.78900431679662,39.474021873990665,88.56587177257586
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Energy Efficiency,,,,-141.8750119161786,-19.740207617854644,-161.61521953403326,-383.96588872007396,-60.67804891034142,-232.598117419373
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Supply Side Decarbonation,,,,10.710014836141672,-31.01027467072563,-20.300259834583954,28.98523361671256,-95.3203228466301,-29.21632154609061
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Total,123.0697,123.6479,105.8932,0.5782000000000096,-17.754700000000014,-17.176500000000004,100.0,-100.0,-100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Population,,,,54.254109458695666,8.979675299965619,63.23378475866129,9383.277319040948,50.57632795803709,368.1412671886663
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Sufficiency,,,,50.274297341209106,23.747392973735572,74.02169031494468,8694.966679558678,133.75271321810877,430.94745911533005
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Energy Efficiency,,,,104.5536034100624,41.82929430638056,146.38289771644295,18082.601765835465,235.59561302855317,852.2277397400106
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Supply Side Decarbonation,,,,-208.50381020996713,-92.31106258008175,-300.81487279004887,-36060.845764435086,-519.9246542046989,-1751.3164660440066
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,Total,123.0697,166.57340000000002,181.1901,43.50370000000002,14.61669999999998,58.120400000000004,100.0,100.0,100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,Population,,,,63.21182359181345,13.623747779967905,76.83557137178136,145.3021779568483,93.20672778375368,132.20069265142936
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,Sufficiency,,,,58.574918037393715,36.028974489444415,94.60389252683814,134.64353155569225,246.49185171375527,162.77226675459588
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,Energy Efficiency,,,,-117.74929803689322,-59.448768012876215,-177.19806604976944,-270.66501938201384,-406.71812387800463,-304.8810160456044
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP1-NPi,Supply Side Decarbonation,,,,39.46625640768608,24.412745743463887,63.87900215114997,90.7193098694733,167.01954438049574,109.90805663957917
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Total,246.1394,317.69,196.214,71.5506,-121.476,-49.925399999999996,100.0,-100.0,-100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Population,,,,154.60141477311885,37.49843463175898,192.09984940487783,216.07284183936798,30.869006743520515,384.7737812914425
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Sufficiency,,,,76.61986340956172,40.83044422671643,117.45030763627815,107.08486499003742,33.61194328650633,235.25161067568442
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Energy Efficiency,,,,-241.3151739457682,-99.27084037615383,-340.58601432192205,-337.2650598957496,-81.72053769975454,-682.1898559088602
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIND SSP2-1p5C-CCimp,Supply Side Decarbonation,,,,81.64449576308786,-100.5340384823217,-18.889542719233845,114.10735306634446,-82.7604123302724,-37.83553605826663
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Total,123.0697,424.4539,736.2359,301.38419999999996,311.78200000000004,613.1662,100.0,100.0,100.0
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Population,,,,134.22235567717294,84.20763059161803,218.42998626879097,44.53529935450264,27.008496510901214,35.62329206482532
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Sufficiency,,,,66.52008051534816,91.69009314919552,158.21017366454367,22.071522168497275,29.4083985442378,25.802168101331034
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Energy Efficiency,,,,-127.11565077688067,-81.92999561332087,-209.04564639020154,-42.17727763329355,-26.277974871327036,-34.09281959609019
Sub-Saharan Africa,Buildings - Residential and Commercial,REMIndia SSP2-NPi-CCimp,Supply Side Decarbonation,,,,227.7574145843595,217.81427187250765,445.57168645686716,75.57045611029362,69.86107981618811,72.66735942993387
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Total,459.5749,92.7294,17.6771,-366.8455,-75.0523,-441.8978,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Population,,,,27.104077862507562,1.132637146635978,28.23671500914354,7.388417702413568,1.5091304951826632,6.38987453867015
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Sufficiency,,,,9.841828808635617,0.06586037063883665,9.907689179274453,2.6828266419066384,0.08775263468119784,2.242077054756655
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Energy Efficiency,,,,-128.79971420785685,-10.809881028076024,-139.6095952359329,-35.110070644960025,-14.403130920805923,-31.593186305958724
United States,Buildings - Residential and Commercial,REMIND SDP_EI-1p5C-CCimp,Supply Side Decarbonation,,,,-274.9916924632865,-65.44091648919877,-340.4326089524852,-74.96117369936022,-87.1937522090579,-77.03876528746811
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Total,459.5749,67.2625,1.8425,-392.3124,-65.42,-457.73240000000004,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Population,,,,24.142672842383096,0.454852320390898,24.597525162773994,6.153940798808065,0.6952802207136931,5.373778470297054
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Sufficiency,,,,-5.2233242999434495,-0.30039420574648823,-5.523718505689938,-1.331419628832392,-0.4591779360233693,-1.2067571589186035
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Energy Efficiency,,,,-133.56260260067648,-5.2288343594208735,-138.79143696009737,-34.0449607508395,-7.992715315531754,-30.321523440354532
United States,Buildings - Residential and Commercial,REMIND SDP_MC-1p5C-CCimp,Supply Side Decarbonation,,,,-277.6691459417633,-60.34562375522354,-338.01476969698683,-70.7775604191362,-92.24338696915858,-73.84549787102395
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Total,459.5749,80.9554,9.615099999999998,-378.6195,-71.3403,-449.95980000000003,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Population,,,,25.78641718287428,0.837526646336574,26.623943829210855,6.8106416026840355,1.1739881193891446,5.916960543855441
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Sufficiency,,,,-9.876195324766144,-0.8369146727180745,-10.713109997484219,-2.608475085083083,-1.1731302962253796,-2.3809038046252615
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Energy Efficiency,,,,-131.60879902168307,-11.017070249344053,-142.6258692710271,-34.76017453450841,-15.442982787210108,-31.697469256370702
United States,Buildings - Residential and Commercial,REMIND SDP_RC-1p5C-CCimp,Supply Side Decarbonation,,,,-262.92092283642506,-60.32384172427446,-323.24476456069954,-69.44199198309254,-84.55787503595367,-71.83858748285947
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Total,459.5749,130.5124,22.4897,-329.0625,-108.02270000000001,-437.0852,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Population,,,,30.913539014057235,1.5365719050619215,32.450110919119155,9.394427810539712,1.4224527854440976,7.424207206997435
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Sufficiency,,,,23.35923638392828,-0.6272716757824203,22.73196470814586,7.098723307556552,-0.5806850558099549,5.200808608515196
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Energy Efficiency,,,,-66.07917763164922,-6.369010488198664,-72.44818811984788,-20.081041635448955,-5.895992683203311,-16.575301135762064
United States,Buildings - Residential and Commercial,REMIND SSP1-1p5C,Supply Side Decarbonation,,,,-317.25609776633644,-102.56298974108084,-419.8190875074173,-96.41210948264735,-94.94577504643082,-96.04971467975061
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,Total,459.5749,324.26439999999997,265.3493,-135.31050000000005,-58.91509999999994,-194.2256,-100.0,-100.0,-100.0
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,Population,,,,45.88440084083164,7.349268384547256,53.2336692253789,33.91045102991388,12.474337452617858,27.408163097644646
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,Sufficiency,,,,34.67168754404067,-3.0001771346743076,31.671510409366366,25.623796781506726,-5.0923738306042265,16.306558151637255
United States,Buildings - Residential and Commercial,REMIND SSP1-NPi,Energy Efficiency,,,,-159.21323936287433,-64.05714309949329,-223.27038246236762,-117.66510312420269,-108.72788656811811,-114.95414737417089
