country,decile,ewbi_score,latest_year,data_level,Agriculture and Food,Energy and Housing,Equality,Health and Animal Welfare,"Intergenerational Fairness, Youth, Culture and Sport","Social Rights and Skills, Quality Jobs and Preparedness",Agriculture_and_Food_Nutrition_expense,Agriculture_and_Food_Nutrition_need,Energy_and_Housing_Energy,Energy_and_Housing_Housing_quality,Equality_Community,Equality_Life_satisfaction,Equality_Security,Health_and_Animal_Welfare_Accidents_and_addictive_behaviour,Health_and_Animal_Welfare_Health_condition_and_impact,Intergenerational_Fairness_Youth_Culture_and_Sport_Education,Social_Rights_and_Skills_Quality_Jobs_and_Preparedness_Type_of_job_and_market_participation,Social_Rights_and_Skills_Quality_Jobs_and_Preparedness_Unemployment,primary_AB-EHIS-1,primary_AB-EHIS-2,primary_AB-EHIS-3,primary_AC-EHIS-1,primary_AC-HBS-1,primary_AC-HBS-2,primary_AC-SILC-1,primary_AC-SILC-2,primary_AE-EHIS-1,primary_AE-HBS-1,primary_AE-HBS-2,primary_AH-EHIS-1,primary_AH-EHIS-2,primary_AH-SILC-1,primary_AH-SILC-2,primary_AH-SILC-3,primary_AH-SILC-4,primary_AN-EHIS-1,primary_AN-SILC-1,primary_EC-EHIS-1,primary_EC-HBS-1,primary_EC-HBS-2,primary_EC-SILC-1,primary_EC-SILC-2,primary_ED-EHIS-1,primary_EL-EHIS-1,primary_EL-SILC-1,primary_ES-SILC-1,primary_ES-SILC-2,primary_HE-HBS-1,primary_HE-HBS-2,primary_HE-SILC-1,primary_HE-SILC-2,primary_HH-HBS-1,primary_HH-HBS-2,primary_HH-SILC-1,primary_HQ-SILC-1,primary_HQ-SILC-2,primary_IC-HBS-1,primary_IC-HBS-2,primary_IC-SILC-1,primary_IC-SILC-2,primary_IE-HBS-1,primary_IE-HBS-2,primary_IS-SILC-3,primary_RT-LFS-1,primary_RT-LFS-2,primary_RT-LFS-3,primary_RT-SILC-1,primary_RT-SILC-2,primary_RU-SILC-1,primary_TS-HBS-1,primary_TS-HBS-2,primary_TS-SILC-1,primary_TT-HBS-1,primary_TT-HBS-2,primary_TT-SILC-1,primary_TT-SILC-2
LT,9,0.6832262379807287,2023,complete,0.5632982788461832,0.5106273581660794,0.6703407300568062,0.6311840588772346,0.9551194237375098,0.7687875782005584,0.9454298446003084,0.4348034511641963,0.5530358191010002,0.4714709064080547,0.6007419676619289,0.8480806035381236,0.5912371581219343,0.7268831406351097,0.5881684635900337,0.9551194237375098,0.8131488504909714,0.7268464316694526,0.3729721111756875,0.971100794678804,0.6835324953501827,0.9540548648532322,0.001,0.0666458607151712,0.969238930430603,0.5091697822081567,0.8787329880006849,0.001,0.0010766987299916,0.9774352429586884,0.396351976542348,0.6444151585589447,0.743568153389727,0.6447445538757148,0.2622089908827745,0.4736902625224354,0.2251434816073392,0.9726935776744224,1.0,1.0,0.6841966010290954,0.3251268447942063,0.5323616020317868,0.923564422111476,0.6457428146163406,0.3232693698231853,0.9443761001876144,0.001,0.0098297757332987,0.3380728066077655,0.9399052997602192,0.001,0.0106759543911869,0.8699722986248761,0.923967038418514,0.5472720570337315,0.001,0.1437944105378632,0.3101782661572738,0.5434089344939654,0.001,0.0525640596569447,0.9438339257547184,0.4098242831154799,0.9057553921942776,1.0,0.9349535075834976,0.9014646783617376,0.619355021486806,1.0,1.0,0.5809943770889702,0.001,0.0799644596573615,0.8888888888888888,0.8531855955678671
LT,10,0.7080992939860806,2023,complete,0.5632982788461832,0.5281586205498022,0.7394573032911081,0.6575719793117296,1.0,0.7601095819176585,0.9454298446003084,0.4348034511641963,0.5373398635721328,0.5191342525876519,0.6929235491748653,0.9105463983657256,0.6408433851401982,0.7268831406351097,0.6254356751279271,1.0,0.8211273982701645,0.7036259875631905,0.3729721111756875,0.971100794678804,0.6835324953501827,0.9540548648532322,0.001,0.0365817672554316,0.8169079886007098,0.4239378994120005,0.8787329880006849,0.001,0.0021387597135121,0.9774352429586884,0.396351976542348,0.8869399525389042,0.8267072818768249,0.7518606311723399,0.2325594767269281,0.4736902625224354,0.0994222615181563,0.9726935776744224,1.0,1.0,0.8713338256780394,0.1080437945688878,0.5323616020317868,0.923564422111476,0.6420597634913379,0.5423690548967038,0.9360307660673348,0.001,0.001,0.1570369602266662,0.7680035751635562,0.001,0.0017761820318071,0.8085822923762649,0.9659199192125492,0.3633257680293839,0.001,0.1320103186957252,0.4956491663562146,0.7628069368740977,0.001,0.0218702742920994,1.0,0.5367801802539057,0.9437853592749598,1.0,0.9142559603699986,0.8890009906341234,0.7387720194822456,1.0,1.0,0.5089455692871604,0.001,0.0963850922198187,0.8888888888888888,0.8531855955678671
LU,1,0.7038107478704327,2023,complete,0.7835921027508659,0.6820147403715587,0.6746584598026426,0.5938175463929919,0.796818929861047,0.6919627080434925,0.775840180152113,0.7874970612949712,0.8875135423272104,0.5240980378332012,0.5629282203253424,0.7578829029117033,0.719775037255291,0.5095666845413105,0.6410309909887051,0.796818929861047,0.6157843890521085,0.7775650013796725,0.4742684769452504,0.6317574130079556,0.7593910879151954,0.5630079951783532,0.001,0.2260325326139701,0.733313567571189,0.2087512424503849,0.8327326050469717,0.001,0.4128605518205025,0.900533119948152,0.6507768533216367,0.926407606870883,0.7978955855918288,0.975643769155316,0.2044573435394835,0.841243945288783,0.1194247236175533,0.323305342349417,0.001,0.0603534027966567,0.605697855440988,0.4914861572208489,0.8726775906405443,0.7233691896224945,0.8698072019355849,0.636627420653077,0.9782523797678764,0.001,0.2650662620036045,0.8751441361456799,0.8710001417962173,0.001,0.1620032649333884,0.8613571771750583,0.9668062267600578,0.6798050005545775,0.001,0.1545788525346986,0.667736026397584,0.5857341514607,0.001,0.0182232185760952,0.2086096384713276,0.5280553681537732,0.4733049559733545,0.850814627291944,0.8209705740926949,0.5114496550953442,0.9178069648172822,1.0,1.0,0.8232177758506447,0.001,0.1264143532076741,0.9845360824742267,0.1011029411764703
LU,2,0.7640793180144144,2023,complete,0.7835921027508659,0.8162502418053472,0.7561341068774294,0.6347407587808458,0.7960065656646542,0.797752132207343,0.775840180152113,0.7874970612949712,0.8911191279730462,0.7476715921952922,0.6131874866395566,0.7878415881436431,0.8948789627536676,0.5095666845413105,0.7084253068743991,0.7960065656646542,0.7471039757576381,0.8518338612720944,0.4742684769452504,0.6317574130079556,0.7593910879151954,0.5630079951783532,0.001,0.1552879279030911,0.4743716898122722,0.0715875538229152,0.8327326050469717,0.001,0.2221562783849098,0.900533119948152,0.6507768533216367,1.0,1.0,0.9969633814714988,0.1809081483711659,0.841243945288783,0.1323378788344862,0.323305342349417,0.001,0.0542579086780705,0.584458915057708,0.51807123865932,0.8726775906405443,0.7233691896224945,0.7758812536021561,0.6327911118578406,1.0,0.001,0.2378357019484736,0.8831660960175138,0.9105410229622716,0.001,0.173754958415638,0.929504387009011,0.997493068847108,0.8016889071935294,0.001,0.078955379741296,0.6591478932839538,0.691480794551437,0.001,0.0365994905700269,0.5075875528079543,0.8159988648262855,0.5527528536509224,0.8578853061798664,0.6677967399637383,0.7898587117014214,0.9530787704307144,1.0,1.0,1.0,0.001,0.1203826140745463,0.9845360824742267,0.1011029411764703
LU,3,0.7508820416492549,2023,complete,0.6851036778107514,0.8573207796467738,0.8121978537185756,0.6388405206162681,0.7052192227641005,0.8066101953390622,0.533678066155431,0.7762377712656566,0.8843018771551876,0.8311629073757647,0.6867582965318256,0.8445711476886716,0.9237306560116244,0.5651373439725543,0.6792218984083899,0.7052192227641005,0.750387933826525,0.867044868255212,0.3816422883496058,0.503023137607247,0.8831809981414571,0.7910495557445127,0.001,0.1433532291849225,0.7336135986859689,0.0876505400374424,0.6176682403966814,0.001,0.2399158377695835,0.9616189559913484,0.7792898412477106,0.9392585791679146,0.9131242433850968,1.0,0.2050171863204689,0.8871911769905996,0.065618311430983,0.5446922227871445,0.001,0.0833182732971176,0.5410317003909025,0.6388434493918804,0.9784081250415808,0.9526815309921146,0.6326623234449457,0.5985941662088794,0.9848704936021506,0.001,0.0410217166438547,0.8749952968151985,0.9432340487525273,0.001,0.120532448383969,0.8325710243988671,0.811584879838231,0.8215720063905811,0.001,0.1729313643904984,0.7622741600085734,0.6636453884362341,0.001,0.034215638214507,0.502677251853832,0.7326938290806728,0.7137928472243991,0.7422262774783188,0.9748523236747396,0.615700755643355,0.8316191424672553,1.0,1.0,0.9358979471636292,0.001,0.1583144337049293,1.0,0.1483870967741934
LU,4,0.7847206962721267,2023,complete,0.6851036778107514,0.8721073896028257,0.8218916784335984,0.6414904924281598,0.8561038954044976,0.8316270439529244,0.533678066155431,0.7762377712656566,0.8915623552383443,0.8530769547762352,0.695425050078277,0.8477974903165506,0.9416755465003426,0.5651373439725543,0.6834524945367632,0.8561038954044976,0.7777881402072169,0.8891927049049931,0.3816422883496058,0.503023137607247,0.8831809981414571,0.7910495557445127,0.001,0.1607939549150431,0.8412951727725625,0.1284248268990536,0.6176682403966814,0.001,0.1474806913015049,0.9616189559913484,0.7792898412477106,0.8107513358109759,0.8977922365761652,0.8819000562379364,0.5501667766936381,0.8871911769905996,0.1085593813378076,0.5446922227871445,0.001,0.1029678187428024,0.7582497018321447,0.649666777138701,0.9784081250415808,0.9526815309921146,0.6308994511354786,0.8885827484741564,0.9876985632092402,0.001,0.0982154620296812,0.944850193599303,0.9108194123511344,0.001,0.1047493337373629,0.961525357786013,0.9588947982854816,0.8559668061184151,0.001,0.1214252318111677,0.8225005123627244,0.6617910953852234,0.001,0.0467312753888879,0.523304164901135,0.7136864408525209,0.7247000826263013,0.7748040060570595,0.9468387648347044,0.7143118172623732,0.9097493720855307,1.0,1.0,0.9198671150414712,0.001,0.2324642567761949,1.0,0.1483870967741934
LU,5,0.8066855759273343,2023,complete,0.6702551590872586,0.8900880204299256,0.8815059292603008,0.6698868421636961,0.907684648169554,0.8206928564532716,0.5143579671637193,0.7651164028984245,0.8908989996244703,0.8892777794641299,0.7906315153917104,0.912011076267947,0.9499516007449356,0.598742171343924,0.7085691620382469,0.907684648169554,0.7481689163315346,0.900246922761714,0.8274836844695975,0.5583796015039777,0.7809757351515225,0.5795393610288977,0.001,0.1213689916225798,0.7684767637350428,0.2272249815062162,0.4737825674616673,0.001,0.0960066351922463,0.9325582302416868,0.8657376413158775,0.9893129736433406,0.9000477816621618,1.0,0.0935681824206244,0.817396734822812,0.0951762875323132,0.7102075384865194,0.001,0.0455845352151386,0.7638923754875475,0.7480431409367405,0.6707809687580429,0.9067966731281212,0.6823601086244968,0.9354901306235378,1.0,0.001,0.0225502252467003,0.9785695748161564,0.983687366793282,0.001,0.0652008686232665,0.9581188477061728,0.9323286838781114,0.8545778009205455,0.001,0.0830923907116744,0.8509430977330311,0.8043477676451433,0.001,0.0342777856226822,0.550653522212762,0.8020135531848547,0.6918055427128664,0.7120345894827528,0.8558769825284807,0.6765584852111227,0.8824839543936408,1.0,1.0,0.9722571782297152,0.001,0.1564087436185076,1.0,0.1518072289156627
LU,6,0.7934429243915129,2023,complete,0.6702551590872586,0.8929010883924283,0.8807607980894253,0.6417699180677386,0.8313411362051548,0.8436294465070754,0.5143579671637193,0.7651164028984245,0.8892023563690004,0.8966152056861304,0.8078391385049459,0.8995952442589328,0.9401602556838312,0.598742171343924,0.6644298123074016,0.8313411362051548,0.7811518084636998,0.9111041353326236,0.8274836844695975,0.5583796015039777,0.7809757351515225,0.5795393610288977,0.001,0.1454777204106104,1.0,0.1784844715900004,0.4737825674616673,0.001,0.1115742173870865,0.9325582302416868,0.8657376413158775,0.7185741792531739,0.9046264835776324,0.921652958354698,0.2058961809796845,0.817396734822812,0.1237243151027476,0.7102075384865194,0.001,0.0701584791544713,0.7515338760178885,0.7733896312351574,0.6707809687580429,0.9067966731281212,0.3951170492843247,0.9835741687541832,1.0,0.001,0.0508693143529688,0.9467874139126532,0.879767693397709,0.001,0.1644512375027809,0.8485789202371318,0.911960542612634,0.9311350472785652,0.001,0.2619700402848839,0.8545348727662638,0.7155392950080998,0.001,0.0407193413512539,0.1795112066874908,0.5961211486262084,0.7317541989377712,0.6585480294335756,0.8384075558235791,0.4479678376446625,0.8581717737746423,1.0,1.0,0.9645272609871072,0.001,0.1708327957666634,1.0,0.1518072289156627
LU,7,0.7806065237167908,2023,complete,0.5429667248001222,0.9031949029473242,0.8341827287907374,0.6463678458532779,0.9085319167979824,0.8483950231113039,0.2172735696537953,0.858334112373569,0.885048826837027,0.921713026416158,0.8332191750505994,0.7377109151953319,0.9443611583624952,0.7652657936507429,0.594036957679531,0.9085319167979824,0.7829290017536623,0.9193351039849418,0.9004922554010374,0.606806546921276,0.8108680287475005,0.6609615448624409,0.001,0.1173106845717281,0.864283157152602,0.3612622974029111,0.1672681014604831,0.001,0.0215319078125898,0.4402519917768183,0.9221411694589512,0.7631644980735465,0.8256682709511964,0.9606548493448084,0.1164464958489266,0.8627101682456698,0.0541695124697229,0.7434394942805173,0.001,0.0648815423982915,0.7775475081193649,0.8228489265025405,0.8486322264150462,0.4351985826057302,0.6385475873216802,0.8891539764342253,1.0,0.001,0.001,0.8188089432292343,0.8368339350475791,0.001,0.129799607283358,0.8470334951276757,0.9953105142397382,0.8774399912194352,0.001,0.160557307307946,0.8661846654282237,0.7709255452328952,0.001,0.0019779935189415,0.3816890481151339,0.7553980555084654,0.7847078063305848,0.6325518658405649,0.7582210809122328,0.4885677357898398,0.9527346734530558,1.0,1.0,0.9920015103593812,0.001,0.282684065668772,0.9814814814814816,0.0702576112412178
LU,8,0.7783569378990748,2023,complete,0.5429667248001222,0.9022950682825116,0.8417412873826228,0.6417952389427374,0.8946012768310473,0.84674203115541,0.2172735696537953,0.858334112373569,0.8887862191542663,0.916009241256736,0.8350516136526912,0.7475164811182331,0.9554364321687576,0.7652657936507429,0.5877445163407794,0.8946012768310473,0.7894779733548525,0.908159684656492,0.9004922554010374,0.606806546921276,0.8108680287475005,0.6609615448624409,0.001,0.0780902548487811,1.0,0.5295702091584082,0.1672681014604831,0.001,0.0322797193597343,0.4402519917768183,0.9221411694589512,0.7528140010613664,0.8423979610142974,0.788574065298445,0.0647973359270583,0.8627101682456698,0.0147777108340225,0.7434394942805173,0.001,0.0737740349684884,0.8530919538560794,0.7857309214570265,0.8486322264150462,0.4351985826057302,0.6471221812812848,0.8655770370103013,1.0,0.001,0.001,0.966559028079208,0.7611408735392113,0.001,0.0644153886461555,0.9624700977474848,0.9629977466787876,0.9418999754085168,0.001,0.1414391956970634,0.8443013376872789,0.8253496212714477,0.001,0.0454563230250724,0.8092820714793812,0.7982984372810719,0.7234737157826392,0.6305916917177363,0.8511478155964225,0.5438185618829456,0.6440955946978568,1.0,1.0,1.0,0.001,0.1477708408855371,0.9814814814814816,0.0702576112412178
LU,9,0.7692341354445563,2023,complete,0.6895200163172049,0.9167582455894996,0.8480051552368312,0.5772594334349702,0.7420679898506325,0.8417939722382013,0.382385865246451,0.9259113371948976,0.8913647413602289,0.9428751686697984,0.8529233352190759,0.7437807298564227,0.96125930888806,0.5566480921427384,0.5878495576366906,0.7420679898506325,0.7739314635701544,0.9156070337646064,0.6973003134726824,0.4221609640742314,0.3734253116329898,0.8199813152346361,0.001,0.0129390546387407,1.0,0.2204612419919057,0.4070139226805952,0.001,0.0041811509046764,0.848590141975835,0.934796639839482,0.7133812596786375,0.7835848189581279,0.9017964289348605,0.288258260370988,0.9296398626017388,0.0636204682632158,0.9478358134917932,0.001,0.0814055298295087,0.7726393839561082,0.827316393668908,0.9296398626017388,0.4057695154728929,0.6733081486445196,0.8862924421251703,0.9820275625675388,0.001,0.001,1.0,0.9564703324721978,0.001,0.0457819059983684,0.9070624448760471,0.9907913725178228,0.9272132035775598,0.001,0.069704825351328,0.8422447182886253,0.7816515525753687,0.001,0.0449494622534988,0.675947420407514,0.6336661645849702,0.6515438404861591,0.6117630188891401,0.7315986372437684,0.5236995530241189,0.8641856915869877,1.0,1.0,0.9669878687997993,0.001,0.0519680461071029,1.0,0.1468144044321331
LU,10,0.7740547325063718,2023,complete,0.6895200163172049,0.919397216025612,0.8532156335449774,0.5752646686173202,0.7671599272887654,0.839770933244351,0.382385865246451,0.9259113371948976,0.882251743475311,0.9581066255601008,0.8674443091819893,0.7436201999741675,0.9629054229470628,0.5566480921427384,0.5848051517534959,0.7671599272887654,0.7436994620030528,0.9482529655496692,0.6973003134726824,0.4221609640742314,0.3734253116329898,0.8199813152346361,0.001,0.0080624147940812,1.0,0.3138568121821946,0.4070139226805952,0.001,0.001,0.848590141975835,0.934796639839482,0.6483547357538314,0.7506623704962609,0.8366047403475955,0.0432346205098076,0.9296398626017388,0.0284082327820199,0.9478358134917932,0.001,0.1098986987939075,0.9011458344799084,0.8151753024294862,0.9296398626017388,0.4057695154728929,0.3468304715580064,1.0,0.9914838740207036,0.001,0.001,0.9016451236789126,0.9658900680923534,0.001,0.0446097709402132,0.9162062365026316,0.9929255245141396,0.862583543697904,0.001,0.1007672348487055,0.8554838023046765,0.8553374559921186,0.001,0.0165541433716805,0.1397714463134004,0.6302282757641752,0.680909499521025,0.6031418560094743,0.8322849331565109,0.5582508387444571,0.8292408952510282,1.0,1.0,1.0,0.001,0.0266219212256705,1.0,0.1468144044321331
LV,1,0.5611736504826577,2023,complete,0.6133574205721678,0.4427204647297003,0.3655259157409633,0.4616683995297406,0.9206530887266848,0.5631166135966877,0.7247415531627931,0.5642594674064663,0.5893191679007452,0.3325895721136512,0.3979088506112202,0.7239010559464238,0.1695476255836799,0.5438968816789898,0.4253406973412756,0.9206530887266848,0.6777550425255631,0.4678686259964509,0.2782378992906905,0.9345027840278488,0.9430191882081468,0.001,0.001,0.2097664906501138,0.5910118871243788,0.5784556321644805,0.800680456232192,0.001,0.5968678133242931,0.9165087663676892,0.2737666583729721,0.4573162048341676,0.2168334022554219,0.1804836670240627,0.7300587863103059,0.722181339389903,0.5069401159850677,0.001,0.9516457658552172,0.9556224475278304,0.1777093459329871,0.7436302021072027,0.725540882643308,0.8522037511615538,0.71258846849177,0.1470623188821175,0.4766234218265649,0.001,0.5388769031458243,0.447946806757974,0.7821751171070684,0.001,0.3950807119931484,0.7476567934293348,0.8077454993264579,0.3028651826005525,0.001,0.180974623969757,0.0761343978371268,0.7250996892290822,0.001,0.0188937196370959,0.9179887636932516,0.607053317834846,0.8328559923448596,0.9270082891382754,0.6735975653892154,0.3391502948377018,0.6679651946938201,1.0,0.9516457658552172,0.4026644229043152,0.001,0.0675203768658554,0.6237113402061856,0.7058823529411764
LV,2,0.5658242657996609,2023,complete,0.6133574205721678,0.4477689142961733,0.3892551847278557,0.3408023061459837,0.8732687755054304,0.7304929935503531,0.7247415531627931,0.5642594674064663,0.6337450240226064,0.3163685599254849,0.4271166204311012,0.7448823641204674,0.1853826364356187,0.5438968816789898,0.26977114976188,0.8732687755054304,0.7243098149732313,0.7367289557520045,0.2782378992906905,0.9345027840278488,0.9430191882081468,0.001,0.001,0.2665839362466783,0.7424443961599302,0.4367968655355817,0.800680456232192,0.001,0.2373230511347959,0.9165087663676892,0.2737666583729721,0.1198480820776727,0.1675718304687542,0.001,0.2548576731684748,0.722181339389903,0.4669421427317491,0.001,0.9544551227365792,0.9544551227365792,0.1210489833403241,0.8523290914452233,0.725540882643308,0.8522037511615538,0.6903744521341102,0.0711762570384662,0.5612311551231342,0.001,0.3337656279495258,0.6179687935047533,0.8928754258708963,0.001,0.291206124667838,0.7692801582597044,0.8601383733345798,0.2532338659899812,0.001,0.1344325508729463,0.001,0.8767775033620578,0.001,0.0351239753800803,0.8717392821347885,0.7308573922344255,0.7469918862121497,0.9887432202123114,0.703230054030376,0.5485053970988694,0.8087122513871813,1.0,0.9544551227365792,0.5058840786316261,0.001,0.0617419841036644,0.6237113402061856,0.7058823529411764
LV,3,0.6218589430203735,2023,complete,0.7007650896985661,0.4178933382914779,0.465846753460795,0.4749318476888062,0.9756025911151271,0.6961140378674657,0.7530393134434824,0.6760049289872432,0.6134998675298737,0.2846534309640938,0.5715555609738668,0.8638494521636332,0.2047541452435293,0.7198020709851349,0.3857806086015584,0.9756025911151271,0.7859609420451367,0.616537957287347,0.4469088281423242,0.9819524231756792,0.9429014865505512,0.349780597840334,0.001,0.2315961334265693,0.7325618708675178,0.4484893464832007,0.775934895399102,0.001,0.1946085742499264,0.9789513972811554,0.4198713194301064,0.3715354016815669,0.2160910092535594,0.0441515963065718,0.3273373996897144,0.8237812197362451,0.4142378536856312,0.554357103057408,0.9555939533075076,0.9555939533075076,0.1234611640711271,0.8754006669362382,0.9124745427384612,0.9712603518875254,0.655252586218012,0.1062322832868318,0.6485375675328601,0.001,0.2273183256241473,0.6080382009572475,0.8724837217732353,0.001,0.3452442532307739,0.4469950668890763,0.6375000908233761,0.2988523894350954,0.001,0.1067262659209399,0.0031612724282786,0.8273074730077414,0.001,0.0214329696663662,0.9720790394693282,0.5197665326056662,0.9028084514207568,0.9737395938828648,0.9523551884676624,0.7052850574794813,0.7746648164515682,1.0,0.9555939533075076,0.4572148326102926,0.001,0.0432675370903635,0.7250000000000001,0.7892473118279569
LV,4,0.611927226865062,2023,complete,0.7007650896985661,0.3716674778413102,0.4741501563387062,0.4728851158371989,0.9426273204422428,0.7094682010323504,0.7530393134434824,0.6760049289872432,0.6055305313913861,0.2281251017475712,0.572710775506126,0.8265990738339809,0.2251735763068804,0.7198020709851349,0.3832894991029272,0.9426273204422428,0.7611316941088385,0.6613114815372587,0.4469088281423242,0.9819524231756792,0.9429014865505512,0.349780597840334,0.001,0.2228175109395828,0.7877114443469306,0.5444048825791632,0.775934895399102,0.001,0.1215415617700822,0.9789513972811554,0.4198713194301064,0.235843679816045,0.3149978508927236,0.0897733208987819,0.580306356439799,0.8237812197362451,0.3005759066850806,0.554357103057408,0.9173379512940656,0.9173379512940656,0.001,0.8854561250682742,0.9124745427384612,0.9712603518875254,0.7234602476467898,0.2530243274694013,0.6945796332899903,0.001,0.1285803870699404,0.7155881726646878,0.7562817068827865,0.001,0.1413271590378355,0.8729174548134859,0.6568144044381372,0.3871592648076124,0.001,0.1390734209817209,0.0205553183077904,0.7627890709113215,0.001,0.0559747028091331,0.9260487273491342,0.537439363145298,0.6898042282631186,1.0,0.9361952894271952,0.7163085875303659,0.5870469425095262,1.0,0.9173379512940656,0.5435531417943797,0.001,0.1160506435289608,0.7250000000000001,0.7892473118279569
LV,5,0.5975627191758849,2023,complete,0.5407594786916209,0.4069225120517866,0.4912577946044808,0.482970455953221,0.9393104826395052,0.7241555911146922,0.6441377953036957,0.4954693794872742,0.6027773995051792,0.2747049424057141,0.5938717915306497,0.8451378357243489,0.2362153525306053,0.7307944104640997,0.3926297822553023,0.9393104826395052,0.7594193069345612,0.6905293496677676,0.6597350791837233,0.967059895374595,0.9292222050948172,0.1669841409821815,0.001,0.1607521352326419,0.796545015052111,0.4857704480812498,0.5355514330760601,0.001,0.0604446451262827,0.9445335882016044,0.3937703881704281,0.0065162137336022,0.4406999688346681,0.1699052419240606,0.4666849881822402,0.5841272786716543,0.3761880721518832,0.5442896198379741,0.8448911867447747,0.8498943266042374,0.001,0.8358532073880269,0.4222150118257772,0.9304702883338676,0.4890366338150912,0.0752961990880234,0.6782127482416951,0.001,0.0587336262403606,0.7745825904743373,0.5462335191381278,0.001,0.1246621278002779,0.8260690256647183,0.7603940607129046,0.4578732829987094,0.001,0.1810582973303502,0.001,0.8341926157197068,0.001,0.0548821548410427,0.9349730691092868,0.3768312979172538,0.755236467769353,0.9799581224500762,0.9655326412662628,0.7692095442804704,0.6989183832766614,1.0,0.8448911867447747,0.5165097105188413,0.001,0.0916073108457242,0.7432432432432432,0.7325301204819277
LV,6,0.6032784266202736,2023,complete,0.5407594786916209,0.4047207023492167,0.5176116278384612,0.4917393192876539,0.9715739537218264,0.6932654778328633,0.6441377953036957,0.4954693794872742,0.6119210317138082,0.2676797142456301,0.6121907768685115,0.8582467258054185,0.2639448145050944,0.7307944104640997,0.4033711145076804,0.9715739537218264,0.7442071272644606,0.645810830274455,0.6597350791837233,0.967059895374595,0.9292222050948172,0.1669841409821815,0.001,0.1108793018042939,0.8569434061271246,0.6483116883551985,0.5355514330760601,0.001,0.0746092325019424,0.9445335882016044,0.3937703881704281,0.3750337106021463,0.5256821322448997,0.2387906684848624,0.3701404355169151,0.5841272786716543,0.3443390332881303,0.5442896198379741,0.8924796846813179,0.8970922256881196,0.001,0.8786025801152013,0.4222150118257772,0.9304702883338676,0.5981830298426032,0.1399841092763226,0.7361673877559656,0.001,0.0321970506762634,0.8571041330422868,0.7750495662821363,0.001,0.0529648000541371,0.7708710138962183,0.7389964242033864,0.5026279896644996,0.001,0.1689775547686144,0.001,0.7923331162466318,0.001,0.0445719032976578,0.9676345963412498,0.1755625920921829,0.5572270726711968,0.952324662294288,0.9541419056674508,0.8152742470311244,0.6731813874810062,1.0,0.8924796846813179,0.6463015803155118,0.0091328224897385,0.096762846837713,0.7432432432432432,0.7325301204819277
LV,7,0.6008670231219757,2023,complete,0.5262365097031069,0.418906499793349,0.496087447831751,0.450801749623167,0.9882877384571366,0.7248821933233429,0.6302609208742018,0.4808518305078332,0.6093093721363867,0.2880025543572885,0.4977969795176229,0.8612158579313645,0.2847806260052529,0.544096915340371,0.4103366017967716,0.9882877384571366,0.7730655823775492,0.6797019634236405,0.4908746915568137,0.9685060814571304,0.5501071681237557,0.3374244053711593,0.001,0.0803481394346932,0.9152055747389244,0.8220063810527967,0.5706476562658795,0.001,0.0161880181043387,0.9418542608553104,0.4730196630473867,0.2962333685925225,0.5313041880433153,0.1342019068293142,0.4406214639846793,0.3222635456949007,0.2045828493349639,0.0955201974953562,0.7934161332436644,0.7934161332436644,0.001,0.9147955459260058,0.2705620852115635,0.8647494881441593,0.6960686668656326,0.0207853597434451,0.7275084934591372,0.001,0.0054536403945536,0.7196736491633868,0.7869689619402206,0.001,0.0279441196081245,0.8528541716083614,0.8001656627318511,0.5573236545711927,0.001,0.1341387957040056,0.001,0.7960660475217769,0.001,0.0601755031649632,0.9866519879195366,0.4510727917675154,0.7030158817824916,0.9826806315243084,1.0,0.8016755849685895,0.7122089135587895,1.0,0.7934161332436644,0.6619090478437392,0.001,0.16033318676848,0.8333333333333334,0.7096018735362998
LV,8,0.5949354003818237,2023,complete,0.5262365097031069,0.4161008536814689,0.5040894525921817,0.4611251457843921,1.0,0.6620604405297917,0.6302609208742018,0.4808518305078332,0.6328587830480263,0.273583815334847,0.5153255089760359,0.8350229418813779,0.2976752882959499,0.544096915340371,0.4245121027753505,1.0,0.7484589635084441,0.5856353498124107,0.4908746915568137,0.9685060814571304,0.5501071681237557,0.3374244053711593,0.001,0.0352687599205926,0.8459555771011381,0.8445880714844113,0.5706476562658795,0.001,0.0182619620445193,0.9418542608553104,0.4730196630473867,0.2687199141781838,0.6132258269366897,0.1164387678215563,0.1908880629265992,0.3222635456949007,0.1053984837217477,0.0955201974953562,0.7783381740364532,0.7855810671768042,0.001,0.9145366903858272,0.2705620852115635,0.8647494881441593,0.6251214264843459,0.2197729930042946,0.8310995634518956,0.001,0.0094728452935971,0.8470357769168723,0.8729589317280246,0.001,0.0161024006943644,0.8969029561772841,0.7806347280127581,0.6340451826414688,0.001,0.1116484577601397,0.001,0.7965909460539747,0.001,0.0618935767027095,1.0,0.3345664435782068,0.5139044053723754,0.9811273662508636,0.9600323473120258,0.8449134633825317,0.120400202817905,1.0,0.7783381740364532,0.5441692056114182,0.001,0.1107665785352561,0.8333333333333334,0.7096018735362998
