country,year,decile,ewbi_score,Agriculture and Food,Energy and Housing,Equality,Health and Animal Welfare,"Intergenerational Fairness, Youth, Culture and Sport","Social Rights and Skills, Quality Jobs and Preparedness",Sustainable Transport and Tourism
CZ,2020,7,0.14719337946276276,0.036063802220846694,0.06805878761684313,0.22125267736650464,0.29464935869414405,0.20972323527076056,0.8817445081136628,0.05059165277997238
CZ,2020,8,0.14997982018529493,0.0465620960525294,0.06663573272933097,0.23813652965784715,0.3046048096824555,0.20791085644550128,0.8559773243429037,0.0426174927307495
CZ,2020,9,0.0945277981973695,0.002684131965722409,0.06922102749379916,0.1250381211294772,0.3162400572324379,0.21838680393354995,0.8206979103796764,0.05121602278949449
CZ,2020,10,0.09029174910834818,0.0032401815892124587,0.06725511276637518,0.1340351998575931,0.21093147550096777,0.21124125922382334,0.7280865071593356,0.05163210371176231
CZ,2021,1,0.10910259735495713,0.12738591554337367,0.033412674167422836,0.18793893266027942,0.062010201776371295,0.168356370953616,0.7764993605175429,0.02837673479300191
CZ,2021,2,0.1370223147292702,0.09834545659514457,0.052088455263377006,0.1675542296107883,0.16073203510998868,0.2023122240258067,0.8991465531803502,0.036135400505826566
CZ,2021,3,0.1448009627348447,0.10129908104367345,0.034614679250412006,0.20045383073384984,0.30288305737714727,0.1944967717822662,0.8827323263186684,0.036517711990664635
CZ,2021,4,0.1480586468430432,0.07080033651377471,0.0362067753945967,0.23574109179520245,0.29064455268763734,0.20359759645057848,0.9022471447550087,0.04834099888920445
CZ,2021,5,0.1394038301857684,0.06528739937542716,0.039663132029106644,0.21558582945090984,0.28543042495220505,0.19140130969509914,0.7967249546217999,0.04210491248293504
CZ,2021,6,0.1493478009335334,0.05752912258623164,0.04047659832018656,0.23558153659250275,0.3387873695810491,0.21368716846401403,0.837751765262123,0.04981243949810064
CZ,2021,7,0.1348429427373506,0.03881220389685593,0.03342197347781242,0.2166769291943953,0.3026273598901455,0.2101367695744127,0.8834000043158512,0.051335387908757586
CZ,2021,8,0.13347650900564187,0.040407028929299184,0.033667386837246197,0.23904898788512222,0.31008590350207227,0.2074242783761744,0.8459632744481143,0.04265672587650514
CZ,2021,9,0.08601338720177838,0.003023676809634234,0.033885337852724885,0.1151653864568609,0.31494558451986365,0.21931987279837675,0.8263143898199947,0.051717124493747026
CZ,2021,10,0.07576636044304244,0.0024134188167207866,0.03266127904149934,0.12989322726433353,0.2103110575346446,0.20856925951862768,0.6095792311721561,0.05235281300835075
CZ,2022,1,0.10965322306373955,0.12756897647595325,0.03342583876217258,0.1895876657768375,0.0633318454524622,0.172045278167698,0.764421944310456,0.028308333227283138
CZ,2022,2,0.13609888599400963,0.10046638135622099,0.05192937423303743,0.16608181056059015,0.15595350714292683,0.20014251442029765,0.8772030496507677,0.03645788265062967
CZ,2022,3,0.1426676738755086,0.09919322189898783,0.03422283212329034,0.19675127269410167,0.2991893627441975,0.19254497726911476,0.8588397617679031,0.03640600989488331
CZ,2022,4,0.14885898682760268,0.07474860120314149,0.03554353501165648,0.23406858845819994,0.3018126161451191,0.20249173486836164,0.8877043785906392,0.048007106764322995
CZ,2022,5,0.14124227822820243,0.0678958989428824,0.03991117145523106,0.21776551908985767,0.2971335028655829,0.19232820918606358,0.7886162466283373,0.04216630397843504
CZ,2022,6,0.14825666071601654,0.05344691522611917,0.04056318349737064,0.24089854589228774,0.34590960236115564,0.2159419238339865,0.806740297683745,0.05002387237543346
CZ,2022,7,0.1359328869687638,0.04176527151415562,0.03346915712836216,0.21296762064657593,0.31128246142750726,0.20963410556789228,0.8525589685945347,0.051779410518811686
CZ,2022,8,0.13402974530769923,0.046206622395582785,0.03352769515315087,0.2348722816743739,0.31213459736672133,0.2071800761095601,0.7784474414287778,0.042417929289345395
CZ,2022,9,0.08615364210120725,0.002761587323920764,0.03369852548294592,0.1201950501162387,0.32270444186668495,0.21927992613662864,0.8584777927949417,0.05184732396840824
CZ,2022,10,0.08053105520967066,0.002996260532657324,0.03302043787439125,0.13250759139469293,0.21375736317049113,0.209045459961006,0.7141300864116771,0.05250509067225012
CZ,2023,1,0.10936395534311592,0.13749720575813282,0.0319173407427077,0.18841529784590014,0.06294679784764816,0.16715270133226554,0.769429788432687,0.02795288841100701
CZ,2023,2,0.13574015502536452,0.10823266822494655,0.050003148058288524,0.16113612589372048,0.15095842125360676,0.1994819238496264,0.8915965684466635,0.036264398146879644
CZ,2023,3,0.14366977079739265,0.11230716941785242,0.03301346751542365,0.19124196447391945,0.29999590762772854,0.192529932580073,0.8577071940415483,0.03596858315197018
CZ,2023,4,0.1489886262127846,0.08029443175950433,0.03430339858691301,0.2346852028461159,0.29689132672628615,0.19943571318412934,0.8860175975819994,0.04805302525141876
CZ,2023,5,0.13922828302289134,0.06516830158869921,0.03895114671721925,0.21487295211258545,0.2928166804132306,0.1900763946224444,0.7914228304544514,0.04221057789743533
CZ,2023,6,0.15222836686272878,0.06795156447198981,0.03977705040042164,0.23753355447007202,0.3458475170386118,0.21150644717215342,0.8083352223243113,0.04990135503937518
CZ,2023,7,0.13398826410456502,0.03851830420410985,0.03320638474116189,0.20970467081031385,0.31371455381579916,0.20560150195132,0.8615155373396737,0.052017131858919485
CZ,2023,8,0.13464151778047412,0.05145981567676756,0.032392229115942396,0.2306288369720716,0.318101949412905,0.20394031374311247,0.77718324060492,0.04138447780209321
CZ,2023,9,0.08729593061272514,0.003333833349441809,0.0331498273472323,0.11351760866304161,0.3240306783422479,0.21643589532757934,0.8598001036866754,0.051068921971567295
CZ,2023,10,0.08210089511828543,0.0038952583590822717,0.032074339225293805,0.12455890227555172,0.20570556219024994,0.21254545913193906,0.7148253825895378,0.05169739441183389
DE,2004,1,0.6737027055472935,0.6813904541164567,0.7728296511331294,0.672818038997771,0.4508723347188269,0.8336209530753433,0.6365501221089485,0.7430974586425899
DE,2004,2,0.6898807188558822,0.6460528756048629,0.8441387319591908,0.7049273935598964,0.5288468648580045,0.8627663910906,0.5414156008457442,0.7831371976647044
DE,2004,3,0.7070559200682414,0.6481031392209279,0.8748089412420536,0.7798860288187943,0.5514784595660255,0.8812963908339482,0.5249132829328119,0.7831586582083429
DE,2004,4,0.6774744386468261,0.6089183475621742,0.9074682171619497,0.8021925965892036,0.34988932404843126,0.9013938241410494,0.5928654791571484,0.7902778876781211
DE,2004,5,0.6897610871069099,0.4985742948895033,0.9156781544921937,0.7924589697583794,0.4669296121328798,0.894022424236955,0.6076736077684172,0.8094147297189035
DE,2004,6,0.6574704661619915,0.47339236871637613,0.9333341669839341,0.8128775197728347,0.3284135707057555,0.9082960233663216,0.6152078621414819,0.8057119917904871
DE,2004,7,0.6787291572305142,0.5104529916307411,0.9207428084598848,0.7977193347595011,0.38335770591321117,0.9063379245421758,0.6552898668291522,0.7773266080336776
DE,2004,8,0.7135248862969681,0.514805843572707,0.9384407473584139,0.8095163463183151,0.5090810016936566,0.9039809456105101,0.6678575176259145,0.7833537783510222
DE,2004,9,0.7085400031355105,0.4918172976302595,0.9567558388843114,0.8141230777156399,0.542522272484231,0.924045146654607,0.6435899372132544,0.7253299832799821
DE,2004,10,0.7209170708870256,0.46533161754064295,0.9547411293927529,0.8578436415491554,0.6017746123937759,0.9301215144781773,0.6531562345949146,0.7263571350683706
DE,2005,1,0.6736006384753952,0.6813904541164567,0.7704300579181201,0.6804819609500514,0.44446985744027384,0.8336209530753433,0.6365501221089485,0.7468407546889418
DE,2005,2,0.6905861048279842,0.6483771632211753,0.841989418532574,0.7117128944626865,0.5331279059595958,0.8627663910906,0.5374047723333536,0.7799369913313233
DE,2005,3,0.7044293337247115,0.6466481975258268,0.8748122141881458,0.7871146632859167,0.5365090224025054,0.8812963908339482,0.5236810545551784,0.7806839144575889
DE,2005,4,0.705762666566379,0.6110784226974486,0.9066031167108993,0.8150791400820896,0.4584121317204984,0.9013938241410494,0.5928654791571484,0.788442433714282
DE,2005,5,0.6935926509931535,0.4980563933456392,0.9157167988735775,0.8040927298939833,0.4795876534510963,0.894022424236955,0.6065646658391177,0.8096401377405094
DE,2005,6,0.6768186575138551,0.48059456998615036,0.9327585613056367,0.8208493337711862,0.3929161482161763,0.9082960233663216,0.6152078621414819,0.8052774427814933
DE,2005,7,0.6734718042914327,0.5026653056358619,0.9213424623738926,0.8041166381823328,0.36636297592603145,0.9063379245421758,0.6552898668291522,0.7754998134416028
DE,2005,8,0.7224170796072077,0.514805843572707,0.9385349471566934,0.8153615476875372,0.5544542179686205,0.9039809456105101,0.6646200277740779,0.7824804593862771
DE,2005,9,0.7106584121509062,0.4918172976302595,0.9556830138710779,0.817575558992387,0.5525769862125104,0.924045146654607,0.645255671772312,0.7230410053198641
DE,2005,10,0.7136068350099897,0.46533161754064295,0.9529665961192701,0.8570646106917995,0.5630697132454907,0.9301215144781773,0.65203519553593,0.7260830662618314
DE,2006,1,0.6808718038042677,0.6510046374399177,0.7731927219821246,0.6460298900151744,0.5180604687783807,0.8336209530753433,0.6332952127990694,0.7627420926298613
DE,2006,2,0.6829115456855467,0.633729114994173,0.8376247189978518,0.6868643449156494,0.5370487844369081,0.8627663910906,0.5291924054690453,0.7748301447498827
DE,2006,3,0.6871729398824674,0.6236127246615395,0.8786122629449779,0.7698678136367966,0.47029826644009076,0.8812963908339482,0.5286518484610031,0.7828324636751731
DE,2006,4,0.703300221333931,0.592825788644036,0.901004225029809,0.7831607975875307,0.4987020086058023,0.9013938241410494,0.5802323508421655,0.7800506239337924
DE,2006,5,0.6921626153126847,0.5214052682363131,0.909010016800851,0.791278203621912,0.45243663894802544,0.894022424236955,0.6211880174444261,0.8077080942486757
DE,2006,6,0.6770334374090999,0.48840041846059395,0.9269318074810647,0.7986469386395265,0.3992070274645834,0.9082960233663216,0.6149476369205459,0.8087763738313644
DE,2006,7,0.6965007642378991,0.5116458664571419,0.9234639042170756,0.7878980313303644,0.4601240463521731,0.9063379245421758,0.6636362798191772,0.771785416297397
DE,2006,8,0.704704284547769,0.5133116278325504,0.9332622672556388,0.7859733665035019,0.5117459319417267,0.9039809456105101,0.6464868529284784,0.7664474291687107
DE,2006,9,0.7011177954344989,0.5270402277564137,0.9474219052762181,0.780248681843624,0.5109376228656733,0.924045146654607,0.6359632546204682,0.7119075599362502
DE,2006,10,0.710400852364136,0.48287202363674603,0.9454322023324646,0.8373931187519666,0.5493818316987444,0.9301215144781773,0.6538702926710132,0.7148697246229974
DE,2007,1,0.6866413443453444,0.6756021077896674,0.7737538393791362,0.6514319322815898,0.5357193424082151,0.8336209530753433,0.6326504622307038,0.7479576590196151
DE,2007,2,0.6808557813556186,0.6613884780188483,0.8270215688751106,0.677393342574986,0.5170254030826427,0.8627663910906,0.5353961315924208,0.7664629951952707
DE,2007,3,0.6914504454325873,0.6476192323736999,0.8721512407111602,0.7563659504564502,0.4944893555888252,0.8812963908339482,0.5250221709754761,0.7730851523144537
DE,2007,4,0.7192848019701955,0.6408008622902933,0.9011015533308315,0.7849529528167389,0.5261193285327393,0.9013938241410494,0.5918975749615928,0.7829253207148016
DE,2007,5,0.6908038701808483,0.5041347917052122,0.9162233904136894,0.7853817257540802,0.46091566004463447,0.894022424236955,0.6259113950263681,0.8023646061950754
DE,2007,6,0.6440162613736965,0.4633334794301329,0.9259649814683689,0.7994964943822085,0.29129277003132625,0.9082960233663216,0.6291604203380774,0.8047380063482077
DE,2007,7,0.7126990523002249,0.49435250030530226,0.9228477113507796,0.7947683451747115,0.5437956235819119,0.9063379245421758,0.673701488879873,0.7757871203879716
DE,2007,8,0.667085536498436,0.4941034780346608,0.9402746390412453,0.8012465488971828,0.33062895126437725,0.9039809456105101,0.6809134410041686,0.7759608379388635
DE,2007,9,0.6967280514398974,0.4568289573613097,0.9566226069319546,0.8139386171530095,0.49276085200827197,0.924045146654607,0.6796091230411141,0.7240500155871142
DE,2007,10,0.6996821051275911,0.42512041096972136,0.9529222694786343,0.8615113019367345,0.5158278527415353,0.9301215144781773,0.6719562761961563,0.7296077872746656
DE,2008,1,0.6765177187987124,0.6912658756722555,0.7599228359871518,0.6443808850013991,0.5543648979300965,0.8336209530753433,0.571375456353521,0.7256230016639345
DE,2008,2,0.6853382084088339,0.6703003907864974,0.8283180362562552,0.6720497991980946,0.5730568718026936,0.8627663910906,0.5138025168589345,0.7491683080389963
DE,2008,3,0.7005560527804067,0.6418520042576477,0.8711117059103164,0.7591897720109083,0.5454774955297638,0.8812963908339482,0.5314492920642166,0.7636255759892396
DE,2008,4,0.7164506508464502,0.6055231508508682,0.8949649179204423,0.7939693063352393,0.5386474452129083,0.9013938241410494,0.5962315606090678,0.7779099921450082
DE,2008,5,0.6733813724419467,0.5325610845451237,0.9108479373889509,0.7920924180580199,0.36331962335264395,0.894022424236955,0.6309149945002797,0.7973121989700441
DE,2008,6,0.6840204969271045,0.5396280184791082,0.9262781222761123,0.8114295207185694,0.3761850315531633,0.9082960233663216,0.6285189317588579,0.8043588068378419
DE,2008,7,0.6951532427841022,0.589404701925153,0.9227035281145178,0.7959892412629128,0.37846361667429435,0.9063379245421758,0.6861308817620361,0.7699448904317643
DE,2008,8,0.7006545085390515,0.5469901138132578,0.9391645018687549,0.7929468582200249,0.42793354115550725,0.9039809456105101,0.6794548039013251,0.7742229491783478
DE,2008,9,0.7155174411145581,0.5168117921552539,0.9579837408347698,0.8196699015900858,0.5245178361705383,0.924045146654607,0.6776179298361213,0.7203999762497987
DE,2008,10,0.716871484230352,0.45400647835168384,0.9546967219308882,0.8627296328115786,0.5741247144299182,0.9301215144781773,0.6729720095215747,0.7240090700584295
DE,2009,1,0.6734364524833971,0.7114042001958136,0.7609474061923669,0.6078430673094097,0.5640055537305844,0.8336209530753433,0.5672498485956022,0.7157929548080837
DE,2009,2,0.688192736062409,0.6494677768888227,0.8298594069925163,0.6706218782173727,0.5819889424634,0.8627663910906,0.5281652564105401,0.7626986207654167
DE,2009,3,0.6929144480440651,0.6537558144588449,0.8737124541473416,0.7614528868160539,0.4846874889248324,0.8812963908339482,0.5404913102670601,0.7637613430742626
DE,2009,4,0.7206667607716423,0.60736170493553,0.9019882248985817,0.7956750484191932,0.541560615558368,0.9013938241410494,0.6044141294017134,0.784984657877582
DE,2009,5,0.6558485042681043,0.490864690858307,0.9189746847659335,0.7875418857179285,0.31960517312244974,0.894022424236955,0.6391210694393988,0.8045265438787704
DE,2009,6,0.6675597757435517,0.5118330206638877,0.9297100616839057,0.8052537048840421,0.32678548784586964,0.9082960233663216,0.644086704486773,0.806469687276821
DE,2009,7,0.6845590517478242,0.5302549060584423,0.9233876406900642,0.7935891604868655,0.37536641988301744,0.9063379245421758,0.6878321513080717,0.7747898069275321
DE,2009,8,0.7165804963338697,0.54991695309551,0.9374984646821712,0.7965895090984525,0.4854655657071959,0.9039809456105101,0.6979374581834298,0.7712912664942086
DE,2009,9,0.7175214837698648,0.5004404454377598,0.9601310121854926,0.8209809888776707,0.5456810295945125,0.924045146654607,0.6802328283282071,0.723666935300232
DE,2009,10,0.7178256117727871,0.444577647789012,0.957089778659029,0.8634169607315312,0.584893596539636,0.9301215144781773,0.6767965227481106,0.7260007934313369
DE,2010,1,0.666837527393564,0.6882292714056076,0.765134673752784,0.6191094150267344,0.5641266977971496,0.8336209530753433,0.5381867928469056,0.7105971871022172
DE,2010,2,0.6833203426184132,0.6609520418036252,0.8325184078590202,0.6739570601759084,0.5546777981484331,0.8627663910906,0.5150671552889009,0.7609858308214813
DE,2010,3,0.7097675320270528,0.6470153458800324,0.8740929366097941,0.7657062507537229,0.5957279696406701,0.8812963908339482,0.5176309651418693,0.7710602003220793
DE,2010,4,0.7222478756187747,0.608917694395891,0.9078641920547481,0.7918161319307799,0.5353725337258824,0.9013938241410494,0.6181683546617662,0.7850957946984414
DE,2010,5,0.7002544726222169,0.48997435172148507,0.9184125048554647,0.7953019222656824,0.5010527617042317,0.894022424236955,0.6366584471987611,0.8089276762022233
DE,2010,6,0.6858022618959879,0.46965084196737633,0.9337247582799066,0.8061748149644591,0.45560413343188283,0.9082960233663216,0.6044515957548662,0.8068496016972592
DE,2010,7,0.7028995574655518,0.4629955485874257,0.9267302950126114,0.796135168376725,0.5260229930258915,0.9063379245421758,0.6644052247418578,0.7834440462908512
DE,2010,8,0.7062518476859547,0.45326213773550433,0.9410593368417728,0.8045438392061169,0.5387111640106423,0.9039809456105101,0.6751045973737592,0.776809802503545
DE,2010,9,0.70467260928845,0.4438734831728287,0.9556610211525235,0.8203160555443795,0.5701239000998499,0.924045146654607,0.6499413094388453,0.7241538946346209
DE,2010,10,0.7217499533257994,0.4515311013947158,0.9586262524330001,0.8646534846129302,0.5783144142356006,0.9301215144781773,0.6940608804300394,0.7301750570845744
DE,2011,1,0.67039299633121,0.6798417714493364,0.7677750198549488,0.6207330292375661,0.5457620694249002,0.8336209530753433,0.563469050349053,0.7326854447129959
DE,2011,2,0.6854551403462668,0.6637524855695919,0.8323789130167379,0.6682392587550999,0.5485751985870013,0.8627663910906,0.5372150757511597,0.7573845946181834
DE,2011,3,0.7136369866966827,0.6314762506957752,0.8759825167017817,0.7642789105882952,0.5757821580142237,0.8812963908339482,0.5680072876915494,0.7735760523189379
DE,2011,4,0.7192154126133361,0.5934375355722242,0.8993682802543698,0.7934130699515247,0.5434849356031424,0.9013938241410494,0.6090507954972959,0.7878533148419651
DE,2011,5,0.6914913493278485,0.47409230702828054,0.9190765808441224,0.7940400216956429,0.4771895026298227,0.894022424236955,0.6313318066433712,0.8112473587662393
DE,2011,6,0.6610691651695586,0.4754055917627774,0.9230156836885954,0.8096271645026294,0.33382790438039317,0.9082960233663216,0.6348053250431767,0.8068248311724219
DE,2011,7,0.7144491578737034,0.4914754321209274,0.9274563909005854,0.7960751523254567,0.5463770420580989,0.9063379245421758,0.6776161720072569,0.7803394492457751
DE,2011,8,0.71803250751109,0.47224127366126756,0.9404293296873738,0.8041997494087914,0.5580621656518733,0.9039809456105101,0.7024153837069548,0.7775330071124138
DE,2011,9,0.7055226396994672,0.43411115494681446,0.9525893867217575,0.8222526627499,0.5837768661402329,0.924045146654607,0.6505315284245875,0.7292161658839637
DE,2011,10,0.7146270068321885,0.41894770985343666,0.9622272590485481,0.8669428772833816,0.6115315569034184,0.9301215144781773,0.6549338080212757,0.7310920170791307
DE,2012,1,0.6619341167311122,0.6822806660525831,0.7771778468613502,0.6246296257601295,0.4871973576583502,0.8336209530753433,0.5690269537996289,0.7274295149948983
DE,2012,2,0.6922837259754103,0.6429038009298335,0.8386127309721186,0.6622687502360417,0.5593895397036458,0.8627663910906,0.577734690428859,0.7654399829700999
DE,2012,3,0.719206786855544,0.6224114628178274,0.8918893332261129,0.7530183621181038,0.5849777136153278,0.8812963908339482,0.5945191532039648,0.776882175836474
DE,2012,4,0.7196416315169797,0.5955145769297051,0.9009277058162947,0.7917348021154065,0.5283131982845586,0.9013938241410494,0.6293311283574645,0.7851753004280082
DE,2012,5,0.6994587378462115,0.48874040027572496,0.9195722396079291,0.7817907238697768,0.5004228069853135,0.894022424236955,0.6480216779730741,0.8040907249374052
DE,2012,6,0.6590561475198196,0.4438369588230861,0.9393466549063293,0.8076715816862503,0.33978602126818164,0.9082960233663216,0.6409643295603752,0.8107854875357334
DE,2012,7,0.7037782535235332,0.4667602082054526,0.9334009230754243,0.795268209790298,0.49654741840911604,0.9063379245421758,0.7027930004402243,0.7803634506876178
DE,2012,8,0.7069825794058883,0.4658339155848678,0.9332637725958548,0.8029429586225263,0.5044585852881271,0.9039809456105101,0.7116849239250103,0.7792345886485073
DE,2012,9,0.6970184072241148,0.38973461735600895,0.9580437269795192,0.8236827503481718,0.5702061097852116,0.924045146654607,0.6744485463228321,0.7313437698452999
DE,2012,10,0.7175775959542188,0.4338158441073858,0.9539426720339969,0.8660641501712224,0.5879430110278312,0.9301215144781773,0.6838198646312826,0.7309500717839517
DE,2013,1,0.6779958257633864,0.6846564883505917,0.8033546864581027,0.6452463428037091,0.5042340757515184,0.8433906578910031,0.6060180081993402,0.7200075018865094
DE,2013,2,0.6964271162125337,0.6354319933212421,0.8431748264494895,0.6880376060953648,0.5673280295340527,0.8775072286642598,0.566377767271351,0.7644334482974816
DE,2013,3,0.7155913854401579,0.6175799721718332,0.8869458979308152,0.7571728844091118,0.5680776782821723,0.8905442281801744,0.5936754113453943,0.7713616808170257
DE,2013,4,0.7308187937851279,0.5970206137703095,0.9091463435375755,0.7995693503749376,0.5736548228428334,0.9013134770092258,0.635447452217789,0.7808768219035426
DE,2013,5,0.7007351889803465,0.46157257280279124,0.925504039894547,0.7962506404879747,0.5131940895802818,0.9021198958692728,0.6527424075672099,0.8070894038215172
DE,2013,6,0.6951938941396341,0.4625635122224012,0.9275486218691557,0.8163852071249929,0.47666525567804585,0.9189305074053193,0.632397875695142,0.808820017205923
DE,2013,7,0.7159835725457814,0.4739633922317262,0.9295710003624785,0.8000897802602811,0.5646312624283645,0.9068365743086431,0.6876656838873418,0.7771127179489663
DE,2013,8,0.7260758117554291,0.45493188477377483,0.9386487903777547,0.8142307638392409,0.6126356138600886,0.9118037869336943,0.6988847538347565,0.7837319962425106
DE,2013,9,0.7075997128694992,0.40891982242550484,0.9509632201918776,0.8300614581276514,0.6117520517965271,0.9383614056689582,0.6595342881376132,0.7268059144068193
DE,2013,10,0.7212680921331971,0.42418146586140043,0.9701449134292786,0.8580288986244534,0.6290559920330798,0.9332442309518382,0.6683518267337878,0.7329883442533687
DE,2014,1,0.6923692585946211,0.6928632899526996,0.8135997939872102,0.6767097350418413,0.5120232527201288,0.8374413542795428,0.6365124655473401,0.7325759063465163
DE,2014,2,0.7014668636720163,0.6635601737771947,0.8508900928480324,0.6886613501714123,0.5866475942189773,0.8502656722876607,0.5773781192204055,0.7462741052938456
DE,2014,3,0.7174612352293541,0.6435709753903027,0.8847738824753208,0.763201483369726,0.561222709599598,0.8730093133998639,0.6001362797537884,0.765803138585678
DE,2014,4,0.7262562784582696,0.6111986232034645,0.9056574776314019,0.8025354007055953,0.5546822474407296,0.8921243177427923,0.6235614882690597,0.7774452720658305
DE,2014,5,0.7124276395947666,0.49158264761335185,0.9253512933542346,0.8150541765509627,0.5265645396969493,0.9158402186451904,0.6435966892985401,0.8094882352856998
DE,2014,6,0.6687650777517088,0.47050509415429514,0.9355078927870925,0.8322532933848167,0.34023496971100897,0.9217421570554494,0.6413421100070269,0.812025451900245
DE,2014,7,0.7178231034413597,0.5030673500723122,0.9311070890433346,0.8074781388106964,0.52397709204712,0.9202844459820295,0.6930812553725098,0.776867496498355
DE,2014,8,0.7144524945937217,0.46020069440090733,0.9408381286576085,0.8320568705060668,0.5147353174398172,0.9298570221683757,0.7050373119516352,0.7816027247469692
DE,2014,9,0.7150902705069623,0.4384038314342931,0.9543191064660987,0.8639591440834381,0.5694538403794557,0.9468674003982415,0.674679570636414,0.7271427319288638
DE,2014,10,0.7347711875760242,0.4841290304872556,0.9622932878117001,0.8761941123237617,0.614260933009062,0.9476509461189258,0.663786516479057,0.7331050174642267
DE,2015,1,0.11362705924559302,0.048473491198447814,0.04895960456989605,0.32497339022613114,0.2141152435699469,0.11335726538140377,0.6341281284096131,0.02060195339755685
DE,2015,2,0.10512688113282205,0.046231356712088244,0.04181234313748446,0.34762909551730864,0.20916737985340167,0.11885085668005232,0.5854823839471492,0.014508719777342374
DE,2015,3,0.10744412599721047,0.041505062368505354,0.042635465628145755,0.3965367281181056,0.2130964269680732,0.12321593834884104,0.599342053020157,0.014969435884704401
DE,2015,4,0.10886932241746716,0.03962259819140953,0.04314819268351496,0.41592108041997,0.21396427574309523,0.12573129978053513,0.6265625558045409,0.015124221767097287
DE,2015,5,0.10639440287320165,0.0316646200943801,0.04404527044766036,0.4010231922846548,0.21724293560962954,0.12630668658776625,0.6457924361242092,0.015571249321615691
DE,2015,6,0.10464360417941153,0.03140846367011691,0.044195630230253635,0.4019833968915243,0.18777007203080867,0.12968994569398323,0.6460067243334348,0.015652545147348932
DE,2015,7,0.1032587752793516,0.02935697906006339,0.04396806649551291,0.3923491708196192,0.18386690336605135,0.12933148805582023,0.6923226493278477,0.015012428147117283
DE,2015,8,0.10302843092879053,0.028564545792564955,0.04446049748442099,0.39933708767503157,0.1769359872524972,0.12969509882323452,0.7005564936942805,0.015113860608961941
DE,2015,9,0.10263630913313668,0.029508245447658486,0.04514873948964409,0.41730248658071134,0.18068049451297163,0.1321130367073127,0.6413477775033325,0.01409667391164742
DE,2015,10,0.10273473350494326,0.02591005835746381,0.0449404295675292,0.4263816718758179,0.19094167957338987,0.13280740117354733,0.675943407425699,0.014193307072297242
DE,2016,1,0.11336154269367545,0.04878103183035037,0.04878944185056389,0.335477008777258,0.19208241785262342,0.11596380640335836,0.6514013386719268,0.02076643346490841
DE,2016,2,0.10565822428847305,0.04476319662323508,0.04172222314405604,0.3687555863395649,0.19889037795216039,0.12261551696757236,0.5873085128944258,0.014902890419639143
DE,2016,3,0.10911993593260631,0.04133056929032698,0.04310978061156308,0.4143742899494869,0.21373271122815146,0.12506459441563797,0.6184136107483998,0.015093998458988565
DE,2016,4,0.10899333787358377,0.039927521483705146,0.04354618362918448,0.4282229526364065,0.20274043762701258,0.1282494819538208,0.6199847832588217,0.015224051598348769
DE,2016,5,0.1011020870707664,0.03183736074795341,0.04445618566119253,0.4116004057175901,0.14674383180561737,0.12957088902031658,0.6242049542926025,0.015616413180338675
DE,2016,6,0.10547093723083296,0.033264291295836176,0.04418067710052938,0.40807106333325194,0.1936777264781987,0.1281210572868089,0.6218254672150716,0.015689694855739247
DE,2016,7,0.10122606946409081,0.028834775145543674,0.04482645756652015,0.40004042737904155,0.15750052428192618,0.1290280358400323,0.6852080032203769,0.01512527321983732
DE,2016,8,0.10312920050224034,0.028245528363793685,0.04487932229418023,0.4046744692623063,0.18116926337900027,0.1302676951254609,0.6779877297631715,0.01511564472648273
DE,2016,9,0.09913131313811578,0.025922687401847506,0.045124946936208686,0.4168679367535763,0.17480407591647282,0.1317805479722432,0.5924230674514077,0.01413663253691387
DE,2016,10,0.10344960641331095,0.025558566984867834,0.045341184393707275,0.4242873365033917,0.2084877118184258,0.1322122020634543,0.6612701382712313,0.014147560357906952
DE,2017,1,0.11267917555008575,0.04787117302719094,0.05107600702537625,0.34416315316318963,0.1627977891279229,0.12058857292931978,0.6543018641364564,0.02133621747289004
DE,2017,2,0.10926864942811045,0.04579823383503827,0.0437290161978241,0.36684838570994666,0.21664014984542576,0.12754344059886621,0.600620394055586,0.01525340588254773
DE,2017,3,0.1092137259786419,0.04166967895352191,0.04501114035958391,0.4117514973085815,0.19655747857148723,0.1291898079686141,0.6165256158661533,0.015328380030060366
DE,2017,4,0.10920837228163797,0.04020677754050934,0.04538193658852551,0.4248488636130412,0.18903628057982141,0.13106581900419736,0.6280448411167858,0.015358525543192163
DE,2017,5,0.10672668228522314,0.03356645267941619,0.04546518954317492,0.41547495221961955,0.19056833783517935,0.13178918495358424,0.6306727384045612,0.015705334385518722
DE,2017,6,0.10310145923157074,0.03208192616980284,0.04529138170800334,0.4096763806614245,0.16076543525270606,0.1312960113630459,0.625318686511062,0.015761267243075822
DE,2017,7,0.10417996669007842,0.031057616219336764,0.04568947474324922,0.398811713905939,0.1725098074193425,0.13242493290969887,0.6789795230547048,0.015173895211483525
DE,2017,8,0.10742454297008834,0.03237369600224562,0.045628751687749075,0.40451151439168065,0.19840945430993837,0.13235216768250385,0.6928306332368148,0.015185963086261686
DE,2017,9,0.10296516165080373,0.03025935441949371,0.045966118865606996,0.4165878370061305,0.1950507907159293,0.13331784383035122,0.5754274333759396,0.01415146822318541
DE,2017,10,0.1025801253211774,0.029322278962935044,0.045800257025899085,0.4195943362181313,0.18997640967788337,0.13422909542120542,0.5865720884933102,0.014180109695801605
